col1,col2,col3,col4,col5,col6,col7,col8
B.Soumar�,,,,,,,
MD 4.4,,,,,,,
78,2,1.8,1.7,5.5,0.42,0.10%,Submit
,,,,,,,
Downes,,,,,,,
MD 4.8,,,,,,,
80,1.5,1.9,2,5.5,0.38,0.00%,Submit
,,,,,,,
Nketiah,,,,,,,
FW 5.9,,,,,,,
30,1.7,1.8,2,5.5,0.31,0.00%,Submit
,,,,,,,
Davis,,,,,,,
DF 4.5,,,,,,,
89,2.9,1.7,0.8,5.5,0.4,1.10%,Submit
,,,,,,,
A�t-Nouri,,,,,,,
DF 4.8,,,,,,,
91,1.9,1.8,1.8,5.5,0.38,2.50%,Submit
,,,,,,,
Emerson,,,,,,,
DF 4.4,,,,,,,
56,1.6,1.9,2,5.4,0.41,0.00%,Submit
,,,,,,,
Cajuste,,,,,,,
MD 4.5,,,,,,,
64,2,1.9,1.5,5.4,0.4,0.00%,Submit
,,,,,,,
Enciso,,,,,,,
MD 5.4,,,,,,,
37,2.2,1.6,1.6,5.4,0.33,0.00%,Submit
,,,,,,,
Mings,,,,,,,
DF 4.4,,,,,,,
66,2.1,1,2.2,5.3,0.4,0.00%,Submit
,,,,,,,
Van den Berg,,,,,,,
DF 4.1,,,,,,,
89,1.9,1.5,1.9,5.3,0.43,3.60%,Submit
,,,,,,,
Philip,,,,,,,
MD 4.8,,,,,,,
35,1.5,2,1.8,5.2,0.36,0.00%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.3,,,,,,,
89,1.7,1.6,1.8,5.2,0.4,0.00%,Submit
,,,,,,,
Adingra,,,,,,,
MD 5.2,,,,,,,
42,2.3,1.7,1.1,5.2,0.33,0.00%,Submit
,,,,,,,
Gruda,,,,,,,
MD 5.4,,,,,,,
30,1.6,1.7,1.8,5.1,0.32,0.00%,Submit
,,,,,,,
D�bravka,,,,,,,
GK 4.2,,,,,,,
66,2.8,1.8,0.6,5.1,0.41,0.10%,Submit
,,,,,,,
Adams,,,,,,,
MD 4.9,,,,,,,
66,1.8,1.7,1.6,5.1,0.35,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.8,,,,,,,
24,1.7,1.9,1.5,5.1,0.29,0.10%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.7,,,,,,,
25,1.4,1.9,1.8,5.1,0.36,0.10%,Submit
,,,,,,,
Darwin,,,,,,,
FW 7.0,,,,,,,
0,0,2.6,2.4,5.1,0.24,0.00%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.5,,,,,,,
24,1.8,1.8,1.4,5,0.26,0.00%,Submit
,,,,,,,
Buonanotte,,,,,,,
MD 4.8,,,,,,,
35,1.7,1.7,1.6,5,0.35,0.00%,Submit
,,,,,,,
Archer,,,,,,,
FW 5.0,,,,,,,
35,1.7,1.6,1.7,5,0.33,0.00%,Submit
,,,,,,,
Zinchenko,,,,,,,
DF 4.8,,,,,,,
35,1.9,1.8,1.3,4.9,0.34,0.00%,Submit
,,,,,,,
Vestergaard,,,,,,,
DF 4.0,,,,,,,
70,1.5,1.9,1.4,4.9,0.41,0.00%,Submit
,,,,,,,
R�ben,,,,,,,
DF 5.4,,,,,,,
76,0.7,1.9,2.3,4.9,0.3,0.00%,Submit
,,,,,,,
Daka,,,,,,,
FW 4.8,,,,,,,
27,1.5,1.7,1.6,4.9,0.34,0.00%,Submit
,,,,,,,
Hill,,,,,,,
DF 3.9,,,,,,,
61,1.5,1.6,1.8,4.8,0.41,0.00%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
27,1.5,1.6,1.6,4.7,0.25,0.00%,Submit
,,,,,,,
Minteh,,,,,,,
MD 5.0,,,,,,,
36,1.6,1.5,1.6,4.7,0.31,0.10%,Submit
,,,,,,,
Coufal,,,,,,,
DF 4.2,,,,,,,
51,2,1.8,0.9,4.7,0.37,0.00%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
68,1.2,1.4,2.1,4.7,0.32,0.00%,Submit
,,,,,,,
Walton,,,,,,,
GK 4.3,,,,,,,
52,1.9,1.4,1.5,4.7,0.36,0.00%,Submit
,,,,,,,
Mee,,,,,,,
DF 4.2,,,,,,,
70,1.7,1.4,1.5,4.6,0.36,0.00%,Submit
,,,,,,,
Matheus N.,,,,,,,
MD 4.9,,,,,,,
29,1.4,1.6,1.5,4.6,0.31,0.00%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 4.1,,,,,,,
94,1.5,1.4,1.6,4.5,0.37,2.60%,Submit
,,,,,,,
Antony,,,,,,,
MD 5.7,,,,,,,
34,2,1.2,1.3,4.5,0.26,0.00%,Submit
,,,,,,,
Lewis-Skelly,,,,,,,
MD 4.5,,,,,,,
48,1.7,1.6,1.2,4.5,0.33,0.00%,Submit
,,,,,,,
Onana,,,,,,,
MD 4.9,,,,,,,
39,1.5,1.4,1.6,4.4,0.3,0.00%,Submit
,,,,,,,
Jota Silva,,,,,,,
MD 5.9,,,,,,,
24,1.2,1.9,1.3,4.4,0.25,0.00%,Submit
,,,,,,,
Willock,,,,,,,
MD 4.8,,,,,,,
30,1.2,1.4,1.8,4.4,0.31,0.00%,Submit
,,,,,,,
S.Bueno,,,,,,,
DF 4.3,,,,,,,
91,1.5,1.4,1.4,4.4,0.34,0.00%,Submit
,,,,,,,
Szmodics,,,,,,,
MD 5.8,,,,,,,
95,1.3,1.1,2,4.4,0.25,0.00%,Submit
,,,,,,,
Bednarek,,,,,,,
DF 4.0,,,,,,,
92,1.5,1.4,1.5,4.3,0.36,0.80%,Submit
,,,,,,,
Almir�n,,,,,,,
MD 5.4,,,,,,,
28,1.8,1.2,1.4,4.3,0.26,0.00%,Submit
,,,,,,,
Sugawara,,,,,,,
DF 4.3,,,,,,,
43,1.3,1.4,1.5,4.2,0.33,0.00%,Submit
,,,,,,,
Andr�,,,,,,,
MD 5.0,,,,,,,
48,1.5,1.4,1.3,4.2,0.28,0.00%,Submit
,,,,,,,
O'Shea,,,,,,,
DF 4.1,,,,,,,
84,2.2,1.3,0.6,4.1,0.33,0.90%,Submit
,,,,,,,
Maatsen,,,,,,,
DF 4.5,,,,,,,
30,1.4,0.9,1.8,4.1,0.3,0.00%,Submit
,,,,,,,
R.Gomes,,,,,,,
MD 5.2,,,,,,,
39,1.5,1.4,1.2,4,0.26,0.00%,Submit
,,,,,,,
Bradley,,,,,,,
DF 4.7,,,,,,,
20,0.9,1.5,1.6,4,0.29,0.00%,Submit
,,,,,,,
Malacia,,,,,,,
DF 4.4,,,,,,,
44,2.3,0.8,0.9,4,0.3,0.00%,Submit
,,,,,,,
G.Rodr�guez,,,,,,,
MD 4.8,,,,,,,
42,1.5,1.3,1.3,4,0.28,0.00%,Submit
,,,,,,,
Longstaff,,,,,,,
MD 4.6,,,,,,,
32,1.4,1.3,1.2,4,0.29,0.00%,Submit
,,,,,,,
Thiago,,,,,,,
FW 5.9,,,,,,,
29,1.3,1.3,1.4,4,0.22,0.00%,Submit
,,,,,,,
Kamaldeen,,,,,,,
MD 5.0,,,,,,,
32,1.4,1.3,1.3,4,0.26,0.00%,Submit
,,,,,,,
Muric,,,,,,,
GK 4.4,,,,,,,
36,1.3,1.3,1.4,3.9,0.3,3.00%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
52,0.7,1.2,2,3.9,0.23,0.00%,Submit
,,,,,,,
Jo�o F�lix,,,,,,,
MD 6.0,,,,,,,
16,1.1,1.8,1,3.9,0.22,0.00%,Submit
,,,,,,,
Hirst,,,,,,,
FW 5.4,,,,,,,
26,1.5,1.4,1,3.9,0.24,0.00%,Submit
,,,,,,,
Aribo,,,,,,,
MD 4.9,,,,,,,
34,1.3,1.3,1.2,3.8,0.26,0.00%,Submit
,,,,,,,
Doherty,,,,,,,
DF 4.3,,,,,,,
77,1.6,1.2,0.9,3.8,0.29,0.00%,Submit
,,,,,,,
L.Guilherme,,,,,,,
MD 4.7,,,,,,,
29,1.4,1.3,1.1,3.8,0.27,0.00%,Submit
,,,,,,,
McNeil,,,,,,,
MD 5.1,,,,,,,
77,0.7,0.9,2.1,3.7,0.24,0.20%,Submit
,,,,,,,
Godfrey,,,,,,,
DF 4.0,,,,,,,
71,1.9,1.1,0.6,3.6,0.3,0.00%,Submit
,,,,,,,
N.Semedo,,,,,,,
DF 4.5,,,,,,,
88,0.8,1.3,1.5,3.6,0.26,0.00%,Submit
,,,,,,,
O'Riley,,,,,,,
MD 5.5,,,,,,,
34,1.6,1.2,0.8,3.6,0.22,0.00%,Submit
,,,,,,,
Ugochukwu,,,,,,,
MD 4.4,,,,,,,
46,1.4,1,1.1,3.5,0.26,0.00%,Submit
,,,,,,,
C.Doucour�,,,,,,,
MD 4.9,,,,,,,
29,1.2,1.1,1.1,3.4,0.23,0.00%,Submit
,,,,,,,
Hinshelwood,,,,,,,
MD 4.9,,,,,,,
40,0.8,0.9,1.5,3.3,0.23,0.00%,Submit
,,,,,,,
Bellegarde,,,,,,,
MD 4.9,,,,,,,
21,1,1.1,1.2,3.3,0.22,0.00%,Submit
,,,,,,,
Jorginho,,,,,,,
MD 4.7,,,,,,,
27,1.1,1.1,1.1,3.3,0.23,0.00%,Submit
,,,,,,,
Tsimikas,,,,,,,
DF 4.6,,,,,,,
20,0.9,1.1,1.2,3.3,0.24,0.00%,Submit
,,,,,,,
Skipp,,,,,,,
MD 4.7,,,,,,,
27,1,1.2,1.1,3.3,0.23,0.00%,Submit
,,,,,,,
Diop,,,,,,,
DF 4.4,,,,,,,
25,0.8,1.2,1.3,3.3,0.25,0.00%,Submit
,,,,,,,
Travers,,,,,,,
GK 4.4,,,,,,,
95,3.2,0,0,3.3,0.25,0.00%,Submit
,,,,,,,
Acheampong,,,,,,,
DF 4.0,,,,,,,
26,1.1,1.5,0.7,3.3,0.27,0.00%,Submit
,,,,,,,
Bree,,,,,,,
DF 3.9,,,,,,,
31,1,1.1,1.1,3.3,0.28,0.00%,Submit
,,,,,,,
Danilo,,,,,,,
MD 4.7,,,,,,,
19,0.8,1.4,1,3.2,0.23,0.00%,Submit
,,,,,,,
Aarons,,,,,,,
DF 4.3,,,,,,,
30,0.9,1,1.2,3.2,0.24,0.00%,Submit
,,,,,,,
Dominguez,,,,,,,
MD 4.8,,,,,,,
22,0.9,1,1.2,3.1,0.22,0.00%,Submit
,,,,,,,
Wieffer,,,,,,,
MD 4.7,,,,,,,
40,0.8,0.9,1.4,3.1,0.22,0.00%,Submit
,,,,,,,
Sarabia,,,,,,,
MD 5.0,,,,,,,
18,1,1.1,1,3.1,0.21,0.00%,Submit
,,,,,,,
Rashford,,,,,,,
MD 6.6,,,,,,,
15,1.3,1,0.8,3.1,0.16,0.00%,Submit
,,,,,,,
Stones,,,,,,,
DF 5.3,,,,,,,
63,0.3,1.2,1.6,3.1,0.19,0.00%,Submit
,,,,,,,
Roerslev,,,,,,,
DF 4.3,,,,,,,
40,1.1,1,0.9,3,0.24,0.00%,Submit
,,,,,,,
Diego Carlos,,,,,,,
DF 4.5,,,,,,,
44,0.8,0.6,1.7,3,0.23,0.00%,Submit
,,,,,,,
Morato,,,,,,,
DF 4.5,,,,,,,
21,0.5,1.4,1.1,3,0.22,0.00%,Submit
,,,,,,,
Richarlison,,,,,,,
FW 6.8,,,,,,,
33,0.3,0.8,1.9,3,0.15,0.00%,Submit
,,,,,,,
Ortega Moreno,,,,,,,
GK 5.2,,,,,,,
50,2,0.4,0.7,3,0.19,0.00%,Submit
,,,,,,,
Coleman,,,,,,,
DF 4.3,,,,,,,
26,0.9,1.1,1,3,0.23,0.00%,Submit
,,,,,,,
Wood,,,,,,,
DF 4.0,,,,,,,
56,1,0.9,1,2.9,0.24,0.00%,Submit
,,,,,,,
Henry,,,,,,,
DF 4.3,,,,,,,
30,0.9,0.9,1.1,2.9,0.23,0.00%,Submit
,,,,,,,
Doyle,,,,,,,
MD 4.8,,,,,,,
25,1,0.9,0.9,2.9,0.2,0.00%,Submit
,,,,,,,
Osula,,,,,,,
FW 4.9,,,,,,,
18,1.4,0.7,0.8,2.9,0.2,0.00%,Submit
,,,,,,,
Greaves,,,,,,,
DF 3.9,,,,,,,
61,1.6,0.9,0.4,2.9,0.24,33.10%,Submit
,,,,,,,
Reguil�n,,,,,,,
DF 4.2,,,,,,,
24,0.6,1,1.1,2.7,0.22,0.00%,Submit
,,,,,,,
Lamptey,,,,,,,
DF 4.4,,,,,,,
17,0.6,1,1.1,2.7,0.21,0.00%,Submit
,,,,,,,
H.Clarke,,,,,,,
DF 4.0,,,,,,,
42,1.2,1,0.4,2.7,0.23,0.00%,Submit
,,,,,,,
Todibo,,,,,,,
DF 4.2,,,,,,,
72,0.4,0.8,1.4,2.6,0.21,0.00%,Submit
,,,,,,,
Sosa,,,,,,,
MD 5.5,,,,,,,
12,0.7,1.1,0.8,2.6,0.16,0.00%,Submit
,,,,,,,
Mount,,,,,,,
MD 6.3,,,,,,,
28,0.5,0.8,1.3,2.6,0.14,0.00%,Submit
,,,,,,,
Bergvall,,,,,,,
MD 4.4,,,,,,,
22,0.8,0.9,0.8,2.5,0.19,0.00%,Submit
,,,,,,,
Yoro,,,,,,,
DF 4.3,,,,,,,
28,1.3,0.7,0.6,2.5,0.2,0.00%,Submit
,,,,,,,
Carvalho,,,,,,,
MD 4.6,,,,,,,
6,0.4,1.1,1.1,2.5,0.18,0.10%,Submit
,,,,,,,
Taylor,,,,,,,
MD 4.8,,,,,,,
16,0.7,1.2,0.7,2.5,0.18,0.00%,Submit
,,,,,,,
C.Richards,,,,,,,
DF 4.4,,,,,,,
20,0.7,0.8,1,2.5,0.19,0.00%,Submit
,,,,,,,
Lavia,,,,,,,
MD 4.5,,,,,,,
20,0.8,0.8,0.8,2.5,0.18,0.00%,Submit
,,,,,,,
Phillips,,,,,,,
MD 4.8,,,,,,,
42,1.5,0,1,2.4,0.17,0.00%,Submit
,,,,,,,
Werner,,,,,,,
MD 6.2,,,,,,,
0,0,0.9,1.5,2.4,0.13,0.00%,Submit
,,,,,,,
Faes,,,,,,,
DF 4.0,,,,,,,
34,0.9,0.8,0.6,2.4,0.2,2.90%,Submit
,,,,,,,
Kiwior,,,,,,,
DF 4.8,,,,,,,
12,0.5,1.2,0.6,2.4,0.16,0.00%,Submit
,,,,,,,
Awoniyi,,,,,,,
FW 5.5,,,,,,,
9,0.6,1,0.7,2.3,0.14,0.00%,Submit
,,,,,,,
Casemiro,,,,,,,
MD 4.8,,,,,,,
16,0.8,0.8,0.7,2.3,0.16,0.00%,Submit
,,,,,,,
Forster,,,,,,,
GK 4.3,,,,,,,
26,0.9,0.5,0.8,2.2,0.17,0.10%,Submit
,,,,,,,
Cresswell,,,,,,,
DF 3.9,,,,,,,
26,1.1,0.7,0.4,2.2,0.19,0.00%,Submit
,,,,,,,
Ward-Prowse,,,,,,,
MD 6.2,,,,,,,
12,0.6,0.8,0.7,2.2,0.12,0.00%,Submit
,,,,,,,
McAteer,,,,,,,
MD 4.7,,,,,,,
14,0.8,0.6,0.8,2.2,0.15,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
DF 3.9,,,,,,,
24,0.9,0.8,0.4,2,0.17,0.60%,Submit
,,,,,,,
Smallbone,,,,,,,
MD 5.0,,,,,,,
15,0.7,0.7,0.7,2,0.13,0.00%,Submit
,,,,,,,
Webster,,,,,,,
DF 4.3,,,,,,,
13,0.5,0.5,1,2,0.15,0.00%,Submit
,,,,,,,
Garner,,,,,,,
MD 4.9,,,,,,,
38,0.3,0.6,1.1,2,0.13,0.00%,Submit
,,,,,,,
Choudhury,,,,,,,
MD 4.3,,,,,,,
13,0.5,0.7,0.7,2,0.15,0.10%,Submit
,,,,,,,
Toti,,,,,,,
DF 4.3,,,,,,,
81,0.2,0.6,1.1,1.9,0.15,0.10%,Submit
,,,,,,,
Dawson,,,,,,,
DF 4.3,,,,,,,
68,0.6,0.7,0.6,1.9,0.14,0.00%,Submit
,,,,,,,
Cairney,,,,,,,
MD 4.8,,,,,,,
13,0.6,0.6,0.6,1.8,0.13,0.00%,Submit
,,,,,,,
De Cordova-Reid,,,,,,,
MD 5.2,,,,,,,
10,0.6,0.6,0.6,1.8,0.11,0.00%,Submit
,,,,,,,
Chiesa,,,,,,,
MD 6.8,,,,,,,
9,0.7,0.3,0.8,1.8,0.09,0.00%,Submit
,,,,,,,
March,,,,,,,
MD 6.5,,,,,,,
8,0.6,0.7,0.5,1.7,0.09,0.00%,Submit
,,,,,,,
Manning,,,,,,,
DF 4.3,,,,,,,
17,0.6,0.6,0.6,1.7,0.13,0.00%,Submit
,,,,,,,
Sessegnon,,,,,,,
DF 4.2,,,,,,,
11,0.4,0.5,0.8,1.7,0.14,0.00%,Submit
,,,,,,,
Alex Moreno,,,,,,,
DF 4.3,,,,,,,
10,0.4,0.8,0.6,1.7,0.13,0.10%,Submit
,,,,,,,
Quansah,,,,,,,
DF 3.9,,,,,,,
10,0.4,0.6,0.6,1.6,0.14,0.20%,Submit
,,,,,,,
Tierney,,,,,,,
DF 4.3,,,,,,,
7,0.3,0.8,0.5,1.6,0.12,0.00%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.5,,,,,,,
0,0,0,1.6,1.6,0.12,0.00%,Submit
,,,,,,,
Yarmoliuk,,,,,,,
MD 4.4,,,,,,,
10,0.5,0.4,0.7,1.6,0.12,0.10%,Submit
,,,,,,,
Buendia,,,,,,,
MD 5.1,,,,,,,
8,0.6,0.4,0.6,1.6,0.1,0.00%,Submit
,,,,,,,
Jaden,,,,,,,
MD 5.3,,,,,,,
10,0.3,0.4,0.8,1.6,0.1,0.00%,Submit
,,,,,,,
Reed,,,,,,,
MD 4.7,,,,,,,
13,0.5,0.5,0.5,1.6,0.11,0.00%,Submit
,,,,,,,
Devenny,,,,,,,
MD 4.5,,,,,,,
12,0.6,0.5,0.4,1.6,0.12,0.00%,Submit
,,,,,,,
Romero,,,,,,,
DF 4.9,,,,,,,
0,0,0,1.5,1.5,0.1,0.00%,Submit
,,,,,,,
Al-Hamadi,,,,,,,
FW 4.8,,,,,,,
9,0.6,0.5,0.4,1.5,0.1,0.00%,Submit
,,,,,,,
Clyne,,,,,,,
DF 4.3,,,,,,,
14,0.5,0.4,0.5,1.5,0.11,0.00%,Submit
,,,,,,,
Taylor,,,,,,,
DF 3.9,,,,,,,
19,0.4,0.5,0.6,1.5,0.13,0.00%,Submit
,,,,,,,
Kelly,,,,,,,
DF 4.2,,,,,,,
10,0.4,0.4,0.6,1.5,0.12,0.00%,Submit
,,,,,,,
F�llkrug,,,,,,,
FW 6.7,,,,,,,
0,0,0,1.5,1.5,0.07,0.00%,Submit
,,,,,,,
Irving,,,,,,,
MD 4.8,,,,,,,
10,0.4,0.5,0.5,1.4,0.1,0.00%,Submit
,,,,,,,
Tavernier,,,,,,,
MD 5.4,,,,,,,
0,0,0,1.4,1.4,0.09,0.00%,Submit
,,,,,,,
Moore,,,,,,,
MD 4.5,,,,,,,
15,0.7,0.5,0.2,1.4,0.1,0.00%,Submit
,,,,,,,
Turner,,,,,,,
GK 3.9,,,,,,,
17,0.7,0.6,0.1,1.4,0.12,0.90%,Submit
,,,,,,,
Elliott,,,,,,,
MD 5.2,,,,,,,
5,0.4,0.4,0.5,1.4,0.09,0.00%,Submit
,,,,,,,
J.Cuenca,,,,,,,
DF 4.4,,,,,,,
5,0.2,0.4,0.8,1.4,0.1,0.00%,Submit
,,,,,,,
G.Jesus,,,,,,,
FW 6.9,,,,,,,
80,0.3,0.4,0.6,1.3,0.06,3.60%,Submit
,,,,,,,
Forbs,,,,,,,
MD 5.5,,,,,,,
9,0.4,0.4,0.4,1.3,0.08,0.00%,Submit
,,,,,,,
Armstrong,,,,,,,
MD 4.5,,,,,,,
11,0.5,0.5,0.3,1.3,0.09,0.00%,Submit
,,,,,,,
Eriksen,,,,,,,
MD 5.3,,,,,,,
7,0.5,0.5,0.3,1.3,0.08,0.00%,Submit
,,,,,,,
Winterburn,,,,,,,
MD 4.5,,,,,,,
10,0.4,0.5,0.3,1.2,0.09,0.00%,Submit
,,,,,,,
Davies,,,,,,,
DF 4.3,,,,,,,
0,0,0,1.2,1.2,0.09,0.00%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.5,,,,,,,
0,0,0,1.2,1.2,0.09,0.00%,Submit
,,,,,,,
Nwaneri,,,,,,,
MD 4.5,,,,,,,
0,0,0,1.2,1.2,0.09,0.00%,Submit
,,,,,,,
McAtee,,,,,,,
MD 4.6,,,,,,,
5,0.4,0.4,0.4,1.2,0.08,0.00%,Submit
,,,,,,,
Miley,,,,,,,
MD 5.0,,,,,,,
4,0.2,0.5,0.5,1.1,0.08,0.00%,Submit
,,,,,,,
Schlupp,,,,,,,
MD 4.6,,,,,,,
4,0.3,0.3,0.4,1.1,0.08,0.00%,Submit
,,,,,,,
Fraser,,,,,,,
MD 4.8,,,,,,,
7,0.4,0.3,0.4,1.1,0.08,0.00%,Submit
,,,,,,,
Lallana,,,,,,,
MD 5.0,,,,,,,
7,0.4,0.3,0.4,1.1,0.07,0.00%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.4,,,,,,,
0,0,0,1.1,1.1,0.08,0.00%,Submit
,,,,,,,
Chaplin,,,,,,,
MD 5.1,,,,,,,
0,0,0.1,0.9,1.1,0.07,0.00%,Submit
,,,,,,,
Okoli,,,,,,,
DF 4.0,,,,,,,
23,0.7,0.2,0.2,1.1,0.09,0.00%,Submit
,,,,,,,
Keane,,,,,,,
DF 4.0,,,,,,,
6,0.2,0.5,0.3,1,0.09,0.20%,Submit
,,,,,,,
Vinicius,,,,,,,
FW 5.0,,,,,,,
3,0.3,0.3,0.4,1,0.07,0.00%,Submit
,,,,,,,
Olsen,,,,,,,
GK 4.5,,,,,,,
22,0.9,0.2,0,1,0.08,0.00%,Submit
,,,,,,,
Woolfenden,,,,,,,
DF 4.0,,,,,,,
17,0.5,0.4,0.1,1,0.09,0.00%,Submit
,,,,,,,
Endo,,,,,,,
MD 4.6,,,,,,,
6,0.3,0.3,0.4,1,0.07,0.00%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
0,0,0.1,0.9,1,0.06,0.00%,Submit
,,,,,,,
Maghoma,,,,,,,
MD 4.5,,,,,,,
4,0.2,0.4,0.4,1,0.07,0.00%,Submit
,,,,,,,
Pinnock,,,,,,,
DF 4.4,,,,,,,
0,0,0,0.9,0.9,0.07,0.50%,Submit
,,,,,,,
Sinisterra,,,,,,,
MD 4.8,,,,,,,
0,0,0,0.9,0.9,0.06,0.00%,Submit
,,,,,,,
Scarles,,,,,,,
DF 4.0,,,,,,,
13,0.5,0.3,0.2,0.9,0.08,0.00%,Submit
,,,,,,,
Boly,,,,,,,
DF 4.2,,,,,,,
4,0.1,0.4,0.3,0.9,0.07,0.00%,Submit
,,,,,,,
Simpson-Pusey,,,,,,,
DF 4.0,,,,,,,
12,0.4,0.4,0.2,0.9,0.07,0.00%,Submit
,,,,,,,
Patterson,,,,,,,
DF 4.4,,,,,,,
7,0.2,0.3,0.3,0.9,0.07,0.00%,Submit
,,,,,,,
Scott,,,,,,,
MD 4.7,,,,,,,
0,0,0,0.8,0.8,0.06,0.00%,Submit
,,,,,,,
Nedeljkovic,,,,,,,
DF 3.9,,,,,,,
9,0.3,0.2,0.3,0.8,0.07,0.20%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 4.9,,,,,,,
0,0,0,0.8,0.8,0.05,0.00%,Submit
,,,,,,,
Broja,,,,,,,
FW 5.4,,,,,,,
0,0,0.1,0.7,0.8,0.05,0.00%,Submit
,,,,,,,
Luongo,,,,,,,
MD 4.4,,,,,,,
2,0.2,0.4,0.2,0.8,0.06,0.00%,Submit
,,,,,,,
Milner,,,,,,,
MD 5.0,,,,,,,
4,0.2,0.3,0.3,0.7,0.05,0.00%,Submit
,,,,,,,
Tomiyasu,,,,,,,
DF 4.8,,,,,,,
0,0,0,0.7,0.7,0.05,0.00%,Submit
,,,,,,,
Toffolo,,,,,,,
DF 4.2,,,,,,,
3,0.1,0.4,0.1,0.7,0.05,0.00%,Submit
,,,,,,,
Chukwuemeka,,,,,,,
MD 4.8,,,,,,,
2,0.2,0.3,0.2,0.7,0.05,0.00%,Submit
,,,,,,,
Meupiyou,,,,,,,
DF 3.9,,,,,,,
20,0.4,0.1,0.1,0.6,0.06,0.00%,Submit
,,,,,,,
Bogarde,,,,,,,
DF 4.0,,,,,,,
4,0.1,0.2,0.3,0.6,0.05,0.00%,Submit
,,,,,,,
Gomez,,,,,,,
DF 4.8,,,,,,,
0,0,0,0.6,0.6,0.04,0.10%,Submit
,,,,,,,
Renato Veiga,,,,,,,
MD 4.4,,,,,,,
2,0.1,0.2,0.3,0.6,0.05,0.00%,Submit
,,,,,,,
Ward,,,,,,,
DF 4.3,,,,,,,
4,0.2,0.2,0.2,0.6,0.05,0.00%,Submit
,,,,,,,
Wilson-Esbrand,,,,,,,
DF 4.0,,,,,,,
6,0.3,0.2,0.1,0.6,0.05,0.00%,Submit
,,,,,,,
Sangar�,,,,,,,
MD 4.3,,,,,,,
0,0,0.1,0.5,0.6,0.05,0.10%,Submit
,,,,,,,
Ji-soo,,,,,,,
DF 3.9,,,,,,,
11,0.3,0.1,0.2,0.6,0.05,0.00%,Submit
,,,,,,,
Edouard,,,,,,,
FW 5.1,,,,,,,
0,0,0.3,0.3,0.6,0.04,0.00%,Submit
,,,,,,,
Mubama,,,,,,,
FW 4.5,,,,,,,
3,0.2,0.1,0.2,0.6,0.04,0.00%,Submit
,,,,,,,
Disasi,,,,,,,
DF 4.2,,,,,,,
4,0.1,0.3,0.1,0.6,0.05,0.00%,Submit
,,,,,,,
Burgess,,,,,,,
DF 4.0,,,,,,,
13,0.4,0.1,0.1,0.6,0.05,0.60%,Submit
,,,,,,,
Barkley,,,,,,,
MD 5.2,,,,,,,
0,0,0,0.5,0.5,0.04,0.00%,Submit
,,,,,,,
Pedro Lima,,,,,,,
DF 3.9,,,,,,,
5,0.2,0.3,0.1,0.5,0.05,0.00%,Submit
,,,,,,,
Rees-Dottin,,,,,,,
FW 4.5,,,,,,,
1,0.1,0.3,0.2,0.5,0.04,0.00%,Submit
,,,,,,,
Dorrington,,,,,,,
DF 4.0,,,,,,,
1,0,0.3,0.1,0.5,0.04,0.00%,Submit
,,,,,,,
Shaw,,,,,,,
DF 4.9,,,,,,,
0,0,0,0.5,0.5,0.03,0.00%,Submit
,,,,,,,
Mudryk,,,,,,,
MD 6.2,,,,,,,
0,0,0,0.5,0.5,0.03,0.00%,Submit
,,,,,,,
Kuol,,,,,,,
MD 4.4,,,,,,,
1,0.1,0.2,0.2,0.5,0.04,0.00%,Submit
,,,,,,,
Ferguson,,,,,,,
FW 5.5,,,,,,,
0,0,0,0.5,0.5,0.03,0.00%,Submit
,,,,,,,
Brereton D�az,,,,,,,
MD 4.9,,,,,,,
2,0.2,0.1,0.2,0.5,0.03,0.00%,Submit
,,,,,,,
Kelleher,,,,,,,
GK 4.2,,,,,,,
0,0,0.2,0.3,0.5,0.04,0.40%,Submit
,,,,,,,
Hause,,,,,,,
DF 3.9,,,,,,,
5,0.2,0.2,0.1,0.4,0.04,0.00%,Submit
,,,,,,,
Areola,,,,,,,
GK 4.2,,,,,,,
4,0.2,0.1,0.2,0.4,0.03,0.20%,Submit
,,,,,,,
Marc Guiu,,,,,,,
FW 4.7,,,,,,,
0,0,0.1,0.3,0.4,0.03,0.00%,Submit
,,,,,,,
Townsend,,,,,,,
DF 3.9,,,,,,,
2,0.1,0.2,0.1,0.4,0.04,0.00%,Submit
,,,,,,,
Chadi Riad,,,,,,,
DF 4.3,,,,,,,
1,0,0.2,0.2,0.4,0.03,0.00%,Submit
,,,,,,,
