col1,col2,col3,col4,col5,col6,col7,col8
,,,,,,,
Hinshelwood,,,,,,,
MD 4.9,,,,,,,
62,2.1,1.9,1.8,5.8,0.4,0.00%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.2,,,,,,,
88,2.6,1.4,1.8,5.8,0.46,0.00%,Submit
,,,,,,,
Jones,,,,,,,
MD 5.3,,,,,,,
55,2.2,1.9,1.7,5.8,0.36,0.00%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.1,,,,,,,
38,1.8,2.2,1.8,5.8,0.38,0.10%,Submit
,,,,,,,
Amass,,,,,,,
DF 4.0,,,,,,,
64,2.2,2.3,1.2,5.8,0.48,0.00%,Submit
,,,,,,,
Shaw,,,,,,,
DF 4.9,,,,,,,
70,2.1,2.3,1.4,5.7,0.39,0.00%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.5,,,,,,,
42,1.4,2.7,1.7,5.7,0.43,0.00%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
72,2.2,2,1.6,5.7,0.39,0.00%,Submit
,,,,,,,
Akanji,,,,,,,
DF 5.3,,,,,,,
36,1.7,2.1,1.9,5.7,0.36,0.00%,Submit
,,,,,,,
Maddison,,,,,,,
MD 7.4,,,,,,,
26,1.2,2.3,2.2,5.7,0.26,0.00%,Submit
,,,,,,,
Lewis-Skelly,,,,,,,
MD 4.5,,,,,,,
41,1.6,1.9,2.1,5.6,0.42,0.00%,Submit
,,,,,,,
Bellegarde,,,,,,,
MD 4.9,,,,,,,
39,1.6,2.2,1.8,5.6,0.38,0.10%,Submit
,,,,,,,
Dominguez,,,,,,,
MD 4.8,,,,,,,
46,1.7,2.1,1.7,5.6,0.39,0.00%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.4,,,,,,,
74,1.4,2.5,1.6,5.5,0.42,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.7,,,,,,,
30,1.3,1.7,2.6,5.5,0.32,0.10%,Submit
,,,,,,,
J.Clarke,,,,,,,
MD 5.4,,,,,,,
55,2.2,1.7,1.6,5.5,0.34,0.00%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
87,1.4,2.5,1.5,5.4,0.41,0.10%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.5,,,,,,,
88,1.4,2.5,1.5,5.4,0.4,0.90%,Submit
,,,,,,,
Tsimikas,,,,,,,
DF 4.6,,,,,,,
60,2.6,1.3,1.5,5.4,0.39,0.10%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.8,,,,,,,
55,1.8,2,1.6,5.4,0.37,0.00%,Submit
,,,,,,,
Gusto,,,,,,,
DF 4.9,,,,,,,
52,1.5,1.6,2.2,5.3,0.36,0.00%,Submit
,,,,,,,
P.M.Sarr,,,,,,,
MD 4.7,,,,,,,
60,2.1,1.8,1.5,5.3,0.38,0.00%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.3,,,,,,,
36,1.5,2.4,1.4,5.3,0.33,0.30%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 4.0,,,,,,,
91,2.4,1.3,1.6,5.3,0.44,0.00%,Submit
,,,,,,,
Adingra,,,,,,,
MD 5.1,,,,,,,
28,1.5,2,1.7,5.3,0.34,0.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
64,2.1,1.6,1.5,5.3,0.34,0.00%,Submit
,,,,,,,
Darwin,,,,,,,
FW 7.0,,,,,,,
22,1.4,1.8,2.1,5.2,0.25,0.00%,Submit
,,,,,,,
Bednarek,,,,,,,
DF 4.0,,,,,,,
93,2.5,1.3,1.5,5.2,0.44,0.10%,Submit
,,,,,,,
Archer,,,,,,,
FW 4.9,,,,,,,
34,1.9,1.7,1.6,5.2,0.35,0.00%,Submit
,,,,,,,
Greaves,,,,,,,
DF 3.8,,,,,,,
84,1.7,1.9,1.5,5.2,0.45,0.10%,Submit
,,,,,,,
Thomas,,,,,,,
DF 3.9,,,,,,,
50,2,1.2,2,5.1,0.44,0.10%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
43,1.7,1.9,1.5,5.1,0.34,0.00%,Submit
,,,,,,,
Yoro,,,,,,,
DF 4.3,,,,,,,
43,1.3,2.5,1.4,5.1,0.4,0.00%,Submit
,,,,,,,
Gruda,,,,,,,
MD 5.4,,,,,,,
42,2,1.9,1.2,5.1,0.32,0.00%,Submit
,,,,,,,
Kova?i?,,,,,,,
MD 5.4,,,,,,,
37,1.6,1.8,1.7,5.1,0.31,0.00%,Submit
,,,,,,,
Beto,,,,,,,
FW 4.8,,,,,,,
29,2.1,1.3,1.6,5,0.35,0.20%,Submit
,,,,,,,
Lerma,,,,,,,
MD 4.8,,,,,,,
52,1.7,1.6,1.7,5,0.35,0.00%,Submit
,,,,,,,
Stephens,,,,,,,
DF 4.0,,,,,,,
87,2.4,1.2,1.4,5,0.42,0.00%,Submit
,,,,,,,
Burgess,,,,,,,
DF 3.8,,,,,,,
82,1.7,1.7,1.6,5,0.44,0.00%,Submit
,,,,,,,
Jota Silva,,,,,,,
MD 5.9,,,,,,,
29,1.5,2.1,1.3,4.9,0.28,0.00%,Submit
,,,,,,,
Malen,,,,,,,
MD 5.3,,,,,,,
21,1.5,1.7,1.8,4.9,0.31,0.00%,Submit
,,,,,,,
Sterling,,,,,,,
MD 6.7,,,,,,,
41,2.7,1,1.3,4.9,0.25,0.00%,Submit
,,,,,,,
McAtee,,,,,,,
MD 4.6,,,,,,,
22,1.5,1.7,1.7,4.9,0.36,0.00%,Submit
,,,,,,,
Son,,,,,,,
MD 9.7,,,,,,,
12,0.2,1.8,3,4.9,0.17,0.00%,Submit
,,,,,,,
Bailey,,,,,,,
MD 6.2,,,,,,,
30,1.8,1.4,1.7,4.9,0.26,0.00%,Submit
,,,,,,,
Kamada,,,,,,,
MD 5.1,,,,,,,
35,1.7,1.4,1.7,4.8,0.32,0.00%,Submit
,,,,,,,
C.Soler,,,,,,,
MD 5.0,,,,,,,
38,1.7,1.5,1.6,4.8,0.32,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
DF 3.8,,,,,,,
0,0,2.4,2.4,4.8,0.42,0.20%,Submit
,,,,,,,
Pinnock,,,,,,,
DF 4.4,,,,,,,
44,1.6,1.7,1.4,4.7,0.36,0.00%,Submit
,,,,,,,
Mings,,,,,,,
DF 4.4,,,,,,,
42,1.7,1.5,1.5,4.7,0.35,0.00%,Submit
,,,,,,,
Downes,,,,,,,
MD 4.7,,,,,,,
60,1.8,1.5,1.4,4.6,0.33,0.00%,Submit
,,,,,,,
Udogie,,,,,,,
DF 4.8,,,,,,,
39,1.5,1.8,1.4,4.6,0.32,0.00%,Submit
,,,,,,,
Mavropanos,,,,,,,
DF 4.3,,,,,,,
52,1.7,1.2,1.6,4.5,0.35,0.00%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
24,1.5,1.5,1.5,4.5,0.23,0.00%,Submit
,,,,,,,
Maguire,,,,,,,
DF 4.9,,,,,,,
43,1.4,1.8,1.3,4.5,0.3,0.00%,Submit
,,,,,,,
Lavia,,,,,,,
MD 4.5,,,,,,,
37,1.2,1.4,1.7,4.4,0.32,0.00%,Submit
,,,,,,,
Hirst,,,,,,,
FW 5.4,,,,,,,
26,1.3,1.5,1.5,4.3,0.27,0.00%,Submit
,,,,,,,
Willian,,,,,,,
MD 5.0,,,,,,,
20,1,1.9,1.4,4.3,0.28,0.00%,Submit
,,,,,,,
James,,,,,,,
DF 4.8,,,,,,,
33,1.3,1.1,1.8,4.2,0.29,2.00%,Submit
,,,,,,,
Eriksen,,,,,,,
MD 5.2,,,,,,,
47,2,1.1,1.1,4.2,0.27,0.00%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.3,,,,,,,
32,1.6,1.6,1,4.2,0.33,0.40%,Submit
,,,,,,,
Adams,,,,,,,
MD 4.9,,,,,,,
48,1.3,1.5,1.3,4.2,0.29,0.00%,Submit
,,,,,,,
Taylor,,,,,,,
MD 4.8,,,,,,,
44,1.5,1.5,1.1,4.2,0.29,0.00%,Submit
,,,,,,,
Tierney,,,,,,,
DF 4.3,,,,,,,
45,2.4,0.6,1.2,4.1,0.32,0.00%,Submit
,,,,,,,
Scarles,,,,,,,
DF 4.0,,,,,,,
39,1.5,1.2,1.4,4.1,0.34,0.00%,Submit
,,,,,,,
Chilwell,,,,,,,
DF 4.6,,,,,,,
29,1.4,1.2,1.5,4.1,0.3,0.00%,Submit
,,,,,,,
Zinchenko,,,,,,,
DF 4.8,,,,,,,
44,2.3,0.9,0.9,4.1,0.28,0.00%,Submit
,,,,,,,
Wilson,,,,,,,
FW 6.9,,,,,,,
23,1.5,1.3,1.2,4.1,0.2,0.00%,Submit
,,,,,,,
Brooks,,,,,,,
MD 4.9,,,,,,,
31,1.3,1.5,1.2,4,0.27,0.00%,Submit
,,,,,,,
Dibling,,,,,,,
MD 4.3,,,,,,,
28,1.3,1.3,1.4,4,0.31,0.10%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
38,1.8,2.2,0,4,0.21,0.00%,Submit
,,,,,,,
Godfrey,,,,,,,
DF 4.0,,,,,,,
62,1.4,1.5,1,4,0.33,0.00%,Submit
,,,,,,,
Bradley,,,,,,,
DF 4.7,,,,,,,
26,0.9,1.3,1.8,3.9,0.28,0.60%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
30,1.2,1.4,1.3,3.9,0.26,0.00%,Submit
,,,,,,,
Skipp,,,,,,,
MD 4.7,,,,,,,
39,1.4,1.1,1.4,3.9,0.27,0.00%,Submit
,,,,,,,
Miley,,,,,,,
MD 5.0,,,,,,,
24,1.1,1.5,1.3,3.8,0.26,0.00%,Submit
,,,,,,,
Bissouma,,,,,,,
MD 4.8,,,,,,,
57,1.9,1.1,0.9,3.8,0.27,0.00%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.2,,,,,,,
12,0.1,1.9,1.8,3.7,0.3,0.20%,Submit
,,,,,,,
Elliott,,,,,,,
MD 5.2,,,,,,,
27,1.3,1.1,1.3,3.7,0.24,0.00%,Submit
,,,,,,,
Broadhead,,,,,,,
MD 4.9,,,,,,,
32,0.8,1.6,1.3,3.7,0.25,0.00%,Submit
,,,,,,,
Ortega Moreno,,,,,,,
GK 5.2,,,,,,,
51,2.2,1.2,0.2,3.7,0.23,0.00%,Submit
,,,,,,,
Castagne,,,,,,,
DF 4.2,,,,,,,
32,1,1.4,1.2,3.6,0.29,0.40%,Submit
,,,,,,,
Patterson,,,,,,,
DF 4.4,,,,,,,
20,1,1.1,1.5,3.6,0.27,0.00%,Submit
,,,,,,,
Casemiro,,,,,,,
MD 4.6,,,,,,,
14,0.6,1.6,1.4,3.6,0.26,0.00%,Submit
,,,,,,,
Bobb,,,,,,,
MD 4.7,,,,,,,
18,1.1,1.3,1.1,3.5,0.25,0.00%,Submit
,,,,,,,
Buonanotte,,,,,,,
MD 4.5,,,,,,,
0,0,0.9,2.5,3.4,0.25,0.00%,Submit
,,,,,,,
Diop,,,,,,,
DF 4.3,,,,,,,
32,0.9,1.4,1.1,3.4,0.26,0.00%,Submit
,,,,,,,
Veltman,,,,,,,
DF 4.3,,,,,,,
39,1.2,1.2,0.9,3.4,0.26,0.00%,Submit
,,,,,,,
Aribo,,,,,,,
MD 4.9,,,,,,,
30,1.3,0.9,1.2,3.4,0.23,0.00%,Submit
,,,,,,,
Coulibaly,,,,,,,
DF 4.0,,,,,,,
32,1.3,0.8,1.2,3.4,0.28,0.00%,Submit
,,,,,,,
Quansah,,,,,,,
DF 3.9,,,,,,,
46,1.7,0.9,0.8,3.4,0.29,0.10%,Submit
,,,,,,,
Jo�o Pedro,,,,,,,
FW 5.5,,,,,,,
0,0,0,3.3,3.3,0.2,0.80%,Submit
,,,,,,,
Danso,,,,,,,
DF 4.4,,,,,,,
68,2,0.7,0.6,3.3,0.25,0.00%,Submit
,,,,,,,
Morato,,,,,,,
DF 4.5,,,,,,,
25,0.8,1.3,1.3,3.3,0.24,0.00%,Submit
,,,,,,,
Stewart,,,,,,,
FW 4.4,,,,,,,
18,1.1,1,1.2,3.2,0.25,0.10%,Submit
,,,,,,,
Obi,,,,,,,
FW 4.5,,,,,,,
43,1.7,0.7,0.8,3.2,0.24,0.00%,Submit
,,,,,,,
Danilo,,,,,,,
MD 4.7,,,,,,,
18,0.8,1.2,1.2,3.2,0.23,0.00%,Submit
,,,,,,,
Lamptey,,,,,,,
DF 4.4,,,,,,,
25,1,1.1,1,3.2,0.24,0.00%,Submit
,,,,,,,
G�mez,,,,,,,
MD 5.5,,,,,,,
27,1.1,1.2,0.8,3.1,0.19,0.00%,Submit
,,,,,,,
Coufal,,,,,,,
DF 4.1,,,,,,,
24,0.9,0.9,1.2,3,0.25,0.00%,Submit
,,,,,,,
Khusanov,,,,,,,
DF 5.0,,,,,,,
29,1.3,1.2,0.6,3,0.2,0.00%,Submit
,,,,,,,
Lindelof,,,,,,,
DF 4.3,,,,,,,
52,1.5,1.1,0.4,3,0.23,0.00%,Submit
,,,,,,,
S.Bueno,,,,,,,
DF 4.3,,,,,,,
28,0.6,1.3,1,3,0.23,0.00%,Submit
,,,,,,,
March,,,,,,,
MD 6.5,,,,,,,
16,0.9,1.1,0.9,2.9,0.15,0.00%,Submit
,,,,,,,
Haaland,,,,,,,
FW 14.8,,,,,,,
0,0,0,2.9,2.9,0.07,0.40%,Submit
,,,,,,,
Hickey,,,,,,,
DF 4.3,,,,,,,
33,0,0.7,2.2,2.9,0.22,0.00%,Submit
,,,,,,,
Onana,,,,,,,
MD 4.8,,,,,,,
22,1,0.9,0.9,2.9,0.2,0.00%,Submit
,,,,,,,
Smallbone,,,,,,,
MD 5.0,,,,,,,
21,1,1,0.9,2.9,0.19,0.00%,Submit
,,,,,,,
Davis,,,,,,,
DF 4.2,,,,,,,
0,0,0,2.9,2.9,0.23,0.00%,Submit
,,,,,,,
Sarabia,,,,,,,
MD 5.0,,,,,,,
13,0.7,1.2,1,2.8,0.19,0.10%,Submit
,,,,,,,
Monga,,,,,,,
MD 4.5,,,,,,,
18,1,0.8,0.9,2.8,0.21,0.00%,Submit
,,,,,,,
Barkley,,,,,,,
MD 5.2,,,,,,,
13,0.7,1.1,0.8,2.7,0.17,0.00%,Submit
,,,,,,,
Botman,,,,,,,
DF 4.4,,,,,,,
12,0.4,1.2,1,2.6,0.2,0.00%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.5,,,,,,,
14,0.7,1,0.9,2.6,0.19,0.00%,Submit
,,,,,,,
L.Guilherme,,,,,,,
MD 4.6,,,,,,,
14,0.8,1,0.9,2.6,0.19,0.00%,Submit
,,,,,,,
R.Gomes,,,,,,,
MD 5.1,,,,,,,
14,0.6,1.1,0.8,2.5,0.16,0.00%,Submit
,,,,,,,
Awoniyi,,,,,,,
FW 5.5,,,,,,,
9,0.6,1,0.8,2.5,0.15,0.00%,Submit
,,,,,,,
Wieffer,,,,,,,
MD 4.7,,,,,,,
18,0.7,0.9,0.8,2.3,0.17,0.00%,Submit
,,,,,,,
Sosa,,,,,,,
MD 5.5,,,,,,,
15,0.8,0.8,0.7,2.3,0.14,0.00%,Submit
,,,,,,,
M.Fran�a,,,,,,,
MD 4.4,,,,,,,
13,0.8,0.5,0.9,2.3,0.17,0.00%,Submit
,,,,,,,
Ferguson,,,,,,,
FW 5.5,,,,,,,
10,0.7,0.6,1,2.2,0.14,0.00%,Submit
,,,,,,,
Chaplin,,,,,,,
MD 5.1,,,,,,,
20,1.1,0.7,0.5,2.2,0.14,0.00%,Submit
,,,,,,,
Igor,,,,,,,
DF 4.3,,,,,,,
13,0.4,0.9,0.9,2.2,0.17,0.00%,Submit
,,,,,,,
Tosin,,,,,,,
DF 4.2,,,,,,,
18,0.6,0.6,1,2.2,0.17,0.00%,Submit
,,,,,,,
Woolfenden,,,,,,,
DF 3.9,,,,,,,
40,0.8,0.8,0.4,2.1,0.18,0.00%,Submit
,,,,,,,
George,,,,,,,
MD 4.5,,,,,,,
9,0.6,0.5,0.9,2,0.15,0.00%,Submit
,,,,,,,
Gray,,,,,,,
MD 4.6,,,,,,,
37,1.1,0.5,0.4,2,0.15,0.00%,Submit
,,,,,,,
Jorginho,,,,,,,
MD 4.6,,,,,,,
16,0.2,0.7,1.1,2,0.15,0.00%,Submit
,,,,,,,
Davies,,,,,,,
DF 4.3,,,,,,,
41,1.3,0.3,0.4,2,0.15,0.00%,Submit
,,,,,,,
Sugawara,,,,,,,
DF 4.2,,,,,,,
17,0.7,0.5,0.8,2,0.15,0.00%,Submit
,,,,,,,
Maghoma,,,,,,,
MD 4.5,,,,,,,
11,0.5,0.7,0.7,1.9,0.14,0.00%,Submit
,,,,,,,
Alex Moreno,,,,,,,
DF 4.2,,,,,,,
15,0.5,0.9,0.4,1.9,0.15,0.00%,Submit
,,,,,,,
Chiesa,,,,,,,
MD 6.8,,,,,,,
9,0.7,0.6,0.6,1.9,0.09,0.00%,Submit
,,,,,,,
G.Nunes,,,,,,,
MD 4.9,,,,,,,
13,0.6,0.6,0.6,1.8,0.13,0.00%,Submit
,,,,,,,
Clyne,,,,,,,
DF 4.3,,,,,,,
17,0.7,0.4,0.7,1.8,0.14,0.00%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
0,0,0.5,1.3,1.8,0.1,0.00%,Submit
,,,,,,,
Welington,,,,,,,
DF 4.0,,,,,,,
13,0.5,0.5,0.7,1.7,0.14,0.00%,Submit
,,,,,,,
Endo,,,,,,,
MD 4.6,,,,,,,
17,0.7,0.6,0.5,1.7,0.12,0.00%,Submit
,,,,,,,
J.Araujo,,,,,,,
DF 4.3,,,,,,,
17,0.5,0.6,0.5,1.7,0.13,0.00%,Submit
,,,,,,,
Guedes,,,,,,,
MD 5.3,,,,,,,
6,0.4,0.6,0.7,1.7,0.11,0.00%,Submit
,,,,,,,
Iroegbunam,,,,,,,
MD 4.3,,,,,,,
12,0.5,0.5,0.6,1.7,0.13,0.00%,Submit
,,,,,,,
Devenny,,,,,,,
MD 4.5,,,,,,,
12,0.6,0.5,0.5,1.7,0.12,0.00%,Submit
,,,,,,,
Henry,,,,,,,
DF 4.3,,,,,,,
14,0.6,0.5,0.5,1.7,0.13,0.00%,Submit
,,,,,,,
Dewsbury-Hall,,,,,,,
MD 5.5,,,,,,,
3,0.2,0.5,0.9,1.6,0.1,0.00%,Submit
,,,,,,,
Young,,,,,,,
DF 4.3,,,,,,,
11,0.6,0.4,0.7,1.6,0.13,0.00%,Submit
,,,,,,,
Osula,,,,,,,
FW 4.9,,,,,,,
5,0.4,0.7,0.5,1.6,0.11,0.00%,Submit
,,,,,,,
Heaven,,,,,,,
DF 4.0,,,,,,,
39,0.5,0.6,0.4,1.6,0.13,0.00%,Submit
,,,,,,,
Thiago,,,,,,,
FW 5.9,,,,,,,
8,0.2,0.5,1,1.6,0.09,0.00%,Submit
,,,,,,,
Edouard,,,,,,,
FW 5.1,,,,,,,
9,0.6,0.5,0.5,1.6,0.1,0.00%,Submit
,,,,,,,
Luongo,,,,,,,
MD 4.3,,,,,,,
14,0.6,0.6,0.3,1.5,0.12,0.00%,Submit
,,,,,,,
Kayode,,,,,,,
DF 4.5,,,,,,,
17,0.7,0.7,0.2,1.5,0.11,0.00%,Submit
,,,,,,,
Werner,,,,,,,
MD 6.2,,,,,,,
10,0.6,0.5,0.3,1.5,0.08,0.00%,Submit
,,,,,,,
Cresswell,,,,,,,
DF 3.9,,,,,,,
8,0.3,0.4,0.8,1.5,0.13,0.00%,Submit
,,,,,,,
Vinicius,,,,,,,
FW 5.0,,,,,,,
1,0.1,0.7,0.6,1.4,0.1,0.00%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
5,0.3,0.6,0.5,1.4,0.08,0.00%,Submit
,,,,,,,
Sinisterra,,,,,,,
MD 4.8,,,,,,,
0,0,0.3,1.1,1.4,0.1,0.00%,Submit
,,,,,,,
Senesi,,,,,,,
DF 4.6,,,,,,,
9,0.2,0.6,0.5,1.4,0.1,0.10%,Submit
,,,,,,,
Krafth,,,,,,,
DF 4.3,,,,,,,
16,0.6,0.4,0.4,1.4,0.11,0.00%,Submit
,,,,,,,
J�rgensen,,,,,,,
GK 4.2,,,,,,,
30,1.1,0.2,0.1,1.4,0.11,4.50%,Submit
,,,,,,,
Longstaff,,,,,,,
MD 4.4,,,,,,,
7,0.4,0.4,0.5,1.3,0.1,0.00%,Submit
,,,,,,,
Disasi,,,,,,,
DF 4.2,,,,,,,
15,0.6,0.4,0.4,1.3,0.1,0.10%,Submit
,,,,,,,
Doyle,,,,,,,
MD 4.7,,,,,,,
6,0.4,0.4,0.5,1.3,0.09,0.00%,Submit
,,,,,,,
Fredricson,,,,,,,
DF 4.0,,,,,,,
39,1.2,0.1,0,1.3,0.11,0.00%,Submit
,,,,,,,
Okoli,,,,,,,
DF 4.0,,,,,,,
11,0.4,0.3,0.6,1.3,0.11,0.00%,Submit
,,,,,,,
Ak�,,,,,,,
DF 5.3,,,,,,,
0,0,0,1.2,1.2,0.08,0.00%,Submit
,,,,,,,
Sangar�,,,,,,,
MD 4.3,,,,,,,
8,0.4,0.4,0.4,1.2,0.09,0.00%,Submit
,,,,,,,
Cairney,,,,,,,
MD 4.8,,,,,,,
4,0.3,0.4,0.5,1.2,0.08,0.00%,Submit
,,,,,,,
Kelleher,,,,,,,
GK 4.0,,,,,,,
20,0.8,0.2,0.2,1.1,0.09,2.40%,Submit
,,,,,,,
Tuanzebe,,,,,,,
DF 3.9,,,,,,,
0,0,0,1.1,1.1,0.1,0.00%,Submit
,,,,,,,
Boly,,,,,,,
DF 4.2,,,,,,,
5,0.2,0.4,0.4,1,0.08,0.00%,Submit
,,,,,,,
Bree,,,,,,,
DF 3.9,,,,,,,
7,0.3,0.3,0.4,1,0.08,0.00%,Submit
,,,,,,,
Konak,,,,,,,
MD 4.4,,,,,,,
5,0.3,0.4,0.4,1,0.07,0.00%,Submit
,,,,,,,
Reed,,,,,,,
MD 4.7,,,,,,,
4,0.3,0.3,0.3,0.9,0.07,0.00%,Submit
,,,,,,,
Stones,,,,,,,
DF 5.3,,,,,,,
0,0,0,0.9,0.9,0.06,0.00%,Submit
,,,,,,,
Webster,,,,,,,
DF 4.3,,,,,,,
4,0.1,0.4,0.4,0.9,0.07,0.00%,Submit
,,,,,,,
Winks,,,,,,,
MD 4.3,,,,,,,
8,0.3,0.3,0.2,0.9,0.07,0.10%,Submit
,,,,,,,
Coleman,,,,,,,
DF 4.3,,,,,,,
7,0.3,0.3,0.3,0.9,0.07,0.00%,Submit
,,,,,,,
Soler,,,,,,,
DF 3.9,,,,,,,
1,0.1,0.4,0.3,0.9,0.07,0.00%,Submit
,,,,,,,
Mubama,,,,,,,
FW 4.5,,,,,,,
3,0.3,0.3,0.2,0.8,0.06,0.00%,Submit
,,,,,,,
Ricardo,,,,,,,
DF 4.1,,,,,,,
0,0,0,0.8,0.8,0.07,0.00%,Submit
,,,,,,,
Irving,,,,,,,
MD 4.7,,,,,,,
4,0.3,0.3,0.3,0.8,0.06,0.00%,Submit
,,,,,,,
Winterburn,,,,,,,
MD 4.5,,,,,,,
2,0.2,0.3,0.3,0.8,0.06,0.00%,Submit
,,,,,,,
G.Rodr�guez,,,,,,,
MD 4.8,,,,,,,
2,0.2,0.3,0.3,0.8,0.05,0.00%,Submit
,,,,,,,
J.Cuenca,,,,,,,
DF 4.4,,,,,,,
3,0.1,0.2,0.4,0.7,0.05,0.00%,Submit
,,,,,,,
Gr�nb�k,,,,,,,
MD 4.9,,,,,,,
0,0,0.2,0.5,0.7,0.05,0.00%,Submit
,,,,,,,
Pedro Lima,,,,,,,
DF 3.9,,,,,,,
2,0.1,0.2,0.3,0.6,0.05,0.00%,Submit
,,,,,,,
Kinsky,,,,,,,
GK 4.1,,,,,,,
6,0.2,0.1,0.2,0.6,0.05,0.00%,Submit
,,,,,,,
Evans,,,,,,,
DF 4.4,,,,,,,
15,0.5,0.1,0,0.6,0.04,0.00%,Submit
,,,,,,,
Phillips,,,,,,,
MD 4.8,,,,,,,
0,0,0,0.6,0.6,0.04,0.00%,Submit
,,,,,,,
Marc Guiu,,,,,,,
FW 4.7,,,,,,,
0,0,0,0.6,0.6,0.04,0.00%,Submit
,,,,,,,
Hill,,,,,,,
DF 3.9,,,,,,,
2,0.1,0.2,0.2,0.5,0.04,0.00%,Submit
,,,,,,,
A. Garcia,,,,,,,
DF 4.5,,,,,,,
3,0.1,0.1,0.2,0.5,0.04,0.00%,Submit
,,,,,,,
B.Badiashile,,,,,,,
DF 4.2,,,,,,,
2,0.1,0.1,0.3,0.5,0.04,0.00%,Submit
,,,,,,,
Scarlett,,,,,,,
FW 4.4,,,,,,,
3,0.2,0.1,0.1,0.5,0.04,0.00%,Submit
,,,,,,,
Reguil�n,,,,,,,
DF 4.1,,,,,,,
8,0.3,0,0.1,0.5,0.04,0.00%,Submit
,,,,,,,
Townsend,,,,,,,
DF 3.9,,,,,,,
0,0,0,0.5,0.5,0.04,0.00%,Submit
,,,,,,,
Butler-Oyedeji,,,,,,,
FW 4.5,,,,,,,
1,0.2,0.2,0.1,0.5,0.03,0.00%,Submit
,,,,,,,
Ward,,,,,,,
DF 4.3,,,,,,,
2,0.1,0.1,0.2,0.4,0.03,0.00%,Submit
,,,,,,,
Djiga,,,,,,,
DF 4.5,,,,,,,
5,0.1,0.2,0.2,0.4,0.03,0.00%,Submit
,,,,,,,
Gomez,,,,,,,
DF 4.7,,,,,,,
0,0,0,0.4,0.4,0.03,0.00%,Submit
,,,,,,,
Collyer,,,,,,,
MD 4.5,,,,,,,
0,0,0.1,0.3,0.4,0.03,0.00%,Submit
,,,,,,,
Dennis,,,,,,,
GK 3.9,,,,,,,
3,0.1,0.2,0.1,0.4,0.03,0.00%,Submit
,,,,,,,
Acheampong,,,,,,,
DF 4.0,,,,,,,
0,0,0.1,0.2,0.3,0.03,0.00%,Submit
,,,,,,,
Jebbison,,,,,,,
FW 4.5,,,,,,,
1,0.1,0.1,0.1,0.3,0.02,0.10%,Submit
,,,,,,,
B.Traore,,,,,,,
MD 4.8,,,,,,,
1,0.1,0.1,0.2,0.3,0.02,0.00%,Submit
,,,,,,,
Mee,,,,,,,
DF 4.2,,,,,,,
1,0,0.1,0.1,0.3,0.02,0.00%,Submit
,,,,,,,
Szmodics,,,,,,,
MD 5.7,,,,,,,
0,0,0,0.3,0.3,0.02,0.00%,Submit
,,,,,,,
Godo,,,,,,,
MD 4.4,,,,,,,
0,0,0.1,0.1,0.3,0.02,0.00%,Submit
,,,,,,,
Wood,,,,,,,
DF 4.0,,,,,,,
0,0,0.1,0.2,0.3,0.02,0.00%,Submit
,,,,,,,
Bogarde,,,,,,,
DF 3.9,,,,,,,
0,0,0.1,0.2,0.3,0.02,0.00%,Submit
,,,,,,,
Olsen,,,,,,,
GK 4.5,,,,,,,
0,0,0.1,0.2,0.3,0.02,0.00%,Submit
,,,,,,,
King,,,,,,,
MD 4.4,,,,,,,
1,0.1,0,0.1,0.3,0.02,0.00%,Submit
,,,,,,,
Steele,,,,,,,
GK 4.0,,,,,,,
1,0.1,0.1,0.1,0.2,0.02,0.00%,Submit
,,,,,,,
Fabianski,,,,,,,
GK 4.0,,,,,,,
0,0,0.1,0.2,0.2,0.02,0.80%,Submit
,,,,,,,
Moore,,,,,,,
MD 4.5,,,,,,,
0,0,0.2,0,0.2,0.02,0.00%,Submit
,,,,,,,
Toffolo,,,,,,,
DF 4.2,,,,,,,
0,0,0.1,0.1,0.2,0.02,0.00%,Submit
,,,,,,,
