col1,col2,col3,col4,col5,col6,col7,col8
,,,,,,,
Morsy,,,,,,,
MD 4.8,,,,,,,
73,2,1.9,1.9,5.8,0.4,0.00%,Submit
,,,,,,,
Bissouma,,,,,,,
MD 4.8,,,,,,,
56,1.9,1.8,2,5.7,0.4,0.00%,Submit
,,,,,,,
Hinshelwood,,,,,,,
MD 4.9,,,,,,,
60,2.1,1.7,1.9,5.7,0.39,0.00%,Submit
,,,,,,,
Davis,,,,,,,
DF 4.2,,,,,,,
0,0,3,2.7,5.7,0.45,0.00%,Submit
,,,,,,,
Darwin,,,,,,,
FW 7.0,,,,,,,
27,1.6,2.1,2,5.7,0.27,0.00%,Submit
,,,,,,,
Justin,,,,,,,
DF 4.1,,,,,,,
78,1.7,2.7,1.3,5.6,0.46,0.00%,Submit
,,,,,,,
Malen,,,,,,,
MD 5.3,,,,,,,
30,1.8,2,1.8,5.6,0.35,0.00%,Submit
,,,,,,,
Alexander-Arnold,,,,,,,
DF 7.2,,,,,,,
26,1.3,1.8,2.4,5.6,0.26,0.70%,Submit
,,,,,,,
J.Clarke,,,,,,,
MD 5.4,,,,,,,
49,2.2,1.8,1.6,5.6,0.34,0.00%,Submit
,,,,,,,
Nketiah,,,,,,,
FW 5.9,,,,,,,
39,1.9,2.1,1.5,5.6,0.31,0.00%,Submit
,,,,,,,
Lerma,,,,,,,
MD 4.8,,,,,,,
71,2.1,2,1.5,5.6,0.39,0.00%,Submit
,,,,,,,
Coady,,,,,,,
DF 4.0,,,,,,,
88,1.5,2.7,1.3,5.5,0.46,0.00%,Submit
,,,,,,,
Adams,,,,,,,
MD 4.9,,,,,,,
61,1.8,1.7,2,5.5,0.37,0.00%,Submit
,,,,,,,
Kayode,,,,,,,
DF 4.5,,,,,,,
65,2.7,1.8,0.9,5.4,0.4,0.00%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
56,2,1.6,1.8,5.4,0.37,0.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
54,2.1,1.6,1.7,5.4,0.35,0.00%,Submit
,,,,,,,
Eriksen,,,,,,,
MD 5.2,,,,,,,
41,2.2,1.5,1.6,5.4,0.34,0.00%,Submit
,,,,,,,
Willian,,,,,,,
MD 5.0,,,,,,,
37,2.1,1.6,1.7,5.3,0.36,0.00%,Submit
,,,,,,,
Cajuste,,,,,,,
MD 4.5,,,,,,,
56,1.8,1.8,1.7,5.3,0.39,0.00%,Submit
,,,,,,,
Adingra,,,,,,,
MD 5.1,,,,,,,
46,2.3,1.5,1.5,5.3,0.35,0.00%,Submit
,,,,,,,
White,,,,,,,
DF 6.1,,,,,,,
43,1.3,1.6,2.3,5.2,0.28,0.00%,Submit
,,,,,,,
Thomas,,,,,,,
DF 3.9,,,,,,,
68,1.5,2.5,1.2,5.1,0.43,0.00%,Submit
,,,,,,,
Kova?i?,,,,,,,
MD 5.4,,,,,,,
45,1.9,1.9,1.2,5,0.31,0.00%,Submit
,,,,,,,
Burgess,,,,,,,
DF 3.8,,,,,,,
75,1.8,1.7,1.5,5,0.44,0.20%,Submit
,,,,,,,
Downes,,,,,,,
MD 4.7,,,,,,,
64,1.6,1.7,1.7,5,0.36,0.00%,Submit
,,,,,,,
Manning,,,,,,,
DF 4.3,,,,,,,
77,1.6,1.9,1.4,5,0.39,0.00%,Submit
,,,,,,,
James,,,,,,,
DF 4.8,,,,,,,
34,1.4,1.8,1.7,5,0.34,0.00%,Submit
,,,,,,,
Lavia,,,,,,,
MD 4.5,,,,,,,
47,1.5,1.8,1.7,4.9,0.37,0.00%,Submit
,,,,,,,
Jensen,,,,,,,
MD 5.3,,,,,,,
31,1.5,1.8,1.6,4.9,0.31,0.00%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
49,1.9,1.4,1.6,4.9,0.33,0.00%,Submit
,,,,,,,
Greaves,,,,,,,
DF 3.8,,,,,,,
76,1.8,1.5,1.6,4.9,0.43,0.10%,Submit
,,,,,,,
Tuanzebe,,,,,,,
DF 3.9,,,,,,,
57,1.5,1.6,1.8,4.9,0.42,0.00%,Submit
,,,,,,,
Yoro,,,,,,,
DF 4.3,,,,,,,
58,2.2,1.2,1.4,4.9,0.38,0.00%,Submit
,,,,,,,
C.Soler,,,,,,,
MD 5.0,,,,,,,
37,1.5,1.5,1.9,4.8,0.32,0.00%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 4.9,,,,,,,
45,1.7,1.6,1.6,4.8,0.33,0.00%,Submit
,,,,,,,
Tsimikas,,,,,,,
DF 4.6,,,,,,,
29,1.4,1.5,1.9,4.8,0.35,0.00%,Submit
,,,,,,,
Davies,,,,,,,
DF 4.3,,,,,,,
51,1.7,1.2,1.8,4.7,0.36,0.00%,Submit
,,,,,,,
N.Gonzalez,,,,,,,
MD 6.0,,,,,,,
44,1.8,1.5,1.4,4.7,0.26,0.00%,Submit
,,,,,,,
Son,,,,,,,
MD 9.7,,,,,,,
28,1,1.2,2.4,4.7,0.16,0.00%,Submit
,,,,,,,
Skipp,,,,,,,
MD 4.7,,,,,,,
55,1.5,1.7,1.4,4.6,0.33,0.00%,Submit
,,,,,,,
Obi,,,,,,,
FW 4.5,,,,,,,
37,1.8,1.4,1.5,4.6,0.34,0.00%,Submit
,,,,,,,
Casemiro,,,,,,,
MD 4.6,,,,,,,
39,1.6,1.4,1.6,4.6,0.33,0.00%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.8,,,,,,,
45,1.8,1.3,1.5,4.6,0.32,0.00%,Submit
,,,,,,,
Stewart,,,,,,,
FW 4.4,,,,,,,
30,1.4,1.6,1.5,4.6,0.35,0.00%,Submit
,,,,,,,
Botman,,,,,,,
DF 4.4,,,,,,,
35,1.3,1,2.3,4.6,0.34,0.00%,Submit
,,,,,,,
McAtee,,,,,,,
MD 4.6,,,,,,,
24,1.7,1.7,1.1,4.5,0.33,0.00%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.3,,,,,,,
39,1.7,1.1,1.7,4.5,0.28,0.30%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.2,,,,,,,
92,1.5,1.8,1.3,4.5,0.36,0.00%,Submit
,,,,,,,
Elliott,,,,,,,
MD 5.2,,,,,,,
32,1.6,1.3,1.6,4.4,0.28,0.00%,Submit
,,,,,,,
B.Soumar�,,,,,,,
MD 4.4,,,,,,,
54,1.5,1.6,1.3,4.4,0.33,0.00%,Submit
,,,,,,,
Phillips,,,,,,,
MD 4.8,,,,,,,
50,1.6,1.4,1.3,4.4,0.3,0.00%,Submit
,,,,,,,
Hudson-Odoi,,,,,,,
MD 5.1,,,,,,,
0,0,1.6,2.7,4.3,0.28,0.00%,Submit
,,,,,,,
Wilson,,,,,,,
FW 6.9,,,,,,,
23,1.6,1.3,1.4,4.3,0.21,0.00%,Submit
,,,,,,,
Daka,,,,,,,
FW 4.8,,,,,,,
25,1.2,1.8,1.3,4.3,0.3,0.00%,Submit
,,,,,,,
Gusto,,,,,,,
DF 4.9,,,,,,,
34,1.1,1.6,1.5,4.3,0.29,0.00%,Submit
,,,,,,,
Lindelof,,,,,,,
DF 4.3,,,,,,,
58,2.2,1,1.1,4.3,0.33,0.00%,Submit
,,,,,,,
Maguire,,,,,,,
DF 4.9,,,,,,,
40,1.7,1.3,1.2,4.2,0.29,0.00%,Submit
,,,,,,,
Veltman,,,,,,,
DF 4.3,,,,,,,
49,1.6,1.1,1.6,4.2,0.33,0.00%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
39,1.8,0,2.3,4.2,0.22,0.00%,Submit
,,,,,,,
Gray,,,,,,,
MD 4.6,,,,,,,
43,1.3,1.3,1.5,4.2,0.3,0.00%,Submit
,,,,,,,
Hirst,,,,,,,
FW 5.4,,,,,,,
21,1.2,1.2,1.6,4.1,0.25,0.00%,Submit
,,,,,,,
Morato,,,,,,,
DF 4.5,,,,,,,
42,1.9,0.9,1.3,4.1,0.3,0.00%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 3.9,,,,,,,
88,1.2,1.6,1.1,3.9,0.34,0.00%,Submit
,,,,,,,
J.Araujo,,,,,,,
DF 4.3,,,,,,,
36,1.4,1,1.5,3.9,0.3,0.00%,Submit
,,,,,,,
Bednarek,,,,,,,
DF 4.0,,,,,,,
94,1.2,1.6,1.1,3.9,0.33,0.00%,Submit
,,,,,,,
Stephens,,,,,,,
DF 4.0,,,,,,,
83,1.3,1.5,1.1,3.9,0.32,0.00%,Submit
,,,,,,,
Mavropanos,,,,,,,
DF 4.3,,,,,,,
37,1,1.3,1.5,3.8,0.3,0.00%,Submit
,,,,,,,
Onana,,,,,,,
MD 4.8,,,,,,,
36,1.4,1.4,1,3.8,0.26,0.00%,Submit
,,,,,,,
Miley,,,,,,,
MD 5.0,,,,,,,
29,1.3,1.3,1.3,3.8,0.25,0.00%,Submit
,,,,,,,
Danilo,,,,,,,
MD 4.7,,,,,,,
26,1.4,1.2,1.1,3.8,0.27,0.00%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
35,1.3,1.4,1,3.7,0.25,0.00%,Submit
,,,,,,,
Tielemans,,,,,,,
MD 5.5,,,,,,,
0,0,1,2.7,3.7,0.23,0.10%,Submit
,,,,,,,
Scarles,,,,,,,
DF 4.0,,,,,,,
31,1,1.2,1.5,3.7,0.31,0.00%,Submit
,,,,,,,
Archer,,,,,,,
FW 4.8,,,,,,,
22,1.1,1.3,1.3,3.7,0.26,0.00%,Submit
,,,,,,,
Dibling,,,,,,,
MD 4.3,,,,,,,
28,1.2,1.3,1.1,3.6,0.28,0.10%,Submit
,,,,,,,
Sosa,,,,,,,
MD 5.5,,,,,,,
25,1.8,0.9,0.9,3.5,0.21,0.00%,Submit
,,,,,,,
De Ligt,,,,,,,
DF 4.8,,,,,,,
90,0.4,0.9,2.2,3.5,0.24,0.00%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.5,,,,,,,
24,1.4,1,1,3.4,0.25,0.00%,Submit
,,,,,,,
Udogie,,,,,,,
DF 4.8,,,,,,,
33,1.3,0.9,1.1,3.4,0.23,0.00%,Submit
,,,,,,,
Barkley,,,,,,,
MD 5.2,,,,,,,
31,1.5,1,0.8,3.3,0.21,0.00%,Submit
,,,,,,,
Keane,,,,,,,
DF 3.8,,,,,,,
23,0.7,1.5,1.1,3.3,0.29,0.00%,Submit
,,,,,,,
Taylor,,,,,,,
MD 4.8,,,,,,,
34,1.3,1,1.1,3.3,0.23,0.00%,Submit
,,,,,,,
Chaplin,,,,,,,
MD 5.1,,,,,,,
27,1.4,1.2,0.8,3.3,0.22,0.00%,Submit
,,,,,,,
Chilwell,,,,,,,
DF 4.6,,,,,,,
27,1.1,1.3,0.8,3.2,0.23,0.00%,Submit
,,,,,,,
Cairney,,,,,,,
MD 4.8,,,,,,,
30,1.4,1,0.8,3.2,0.22,0.00%,Submit
,,,,,,,
Gruda,,,,,,,
MD 5.4,,,,,,,
29,1.5,0.9,0.8,3.2,0.2,0.00%,Submit
,,,,,,,
S.Bueno,,,,,,,
DF 4.3,,,,,,,
26,0.9,1.1,1.2,3.2,0.25,0.00%,Submit
,,,,,,,
Wieffer,,,,,,,
MD 4.7,,,,,,,
28,1.1,1,1.1,3.2,0.22,0.00%,Submit
,,,,,,,
Dewsbury-Hall,,,,,,,
MD 5.5,,,,,,,
15,0.7,1.2,1.2,3.1,0.19,0.00%,Submit
,,,,,,,
Coufal,,,,,,,
DF 4.1,,,,,,,
25,0.8,1,1.3,3.1,0.25,0.00%,Submit
,,,,,,,
Ak�,,,,,,,
DF 5.3,,,,,,,
0,0,1.3,1.7,3.1,0.19,0.00%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.3,,,,,,,
24,1.2,1,0.8,3.1,0.24,0.50%,Submit
,,,,,,,
�lvarez,,,,,,,
MD 5.0,,,,,,,
24,0.9,1.1,1,3,0.2,0.00%,Submit
,,,,,,,
Kristiansen,,,,,,,
DF 4.4,,,,,,,
30,0.9,1.4,0.8,3,0.23,0.00%,Submit
,,,,,,,
Sangar�,,,,,,,
MD 4.3,,,,,,,
27,1.1,1.1,0.8,3,0.24,0.00%,Submit
,,,,,,,
Sarabia,,,,,,,
MD 5.0,,,,,,,
13,0.9,1,1.1,3,0.2,0.00%,Submit
,,,,,,,
Chiesa,,,,,,,
MD 6.8,,,,,,,
9,0.7,1.1,1.2,3,0.15,0.00%,Submit
,,,,,,,
Lamptey,,,,,,,
DF 4.4,,,,,,,
26,1.1,0.8,1.2,3,0.23,0.00%,Submit
,,,,,,,
Quansah,,,,,,,
DF 3.9,,,,,,,
30,1.1,0.7,1.1,3,0.26,0.10%,Submit
,,,,,,,
Henry,,,,,,,
DF 4.3,,,,,,,
24,1.1,1.1,0.8,3,0.23,0.00%,Submit
,,,,,,,
M.Fran�a,,,,,,,
MD 4.4,,,,,,,
15,0.9,1.1,0.9,2.9,0.22,0.00%,Submit
,,,,,,,
Wharton,,,,,,,
MD 4.7,,,,,,,
0,0,1.3,1.6,2.9,0.2,0.00%,Submit
,,,,,,,
G�mez,,,,,,,
MD 5.5,,,,,,,
24,1,0.9,1,2.9,0.17,0.00%,Submit
,,,,,,,
Bayindir,,,,,,,
GK 4.3,,,,,,,
25,1,0.8,1.1,2.9,0.22,0.00%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.5,,,,,,,
27,1,0.8,1.1,2.9,0.21,0.00%,Submit
,,,,,,,
Bailey,,,,,,,
MD 6.2,,,,,,,
14,0.8,1,1,2.8,0.15,0.00%,Submit
,,,,,,,
Romero,,,,,,,
DF 4.9,,,,,,,
28,1.1,0.9,0.9,2.8,0.19,0.00%,Submit
,,,,,,,
Woolfenden,,,,,,,
DF 3.9,,,,,,,
36,0.9,1,0.9,2.8,0.24,0.00%,Submit
,,,,,,,
Hickey,,,,,,,
DF 4.3,,,,,,,
0,0,1,1.8,2.8,0.22,0.00%,Submit
,,,,,,,
George,,,,,,,
MD 4.5,,,,,,,
16,0.9,1.2,0.6,2.8,0.21,0.00%,Submit
,,,,,,,
Fredricson,,,,,,,
DF 4.0,,,,,,,
30,1.3,0.7,0.7,2.7,0.23,0.00%,Submit
,,,,,,,
Broja,,,,,,,
FW 5.3,,,,,,,
14,0.8,1.1,0.8,2.7,0.17,0.00%,Submit
,,,,,,,
Aribo,,,,,,,
MD 4.9,,,,,,,
24,0.9,0.9,0.9,2.7,0.19,0.00%,Submit
,,,,,,,
Werner,,,,,,,
MD 6.2,,,,,,,
15,0.9,0.6,1.2,2.7,0.15,0.00%,Submit
,,,,,,,
Mings,,,,,,,
DF 4.4,,,,,,,
16,0.6,1,1.1,2.7,0.2,0.10%,Submit
,,,,,,,
Sterling,,,,,,,
MD 6.7,,,,,,,
10,0.6,0.9,1.1,2.7,0.13,0.00%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
0,0,0.9,1.8,2.6,0.18,0.00%,Submit
,,,,,,,
Awoniyi,,,,,,,
FW 5.5,,,,,,,
12,1,0.7,0.9,2.6,0.16,0.00%,Submit
,,,,,,,
Cresswell,,,,,,,
DF 3.9,,,,,,,
22,0.8,0.9,0.9,2.6,0.22,0.00%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
13,0.5,0.9,1.1,2.5,0.15,0.00%,Submit
,,,,,,,
Ajer,,,,,,,
DF 4.4,,,,,,,
25,1,0.8,0.6,2.5,0.19,0.00%,Submit
,,,,,,,
R.Gomes,,,,,,,
MD 5.1,,,,,,,
15,0.8,0.8,0.8,2.5,0.16,0.00%,Submit
,,,,,,,
Jorginho,,,,,,,
MD 4.6,,,,,,,
17,0.7,0.9,0.9,2.4,0.18,0.00%,Submit
,,,,,,,
Kinsky,,,,,,,
GK 4.1,,,,,,,
23,0.9,0.7,0.9,2.4,0.2,0.00%,Submit
,,,,,,,
Smallbone,,,,,,,
MD 5.0,,,,,,,
17,0.8,0.8,0.8,2.4,0.16,0.00%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
11,0.7,0.7,0.9,2.4,0.12,0.00%,Submit
,,,,,,,
Tosin,,,,,,,
DF 4.2,,,,,,,
18,0.6,0.9,0.8,2.3,0.18,0.00%,Submit
,,,,,,,
Marc Guiu,,,,,,,
FW 4.7,,,,,,,
9,0.4,1.2,0.6,2.3,0.16,0.00%,Submit
,,,,,,,
Devenny,,,,,,,
MD 4.5,,,,,,,
15,0.7,1,0.5,2.3,0.17,0.00%,Submit
,,,,,,,
Diop,,,,,,,
DF 4.3,,,,,,,
20,0.7,0.7,0.7,2.1,0.17,0.00%,Submit
,,,,,,,
Ricardo,,,,,,,
DF 4.1,,,,,,,
0,0,1,1.1,2.1,0.17,0.00%,Submit
,,,,,,,
Monga,,,,,,,
MD 4.5,,,,,,,
9,0.5,0.9,0.6,2,0.15,0.00%,Submit
,,,,,,,
Thiago,,,,,,,
FW 5.9,,,,,,,
14,0.8,0.7,0.6,2,0.11,0.00%,Submit
,,,,,,,
Senesi,,,,,,,
DF 4.6,,,,,,,
16,0.6,0.6,0.9,2,0.15,0.00%,Submit
,,,,,,,
Ferguson,,,,,,,
FW 5.5,,,,,,,
7,0.5,0.8,0.7,2,0.12,0.00%,Submit
,,,,,,,
Zinchenko,,,,,,,
DF 4.8,,,,,,,
10,0.4,0.7,0.9,2,0.14,0.00%,Submit
,,,,,,,
Guedes,,,,,,,
MD 5.3,,,,,,,
11,0.7,0.7,0.5,1.9,0.12,0.00%,Submit
,,,,,,,
Osula,,,,,,,
FW 4.9,,,,,,,
9,0.6,0.5,0.8,1.9,0.13,0.00%,Submit
,,,,,,,
L.Guilherme,,,,,,,
MD 4.6,,,,,,,
10,0.5,0.5,0.8,1.9,0.14,0.00%,Submit
,,,,,,,
Igor,,,,,,,
DF 4.3,,,,,,,
22,0.7,0.5,0.7,1.9,0.15,0.00%,Submit
,,,,,,,
Krafth,,,,,,,
DF 4.3,,,,,,,
27,1,0.4,0.5,1.8,0.14,0.00%,Submit
,,,,,,,
Young,,,,,,,
DF 4.2,,,,,,,
11,0.4,1,0.5,1.8,0.15,0.00%,Submit
,,,,,,,
Clyne,,,,,,,
DF 4.3,,,,,,,
13,0.5,0.9,0.5,1.8,0.14,0.00%,Submit
,,,,,,,
Endo,,,,,,,
MD 4.6,,,,,,,
11,0.5,0.6,0.8,1.8,0.13,0.00%,Submit
,,,,,,,
Coulibaly,,,,,,,
DF 4.0,,,,,,,
25,0.7,0.8,0.3,1.8,0.15,0.00%,Submit
,,,,,,,
Sugawara,,,,,,,
DF 4.2,,,,,,,
15,0.5,0.6,0.6,1.8,0.14,0.00%,Submit
,,,,,,,
Gomez,,,,,,,
DF 4.7,,,,,,,
0,0,0.4,1.3,1.8,0.12,0.00%,Submit
,,,,,,,
Alex Moreno,,,,,,,
DF 4.2,,,,,,,
12,0.7,0.5,0.5,1.7,0.14,0.00%,Submit
,,,,,,,
Maghoma,,,,,,,
MD 4.5,,,,,,,
10,0.5,0.6,0.7,1.7,0.13,0.00%,Submit
,,,,,,,
Heaven,,,,,,,
DF 4.0,,,,,,,
24,0.3,0.5,0.9,1.7,0.14,0.00%,Submit
,,,,,,,
Pinnock,,,,,,,
DF 4.4,,,,,,,
12,0.5,0.5,0.7,1.7,0.13,0.00%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
10,0.6,0.5,0.6,1.7,0.09,0.00%,Submit
,,,,,,,
Longstaff,,,,,,,
MD 4.4,,,,,,,
10,0.5,0.5,0.6,1.6,0.12,0.00%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
0,0,0,1.6,1.6,0.09,0.00%,Submit
,,,,,,,
Iroegbunam,,,,,,,
MD 4.3,,,,,,,
9,0.4,0.5,0.6,1.5,0.12,0.00%,Submit
,,,,,,,
Tierney,,,,,,,
DF 4.3,,,,,,,
8,0.3,0.6,0.6,1.5,0.12,0.00%,Submit
,,,,,,,
Broadhead,,,,,,,
MD 4.9,,,,,,,
0,0,0.6,0.9,1.5,0.1,0.00%,Submit
,,,,,,,
Doyle,,,,,,,
MD 4.7,,,,,,,
10,0.5,0.5,0.5,1.5,0.11,0.00%,Submit
,,,,,,,
G.Nunes,,,,,,,
MD 4.9,,,,,,,
11,0.5,0.5,0.5,1.5,0.1,0.00%,Submit
,,,,,,,
Disasi,,,,,,,
DF 4.2,,,,,,,
11,0.3,0.5,0.7,1.5,0.12,0.10%,Submit
,,,,,,,
Rashford,,,,,,,
MD 6.6,,,,,,,
0,0,1.5,0,1.5,0.07,3.60%,Submit
,,,,,,,
Okoli,,,,,,,
DF 4.0,,,,,,,
11,0.2,0.8,0.4,1.4,0.12,0.00%,Submit
,,,,,,,
Rodrigo,,,,,,,
MD 6.2,,,,,,,
0,0,0.3,1,1.3,0.07,0.00%,Submit
,,,,,,,
Jebbison,,,,,,,
FW 4.5,,,,,,,
2,0.2,0.3,0.8,1.2,0.09,0.00%,Submit
,,,,,,,
Vinicius,,,,,,,
FW 5.0,,,,,,,
2,0.2,0.7,0.3,1.2,0.08,0.00%,Submit
,,,,,,,
Reguil�n,,,,,,,
DF 4.1,,,,,,,
11,0.5,0.5,0.3,1.2,0.1,0.00%,Submit
,,,,,,,
Moore,,,,,,,
MD 4.5,,,,,,,
8,0.5,0.3,0.4,1.2,0.09,0.00%,Submit
,,,,,,,
Coleman,,,,,,,
DF 4.3,,,,,,,
5,0.2,0.5,0.5,1.2,0.09,0.00%,Submit
,,,,,,,
Welington,,,,,,,
DF 4.0,,,,,,,
9,0.3,0.5,0.4,1.2,0.1,0.00%,Submit
,,,,,,,
King,,,,,,,
MD 4.4,,,,,,,
7,0.4,0.3,0.4,1.1,0.09,0.00%,Submit
,,,,,,,
Evans,,,,,,,
DF 4.4,,,,,,,
16,0.6,0.4,0.2,1.1,0.09,0.00%,Submit
,,,,,,,
Havertz,,,,,,,
FW 7.7,,,,,,,
0,0,0,1.1,1.1,0.05,0.00%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.0,,,,,,,
0,0,0,1.1,1.1,0.07,0.00%,Submit
,,,,,,,
Winterburn,,,,,,,
MD 4.5,,,,,,,
3,0.2,0.4,0.5,1.1,0.08,0.00%,Submit
,,,,,,,
Soler,,,,,,,
DF 3.9,,,,,,,
5,0.3,0.3,0.5,1.1,0.09,0.00%,Submit
,,,,,,,
Georginio,,,,,,,
MD 5.0,,,,,,,
0,0,0.1,0.9,1,0.07,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.7,,,,,,,
0,0,0,1,1,0.06,0.10%,Submit
,,,,,,,
Scarlett,,,,,,,
FW 4.4,,,,,,,
4,0.3,0.3,0.3,0.9,0.07,0.00%,Submit
,,,,,,,
Sinisterra,,,,,,,
MD 4.8,,,,,,,
0,0,0.1,0.8,0.9,0.06,0.00%,Submit
,,,,,,,
Boly,,,,,,,
DF 4.2,,,,,,,
6,0.3,0.3,0.3,0.9,0.07,0.00%,Submit
,,,,,,,
Edouard,,,,,,,
FW 5.1,,,,,,,
2,0.2,0.3,0.4,0.9,0.06,0.00%,Submit
,,,,,,,
Townsend,,,,,,,
DF 3.9,,,,,,,
0,0,0.3,0.6,0.9,0.07,0.00%,Submit
,,,,,,,
Szmodics,,,,,,,
MD 5.7,,,,,,,
0,0,0.4,0.5,0.9,0.05,0.00%,Submit
,,,,,,,
Bree,,,,,,,
DF 3.9,,,,,,,
6,0.2,0.3,0.3,0.8,0.07,0.00%,Submit
,,,,,,,
J.Cuenca,,,,,,,
DF 4.4,,,,,,,
8,0.3,0.2,0.3,0.8,0.06,0.00%,Submit
,,,,,,,
Winks,,,,,,,
MD 4.3,,,,,,,
3,0.1,0.3,0.4,0.8,0.06,0.00%,Submit
,,,,,,,
Webster,,,,,,,
DF 4.3,,,,,,,
6,0.2,0.3,0.3,0.8,0.06,0.00%,Submit
,,,,,,,
Stones,,,,,,,
DF 5.3,,,,,,,
0,0,0.2,0.5,0.8,0.05,0.00%,Submit
,,,,,,,
Ortega Moreno,,,,,,,
GK 5.2,,,,,,,
2,0.1,0.3,0.3,0.8,0.05,0.30%,Submit
,,,,,,,
Djiga,,,,,,,
DF 4.5,,,,,,,
4,0.1,0.3,0.4,0.8,0.06,0.00%,Submit
,,,,,,,
B.Badiashile,,,,,,,
DF 4.2,,,,,,,
3,0.1,0.3,0.3,0.7,0.06,0.00%,Submit
,,,,,,,
Hill,,,,,,,
DF 3.9,,,,,,,
1,0.1,0.1,0.5,0.7,0.06,0.00%,Submit
,,,,,,,
Konak,,,,,,,
MD 4.4,,,,,,,
3,0.2,0.2,0.2,0.6,0.05,0.00%,Submit
,,,,,,,
Ward,,,,,,,
DF 4.3,,,,,,,
3,0.1,0.3,0.2,0.6,0.05,0.00%,Submit
,,,,,,,
Mudryk,,,,,,,
MD 6.1,,,,,,,
0,0,0,0.6,0.6,0.03,0.00%,Submit
,,,,,,,
Godfrey,,,,,,,
DF 4.0,,,,,,,
8,0.3,0.1,0.2,0.6,0.05,0.00%,Submit
,,,,,,,
Luongo,,,,,,,
MD 4.3,,,,,,,
3,0.2,0.1,0.2,0.6,0.04,0.00%,Submit
,,,,,,,
Bobb,,,,,,,
MD 4.7,,,,,,,
0,0,0.3,0.3,0.5,0.04,0.00%,Submit
,,,,,,,
A. Garcia,,,,,,,
DF 4.5,,,,,,,
3,0.1,0.2,0.2,0.5,0.04,0.00%,Submit
,,,,,,,
Mubama,,,,,,,
FW 4.5,,,,,,,
4,0.3,0.1,0,0.5,0.03,0.00%,Submit
,,,,,,,
Nallo,,,,,,,
DF 4.0,,,,,,,
2,0.1,0.1,0.2,0.5,0.04,0.00%,Submit
,,,,,,,
Kelleher,,,,,,,
GK 4.0,,,,,,,
2,0.1,0.2,0.2,0.4,0.04,0.10%,Submit
,,,,,,,
J.Virginia,,,,,,,
GK 3.8,,,,,,,
4,0.1,0.2,0.1,0.4,0.04,0.10%,Submit
,,,,,,,
Irving,,,,,,,
MD 4.7,,,,,,,
1,0.1,0.1,0.2,0.4,0.03,0.00%,Submit
,,,,,,,
J�rgensen,,,,,,,
GK 4.2,,,,,,,
4,0.1,0,0.3,0.4,0.03,0.00%,Submit
,,,,,,,
Dasilva,,,,,,,
MD 4.8,,,,,,,
0,0,0,0.4,0.4,0.03,0.00%,Submit
,,,,,,,
Rees-Dottin,,,,,,,
FW 4.5,,,,,,,
1,0.2,0.1,0.1,0.4,0.03,0.00%,Submit
,,,,,,,
B.Traore,,,,,,,
MD 4.8,,,,,,,
1,0.1,0.1,0.2,0.4,0.03,0.00%,Submit
,,,,,,,
Carvalho,,,,,,,
MD 4.5,,,,,,,
0,0,0,0.4,0.4,0.03,0.10%,Submit
,,,,,,,
Khusanov,,,,,,,
DF 5.0,,,,,,,
5,0.2,0.1,0.1,0.4,0.02,0.20%,Submit
,,,,,,,
Cassanova,,,,,,,
DF 4.0,,,,,,,
1,0.1,0.1,0.2,0.4,0.03,0.00%,Submit
,,,,,,,
Pedro Lima,,,,,,,
DF 3.9,,,,,,,
1,0.1,0.1,0.2,0.3,0.03,0.00%,Submit
,,,,,,,
Valdimarsson,,,,,,,
GK 3.9,,,,,,,
3,0.2,0,0.2,0.3,0.03,0.20%,Submit
,,,,,,,
Mee,,,,,,,
DF 4.2,,,,,,,
2,0.1,0.1,0.2,0.3,0.03,0.00%,Submit
,,,,,,,
Acheampong,,,,,,,
DF 4.0,,,,,,,
1,0,0.2,0.1,0.3,0.03,0.00%,Submit
,,,,,,,
F.Kad?o?lu,,,,,,,
DF 4.4,,,,,,,
0,0,0,0.3,0.3,0.02,0.00%,Submit
,,,,,,,
King,,,,,,,
