col1,col2,col3,col4,col5,col6,col7,col8,col9
53,2.1,2.1,1.9,1.9,53,52,47,49
,,,,,,,,
Elanga,,,,,,,,
MD 6.9,,,,,,,,
30,2,1.8,2.2,2.1,30,32,35,34
,,,,,,,,
Wan-Bissaka,,,,,,,,
DF 4.3,,,,,,,,
42,0.9,2.5,2.3,2.2,42,70,68,71
,,,,,,,,
Tanaka,,,,,,,,
MD 4.9,,,,,,,,
46,1.8,1.9,2.2,1.9,46,51,54,56
,,,,,,,,
Maguire,,,,,,,,
DF 4.4,,,,,,,,
60,3.1,1.4,1.7,1.7,60,49,42,44
,,,,,,,,
Hume,,,,,,,,
DF 4.5,,,,,,,,
67,1.9,2.6,1.3,1.9,67,60,52,51
,,,,,,,,
Tchaouna,,,,,,,,
MD 4.9,,,,,,,,
36,1.7,2.2,2,1.7,36,39,38,40
,,,,,,,,
Merino,,,,,,,,
MD 5.9,,,,,,,,
28,1.9,1.9,1.8,2.1,28,35,31,36
,,,,,,,,
Sancho,,,,,,,,
MD 5.9,,,,,,,,
36,1.6,2.2,1.9,1.9,27,48,41,46
,,,,,,,,
Scott,,,,,,,,
MD 5.0,,,,,,,,
47,2.2,1.8,2,1.7,47,42,42,42
,,,,,,,,
Thiaw,,,,,,,,
DF 4.9,,,,,,,,
43,1.9,1.7,1.9,2.1,43,45,42,48
,,,,,,,,
Elliott,,,,,,,,
MD 5.4,,,,,,,,
61,3.4,2.3,1.9,0,61,47,40,0
,,,,,,,,
Toti,,,,,,,,
DF 4.4,,,,,,,,
49,1.3,2.2,2.4,1.8,37,54,56,56
,,,,,,,,
Igor Jesus,,,,,,,,
FW 5.8,,,,,,,,
35,1.6,1.9,1.9,2.1,35,39,41,39
,,,,,,,,
Lewis,,,,,,,,
DF 5.0,,,,,,,,
46,1.9,2,1.6,2,46,41,40,43
,,,,,,,,
Hannibal,,,,,,,,
MD 4.9,,,,,,,,
45,1.8,2.1,1.9,1.7,45,45,41,43
,,,,,,,,
Branthwaite,,,,,,,,
DF 5.3,,,,,,,,
0,0,0.5,3.2,3.8,0,16,76,79
,,,,,,,,
Perri,,,,,,,,
GK 4.5,,,,,,,,
0,0,1.5,3,3.1,0,40,73,93
,,,,,,,,
Tolu,,,,,,,,
FW 5.5,,,,,,,,
49,2.4,1.7,1.9,1.5,49,31,32,32
,,,,,,,,
A.Jimenez,,,,,,,,
DF 4.5,,,,,,,,
64,3.1,1.8,1.6,1.1,64,47,33,34
,,,,,,,,
Buend�a,,,,,,,,
MD 5.3,,,,,,,,
49,2.8,1.9,1.4,1.4,49,37,25,29
,,,,,,,,
Hudson-Odoi,,,,,,,,
MD 6.0,,,,,,,,
44,1.9,1.9,1.7,1.9,44,39,37,38
,,,,,,,,
Hee Chan,,,,,,,,
MD 5.9,,,,,,,,
36,2,1.8,1.8,1.7,36,31,29,33
,,,,,,,,
Martinelli,,,,,,,,
MD 6.9,,,,,,,,
25,2,1.8,1.8,1.8,25,29,27,26
,,,,,,,,
Cook,,,,,,,,
MD 4.9,,,,,,,,
38,1.3,1.9,2.2,2,29,48,50,52
,,,,,,,,
Gusto,,,,,,,,
DF 4.9,,,,,,,,
43,1.6,1.8,2.3,1.5,43,44,41,38
,,,,,,,,
Bellegarde,,,,,,,,
MD 5.3,,,,,,,,
35,1.7,1.8,2.1,1.6,35,36,42,35
,,,,,,,,
Sou?ek,,,,,,,,
MD 5.7,,,,,,,,
0,0,2.6,2.3,2.3,0,63,58,59
,,,,,,,,
S.Magassa,,,,,,,,
MD 5.0,,,,,,,,
58,2,1.7,1.8,1.7,58,46,48,47
,,,,,,,,
Savinho,,,,,,,,
MD 6.9,,,,,,,,
30,1.8,2.3,1.4,1.6,30,37,25,26
,,,,,,,,
Lewis-Potter,,,,,,,,
DF 5.0,,,,,,,,
52,1.7,2,1.6,1.8,52,47,49,51
,,,,,,,,
Smith Rowe,,,,,,,,
MD 5.8,,,,,,,,
37,1.7,1.6,1.6,2.1,37,38,37,39
,,,,,,,,
Keane,,,,,,,,
DF 4.5,,,,,,,,
77,3.2,2,1,0.8,77,64,22,17
,,,,,,,,
Alcaraz,,,,,,,,
MD 5.3,,,,,,,,
52,2.6,1.8,1.2,1.3,52,43,21,22
,,,,,,,,
Trossard,,,,,,,,
MD 6.9,,,,,,,,
23,1.8,1.5,1.9,1.7,23,24,30,24
,,,,,,,,
Tielemans,,,,,,,,
MD 5.9,,,,,,,,
0,0,1.3,2.7,2.9,0,30,65,80
,,,,,,,,
Douglas Luiz,,,,,,,,
MD 5.0,,,,,,,,
0,0,1.3,2.5,2.9,0,33,64,68
,,,,,,,,
Bobb,,,,,,,,
MD 5.5,,,,,,,,
39,2.2,1.9,1.4,1.2,39,29,25,18
,,,,,,,,
Dibling,,,,,,,,
MD 5.5,,,,,,,,
38,1.9,1.9,1.3,1.4,38,47,23,24
,,,,,,,,
Darlow,,,,,,,,
GK 4.0,,,,,,,,
93,3.5,2.1,0.9,0.1,93,54,22,1
,,,,,,,,
Odobert,,,,,,,,
MD 5.3,,,,,,,,
37,1.9,1.8,1.5,1.3,37,34,28,23
,,,,,,,,
Hughes,,,,,,,,
MD 4.9,,,,,,,,
44,1.3,1.9,1.5,1.9,33,45,42,44
,,,,,,,,
Barnes,,,,,,,,
MD 6.5,,,,,,,,
22,1.5,1.6,1.8,1.6,22,27,27,24
,,,,,,,,
Solanke,,,,,,,,
FW 7.2,,,,,,,,
0,0,1.1,2.4,2.9,0,18,46,53
,,,,,,,,
Masuaku,,,,,,,,
DF 4.0,,,,,,,,
70,2.1,3,0.5,0.8,70,65,18,19
,,,,,,,,
Spence,,,,,,,,
DF 4.5,,,,,,,,
41,1.6,1.8,1.5,1.5,41,45,43,44
,,,,,,,,
Mount,,,,,,,,
MD 5.9,,,,,,,,
30,1.8,1.3,1.5,1.7,30,28,27,33
,,,,,,,,
Hato,,,,,,,,
DF 4.8,,,,,,,,
72,2.4,1.3,1.5,1.1,72,32,28,30
,,,,,,,,
F.Kad?o?lu,,,,,,,,
DF 4.4,,,,,,,,
48,2.2,1.2,1.2,1.7,48,30,33,35
,,,,,,,,
Harrison,,,,,,,,
MD 5.3,,,,,,,,
39,2,1.6,1.4,1.1,39,30,24,23
,,,,,,,,
Longstaff,,,,,,,,
MD 4.9,,,,,,,,
44,1.8,1.4,1.6,1.3,44,35,38,36
,,,,,,,,
Brooks,,,,,,,,
MD 5.0,,,,,,,,
29,1.6,1.4,1.7,1.4,29,26,29,29
,,,,,,,,
Nketiah,,,,,,,,
FW 5.4,,,,,,,,
24,1.4,1.5,1.3,1.9,24,24,26,30
,,,,,,,,
Maatsen,,,,,,,,
DF 4.3,,,,,,,,
37,2,1.4,1.5,1.1,37,37,40,36
,,,,,,,,
Geertruida,,,,,,,,
DF 4.5,,,,,,,,
36,1,2.3,1,1.7,36,55,44,46
,,,,,,,,
Fofana,,,,,,,,
DF 4.4,,,,,,,,
0,0,1,2.7,2.2,0,26,52,56
,,,,,,,,
Buonanotte,,,,,,,,
MD 4.8,,,,,,,,
34,1.8,1.4,1.5,1.2,34,24,20,20
,,,,,,,,
Gittens,,,,,,,,
MD 6.2,,,,,,,,
30,1.7,1.6,1.6,1,30,27,22,17
,,,,,,,,
Brobbey,,,,,,,,
FW 5.5,,,,,,,,
26,1.3,1.6,1.4,1.6,26,27,31,30
,,,,,,,,
Robertson,,,,,,,,
DF 5.8,,,,,,,,
31,1.2,1.4,1.5,1.7,31,29,32,33
,,,,,,,,
Tzimas,,,,,,,,
FW 5.4,,,,,,,,
21,1.4,1.4,1.4,1.5,21,22,24,22
,,,,,,,,
Ugarte,,,,,,,,
MD 4.9,,,,,,,,
35,1.6,1.3,1.5,1.4,35,33,37,36
,,,,,,,,
Sessegnon,,,,,,,,
MD 5.4,,,,,,,,
40,1.7,1.2,1.3,1.4,40,27,31,27
,,,,,,,,
Cherki,,,,,,,,
MD 6.3,,,,,,,,
0,0,1.2,2,2.4,0,17,33,36
,,,,,,,,
Adama,,,,,,,,
MD 5.3,,,,,,,,
29,1.5,1.4,1.2,1.6,29,29,25,25
,,,,,,,,
Morato,,,,,,,,
DF 4.4,,,,,,,,
71,2.1,1.4,0.8,1.1,71,42,24,30
,,,,,,,,
Kova?i?,,,,,,,,
MD 5.9,,,,,,,,
27,1.3,1.4,1.4,1.4,27,30,33,30
,,,,,,,,
Gnonto,,,,,,,,
MD 5.2,,,,,,,,
0,0,1,2.4,2,0,20,44,47
,,,,,,,,
Johnson,,,,,,,,
MD 6.9,,,,,,,,
26,1.6,1.4,1.1,1.1,26,23,19,19
,,,,,,,,
Bradley,,,,,,,,
DF 5.0,,,,,,,,
40,1.6,1.1,1.1,1.3,40,21,24,26
,,,,,,,,
Stones,,,,,,,,
DF 5.5,,,,,,,,
35,1.4,1.4,1.2,1.2,35,30,30,28
,,,,,,,,
J.Ramsey,,,,,,,,
MD 5.3,,,,,,,,
20,1.2,1.1,1.3,1.4,20,22,24,26
,,,,,,,,
Nmecha,,,,,,,,
FW 5.0,,,,,,,,
18,1.1,1.3,1.4,1.2,18,22,20,22
,,,,,,,,
C.Jones,,,,,,,,
MD 5.4,,,,,,,,
18,0.9,1.1,1.3,1.6,18,20,24,30
,,,,,,,,
Fer L�pez,,,,,,,,
MD 5.3,,,,,,,,
21,1.1,1.2,1.4,1.2,21,23,24,24
,,,,,,,,
Malen,,,,,,,,
MD 5.1,,,,,,,,
22,1.6,1.1,1.1,1.2,22,18,18,22
,,,,,,,,
Mayenda,,,,,,,,
FW 5.5,,,,,,,,
21,1.1,1.2,1.1,1.5,21,20,22,26
,,,,,,,,
Ballard,,,,,,,,
DF 4.6,,,,,,,,
25,0.8,1.7,0.8,1.5,25,36,28,36
,,,,,,,,
Sangar�,,,,,,,,
MD 5.0,,,,,,,,
56,2,1.4,0.7,0.7,56,37,18,17
,,,,,,,,
Ward-Prowse,,,,,,,,
MD 5.8,,,,,,,,
39,1.4,1.1,1.2,1.1,39,23,27,26
,,,,,,,,
Hickey,,,,,,,,
DF 4.0,,,,,,,,
38,1.1,1.4,1.1,1.1,38,37,39,36
,,,,,,,,
Smith,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.9,2.3,1.5,0,25,55,58
,,,,,,,,
Acheampong,,,,,,,,
DF 4.0,,,,,,,,
81,3,0.6,0.7,0.4,81,15,15,9
,,,,,,,,
Piroe,,,,,,,,
FW 5.2,,,,,,,,
17,1.1,1.1,1.3,1.2,17,19,19,23
,,,,,,,,
Mings,,,,,,,,
DF 4.5,,,,,,,,
0,0,0.9,2,1.7,0,24,58,60
,,,,,,,,
Kolo Muani,,,,,,,,
FW 6.9,,,,,,,,
0,0,0.9,1.7,2,0,14,33,37
,,,,,,,,
R.Gomes,,,,,,,,
DF 4.5,,,,,,,,
28,1.2,1.3,1.2,0.8,28,25,22,20
,,,,,,,,
McAtee,,,,,,,,
MD 5.3,,,,,,,,
19,1,1.3,1.1,1.2,19,26,21,22
,,,,,,,,
Tosin,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.9,1.8,1.9,0,20,32,46
,,,,,,,,
Broja,,,,,,,,
FW 5.3,,,,,,,,
12,0.7,1.4,1.1,1.3,12,22,18,25
,,,,,,,,
Onana,,,,,,,,
MD 4.9,,,,,,,,
0,0,1.3,1.6,1.6,0,34,42,43
,,,,,,,,
Laurent,,,,,,,,
MD 4.9,,,,,,,,
25,1,1,1.3,1.1,25,24,34,31
,,,,,,,,
Mainoo,,,,,,,,
MD 4.8,,,,,,,,
23,1.2,1,1.2,1.1,23,22,27,26
,,,,,,,,
Pinnock,,,,,,,,
DF 4.4,,,,,,,,
25,0.9,1.3,1,1.3,25,29,29,33
,,,,,,,,
Lewis-Skelly,,,,,,,,
DF 5.3,,,,,,,,
18,1,1.1,1,1.3,18,23,20,26
,,,,,,,,
Tete,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,1.1,3.4,0,0,31,65
,,,,,,,,
Reinildo,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,1.8,2.6,0,0,72,69
,,,,,,,,
White,,,,,,,,
DF 5.4,,,,,,,,
16,0.9,0.9,1.3,1.3,16,19,25,26
,,,,,,,,
Traor�,,,,,,,,
MD 5.5,,,,,,,,
14,0.7,1.3,1.1,1.3,14,21,22,24
,,,,,,,,
Muniz,,,,,,,,
FW 5.5,,,,,,,,
0,0,0,1.1,3.2,0,0,20,52
,,,,,,,,
Savona,,,,,,,,
DF 4.5,,,,,,,,
63,1.7,0.5,0.9,1.2,63,16,27,32
,,,,,,,,
Walker-Peters,,,,,,,,
DF 4.4,,,,,,,,
56,1,1.3,1,1.1,56,35,28,35
,,,,,,,,
N.Gonzalez,,,,,,,,
MD 5.9,,,,,,,,
22,1,1.1,1,1.1,22,25,25,23
,,,,,,,,
C. Mosquera,,,,,,,,
DF 5.4,,,,,,,,
29,1.5,0.6,0.9,1.1,29,16,20,23
,,,,,,,,
Kalimuendo,,,,,,,,
FW 6.0,,,,,,,,
12,0.7,1.1,1,1.3,12,18,18,22
,,,,,,,,
Todibo,,,,,,,,
DF 4.3,,,,,,,,
30,0.8,1.1,1,1.2,30,29,26,36
,,,,,,,,
Chukwueze,,,,,,,,
MD 5.4,,,,,,,,
16,0.9,1,1,1.1,16,19,19,16
,,,,,,,,
McNeil,,,,,,,,
MD 5.6,,,,,,,,
23,1.3,1.3,0.7,0.7,23,27,11,13
,,,,,,,,
Nelson,,,,,,,,
MD 4.9,,,,,,,,
14,0.7,1,1,1.2,14,17,20,24
,,,,,,,,
Tel,,,,,,,,
MD 6.3,,,,,,,,
26,1.7,1,0.7,0.7,26,14,10,9
,,,,,,,,
Bijol,,,,,,,,
DF 3.9,,,,,,,,
14,0.5,0.8,1.4,1.2,14,20,30,36
,,,,,,,,
Carvalho,,,,,,,,
MD 4.9,,,,,,,,
14,0.8,1,1.1,1.1,14,15,18,19
,,,,,,,,
Cairney,,,,,,,,
MD 4.9,,,,,,,,
13,0.6,0.9,1,1.3,13,19,22,24
,,,,,,,,
B.Badiashile,,,,,,,,
DF 4.4,,,,,,,,
34,1.3,1.2,0.7,0.6,34,29,16,16
,,,,,,,,
Lerma,,,,,,,,
MD 4.9,,,,,,,,
19,0.8,1.1,0.9,1,19,25,22,23
,,,,,,,,
Iroegbunam,,,,,,,,
MD 4.9,,,,,,,,
27,1.1,1,0.8,0.8,27,26,19,18
,,,,,,,,
Neil,,,,,,,,
MD 4.9,,,,,,,,
22,0.8,1.1,0.8,1.1,22,27,23,27
,,,,,,,,
Zirkzee,,,,,,,,
FW 5.9,,,,,,,,
14,0.9,0.8,0.9,1.1,14,14,15,19
,,,,,,,,
Flemming,,,,,,,,
FW 5.3,,,,,,,,
14,0.8,1,1,0.9,14,14,17,18
,,,,,,,,
Igor,,,,,,,,
DF 4.5,,,,,,,,
28,0.7,0.9,1.1,1.1,28,26,32,36
,,,,,,,,
Justin,,,,,,,,
DF 4.0,,,,,,,,
17,0.7,0.9,1.3,0.8,17,21,28,23
,,,,,,,,
Botman,,,,,,,,
DF 4.9,,,,,,,,
19,0.9,0.8,1,0.9,19,20,21,19
,,,,,,,,
Gruev,,,,,,,,
MD 4.9,,,,,,,,
19,0.7,1,1.1,0.8,19,25,28,23
,,,,,,,,
Watson,,,,,,,,
MD 4.9,,,,,,,,
28,1.7,0.6,0.6,0.7,28,9,10,11
,,,,,,,,
Gomez,,,,,,,,
DF 5.0,,,,,,,,
15,0.5,0.8,1,1.3,15,18,23,28
,,,,,,,,
Y. Mosquera,,,,,,,,
DF 4.4,,,,,,,,
24,0.9,0.9,0.9,0.8,24,22,22,24
,,,,,,,,
Hoever,,,,,,,,
DF 4.0,,,,,,,,
14,0.6,0.9,1.1,0.8,14,20,21,19
,,,,,,,,
Bayindir,,,,,,,,
GK 5.0,,,,,,,,
38,1.6,0.7,0.6,0.5,38,23,16,13
,,,,,,,,
Coppola,,,,,,,,
DF 4.4,,,,,,,,
14,0.6,0.7,0.8,1.2,14,16,20,24
,,,,,,,,
R�hl,,,,,,,,
MD 5.0,,,,,,,,
0,0,0.3,1.5,1.5,0,6,29,30
,,,,,,,,
Nwaneri,,,,,,,,
MD 5.3,,,,,,,,
8,0.7,0.6,0.8,1.2,8,11,13,19
,,,,,,,,
Dominguez,,,,,,,,
MD 5.0,,,,,,,,
20,0.9,0.8,0.8,0.8,20,18,17,18
,,,,,,,,
George,,,,,,,,
MD 4.9,,,,,,,,
18,1.1,0.7,0.8,0.7,18,11,10,12
,,,,,,,,
Jensen,,,,,,,,
MD 4.9,,,,,,,,
14,0.7,0.8,0.9,0.8,14,17,19,17
,,,,,,,,
Andrey Santos,,,,,,,,
MD 4.5,,,,,,,,
0,0,0.6,1.2,1.4,0,12,22,31
,,,,,,,,
Sonne,,,,,,,,
DF 4.0,,,,,,,,
18,0.7,0.8,1,0.6,18,17,22,19
,,,,,,,,
Janelt,,,,,,,,
MD 4.9,,,,,,,,
13,0.5,0.8,0.7,0.8,13,19,18,20
,,,,,,,,
Edwards,,,,,,,,
MD 4.8,,,,,,,,
13,0.7,0.7,0.8,0.7,13,12,14,12
,,,,,,,,
Marc Guiu,,,,,,,,
FW 4.3,,,,,,,,
12,0.8,0.7,0.8,0.6,12,10,9,8
,,,,,,,,
Lavia,,,,,,,,
MD 4.9,,,,,,,,
19,0.8,0.8,0.6,0.7,19,20,14,16
,,,,,,,,
Ak�,,,,,,,,
DF 5.4,,,,,,,,
24,1,0.9,0.5,0.5,24,18,12,11
,,,,,,,,
Doherty,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.5,1.2,1.1,0,12,27,32
,,,,,,,,
Mazraoui,,,,,,,,
DF 4.9,,,,,,,,
0,0,0.5,1.1,1.3,0,15,26,33
,,,,,,,,
Henry,,,,,,,,
DF 4.4,,,,,,,,
17,0.6,0.9,0.7,0.7,17,22,21,20
,,,,,,,,
Osula,,,,,,,,
FW 5.5,,,,,,,,
11,0.8,0.6,0.7,0.6,11,10,11,7
,,,,,,,,
Bogarde,,,,,,,,
DF 4.0,,,,,,,,
32,1.4,0.6,0.4,0.3,32,19,11,11
,,,,,,,,
Hutchinson,,,,,,,,
MD 5.5,,,,,,,,
10,0.5,0.6,0.7,0.9,10,11,13,15
,,,,,,,,
Jos� S�,,,,,,,,
GK 4.4,,,,,,,,
11,0.4,0.6,0.8,0.8,11,17,22,24
,,,,,,,,
Khusanov,,,,,,,,
DF 5.4,,,,,,,,
0,0,0.5,0.9,1.2,0,11,22,27
,,,,,,,,
Krafth,,,,,,,,
DF 4.4,,,,,,,,
12,0.5,0.6,0.7,0.8,12,17,15,18
,,,,,,,,
Hill,,,,,,,,
DF 4.0,,,,,,,,
28,1.3,0.7,0.3,0.3,28,18,7,9
,,,,,,,,
L.Guilherme,,,,,,,,
MD 4.9,,,,,,,,
14,0.6,0.7,0.6,0.6,14,14,10,12
,,,,,,,,
Milner,,,,,,,,
MD 5.0,,,,,,,,
14,0.7,0.6,0.6,0.5,14,12,13,9
,,,,,,,,
Willock,,,,,,,,
MD 5.0,,,,,,,,
8,0.5,0.5,0.6,0.9,8,10,10,16
,,,,,,,,
L.Miley,,,,,,,,
MD 4.4,,,,,,,,
11,0.6,0.4,0.8,0.7,11,9,16,14
,,,,,,,,
Uche,,,,,,,,
FW 5.5,,,,,,,,
5,0.4,0.6,0.6,0.8,5,9,12,13
,,,,,,,,
Veltman,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.4,0.8,1.2,0,11,23,26
,,,,,,,,
Onyeka,,,,,,,,
MD 5.0,,,,,,,,
11,0.4,0.6,0.7,0.7,11,14,17,17
,,,,,,,,
Chiesa,,,,,,,,
MD 6.4,,,,,,,,
10,0.5,0.6,0.6,0.6,8,7,8,7
,,,,,,,,
Clyne,,,,,,,,
DF 3.9,,,,,,,,
10,0.4,0.5,0.5,0.9,10,12,15,20
,,,,,,,,
Dowman,,,,,,,,
MD 4.5,,,,,,,,
5,0.5,0.5,0.6,0.7,5,6,8,10
,,,,,,,,
Patterson,,,,,,,,
DF 4.4,,,,,,,,
15,0.6,0.7,0.4,0.7,15,21,8,15
,,,,,,,,
Ajer,,,,,,,,
DF 4.4,,,,,,,,
11,0.4,0.6,0.7,0.6,11,13,20,17
,,,,,,,,
Yates,,,,,,,,
MD 4.8,,,,,,,,
20,0.8,0.5,0.4,0.4,20,12,10,9
,,,,,,,,
Devenny,,,,,,,,
MD 4.5,,,,,,,,
7,0.5,0.5,0.5,0.7,7,6,11,11
,,,,,,,,
Sosa,,,,,,,,
DF 4.9,,,,,,,,
13,0.6,0.5,0.4,0.6,13,12,12,13
,,,,,,,,
Kostoulas,,,,,,,,
FW 4.9,,,,,,,,
6,0.5,0.6,0.6,0.5,6,8,8,6
,,,,,,,,
Danso,,,,,,,,
DF 4.3,,,,,,,,
10,0.4,0.5,0.7,0.6,10,12,18,15
,,,,,,,,
N�rgaard,,,,,,,,
MD 5.3,,,,,,,,
9,0.5,0.5,0.5,0.6,9,10,10,12
,,,,,,,,
March,,,,,,,,
MD 5.8,,,,,,,,
0,0,0.4,0.6,1,0,6,11,15
,,,,,,,,
Gannon-Doak,,,,,,,,
MD 4.9,,,,,,,,
4,0.4,0.4,0.7,0.5,4,5,11,11
,,,,,,,,
Hincapie,,,,,,,,
DF 5.4,,,,,,,,
0,0,0.3,0.7,0.9,0,6,14,18
,,,,,,,,
J�rgensen,,,,,,,,
GK 4.4,,,,,,,,
10,0.4,0.4,0.6,0.5,10,11,12,14
,,,,,,,,
Boscagli,,,,,,,,
DF 4.3,,,,,,,,
8,0.3,0.5,0.4,0.6,8,13,12,12
,,,,,,,,
Canvot,,,,,,,,
DF 4.5,,,,,,,,
12,0.4,0.5,0.4,0.6,12,12,14,14
,,,,,,,,
Milosavljevi?,,,,,,,,
DF 4.5,,,,,,,,
8,0.3,0.5,0.5,0.5,8,14,13,15
,,,,,,,,
Kroupi.Jr,,,,,,,,
FW 4.5,,,,,,,,
4,0.3,0.4,0.6,0.5,4,4,8,7
,,,,,,,,
Irving,,,,,,,,
MD 4.4,,,,,,,,
12,0.5,0.4,0.4,0.4,12,7,7,8
,,,,,,,,
Humphreys,,,,,,,,
DF 4.0,,,,,,,,
11,0.4,0.5,0.4,0.4,11,12,10,14
,,,,,,,,
Milambo,,,,,,,,
MD 5.3,,,,,,,,
3,0.2,0.5,0.5,0.5,3,7,7,8
,,,,,,,,
Bissouma,,,,,,,,
MD 5.2,,,,,,,,
0,0,0.2,0.7,0.6,0,5,17,15
,,,,,,,,
J.Cuenca,,,,,,,,
DF 4.4,,,,,,,,
7,0.3,0.3,0.5,0.5,7,8,14,11
,,,,,,,,
M.Bizot,,,,,,,,
GK 4.4,,,,,,,,
27,1.2,0.1,0.1,0.1,27,3,3,3
,,,,,,,,
Lucas Pires,,,,,,,,
DF 3.9,,,,,,,,
10,0.3,0.3,0.4,0.4,10,8,10,13
,,,,,,,,
Wissa,,,,,,,,
FW 7.4,,,,,,,,
0,0,0,0,1.5,0,0,0,24
,,,,,,,,
Kulusevski,,,,,,,,
MD 6.4,,,,,,,,
0,0,0,0.2,1.2,0,0,4,26
,,,,,,,,
M�ller Wolfe,,,,,,,,
DF 4.4,,,,,,,,
7,0.3,0.3,0.4,0.3,7,8,10,9
,,,,,,,,
Gray,,,,,,,,
MD 4.9,,,,,,,,
8,0.3,0.4,0.3,0.4,8,11,6,10
,,,,,,,,
G.Rodriguez,,,,,,,,
MD 4.9,,,,,,,,
9,0.4,0.3,0.3,0.3,9,5,5,5
,,,,,,,,
Dragusin,,,,,,,,
DF 4.5,,,,,,,,
2,0,0.4,0.4,0.6,1,9,10,15
,,,,,,,,
A.Garc�a,,,,,,,,
DF 3.9,,,,,,,,
4,0.3,0.3,0.3,0.3,4,7,6,6
,,,,,,,,
Diop,,,,,,,,
DF 4.4,,,,,,,,
7,0.2,0.3,0.3,0.5,7,10,11,11
,,,,,,,,
Potts,,,,,,,,
MD 4.4,,,,,,,,
9,0.3,0.3,0.3,0.3,9,6,6,7
,,,,,,,,
Endo,,,,,,,,
MD 4.9,,,,,,,,
2,0.2,0.3,0.3,0.4,2,3,4,6
,,,,,,,,
Mundle,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.2,0.4,0.5,0,2,6,8
,,,,,,,,
Byram,,,,,,,,
DF 3.9,,,,,,,,
2,0.1,0.2,0.4,0.3,2,4,10,8
,,,,,,,,
Chadi Riad,,,,,,,,
DF 4.0,,,,,,,,
0,0,0.1,0.2,0.7,0,3,9,17
,,,,,,,,
Bornauw,,,,,,,,
DF 3.9,,,,,,,,
3,0.1,0.3,0.4,0.2,3,8,11,6
,,,,,,,,
Lindel�f,,,,,,,,
DF 4.5,,,,,,,,
12,0.5,0.3,0.1,0.1,12,9,4,5
,,,,,,,,
Ngumoha,,,,,,,,
MD 4.5,,,,,,,,
1,0.1,0.3,0.2,0.3,1,2,2,3
,,,,,,,,
J.Araujo,,,,,,,,
DF 4.0,,,,,,,,
5,0.3,0.3,0.2,0.2,5,4,2,3
,,,,,,,,
Coleman,,,,,,,,
DF 4.4,,,,,,,,
6,0.3,0.3,0.2,0.2,6,8,3,3
,,,,,,,,
Jair Cunha,,,,,,,,
DF 4.4,,,,,,,,
13,0.4,0.2,0.1,0.2,13,7,3,5
,,,,,,,,
Scarles,,,,,,,,
DF 4.4,,,,,,,,
3,0.2,0.2,0.3,0.2,3,3,4,3
,,,,,,,,
Heaven,,,,,,,,
DF 3.9,,,,,,,,
5,0.2,0.2,0.2,0.3,5,6,4,7
,,,,,,,,
Reed,,,,,,,,
MD 4.4,,,,,,,,
2,0.2,0.2,0.2,0.2,2,3,3,2
,,,,,,,,
Hinshelwood,,,,,,,,
MD 5.2,,,,,,,,
0,0,0,0,0.8,0,0,0,18
,,,,,,,,
Barkley,,,,,,,,
MD 4.8,,,,,,,,
0,0,0.2,0.2,0.4,0,4,2,9
,,,,,,,,
Poveda,,,,,,,,
MD 4.9,,,,,,,,
2,0.2,0.2,0.1,0.2,2,3,2,2
,,,,,,,,
Awoniyi,,,,,,,,
FW 5.3,,,,,,,,
1,0.1,0.1,0.2,0.3,1,1,2,3
,,,,,,,,
O'Nien,,,,,,,,
DF 4.0,,,,,,,,
3,0.1,0.2,0.2,0.2,3,5,6,6
,,,,,,,,
Arrizabalaga,,,,,,,,
GK 4.3,,,,,,,,
2,0.1,0.1,0.2,0.2,2,2,5,4
,,,,,,,,
Marshall,,,,,,,,
FW 4.4,,,,,,,,
0,0,0.2,0.2,0.2,0,2,2,2
,,,,,,,,
Ramsdale,,,,,,,,
GK 4.9,,,,,,,,
2,0.1,0.1,0.1,0.2,2,3,3,5
,,,,,,,,
Soler,,,,,,,,
DF 4.0,,,,,,,,
0,0,0.1,0.2,0.2,0,3,4,7
,,,,,,,,
Malacia,,,,,,,,
DF 3.9,,,,,,,,
4,0.2,0.1,0.1,0.1,4,3,2,3
,,,,,,,,
Davies,,,,,,,,
DF 4.3,,,,,,,,
2,0.1,0.1,0.2,0.1,2,2,4,3
,,,,,,,,
Roberts,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.1,0.2,0.2,0,3,4,5
,,,,,,,,
Travers,,,,,,,,
GK 4.4,,,,,,,,
0,0,0.1,0.1,0.3,0,2,3,5
,,,,,,,,
Tuanzebe,,,,,,,,
DF 3.9,,,,,,,,
0,0,0.2,0.2,0.1,0,4,5,4
,,,,,,,,
Matete,,,,,,,,
MD 4.4,,,,,,,,
0,0,0.1,0.2,0.2,0,1,2,2
,,,,,,,,
Bajcetic,,,,,,,,
MD 4.4,,,,,,,,
0,0,0,0.2,0.2,0,0,3,2
,,,,,,,,
Barnes,,,,,,,,
FW 4.4,,,,,,,,
1,0.1,0,0.2,0.2,1,0,1,2
