col1,col2,col3,col4,col5,col6,col7,col8,col9
52,2.6,1.7,2.2,1.6,52,38,43,42
,,,,,,,,
Lewis,,,,,,,,
DF 5.0,,,,,,,,
44,1.9,1.5,2.8,1.9,44,53,52,47
,,,,,,,,
Gruda,,,,,,,,
MD 5.4,,,,,,,,
36,1.9,2.2,1.8,2.1,36,38,39,38
,,,,,,,,
Tolu,,,,,,,,
FW 5.5,,,,,,,,
51,2.3,3,1.4,1.3,51,58,27,22
,,,,,,,,
Lerma,,,,,,,,
MD 5.0,,,,,,,,
75,3.2,2.2,1.4,1.1,75,57,37,28
,,,,,,,,
Bellegarde,,,,,,,,
MD 5.4,,,,,,,,
44,1.9,2.1,1.8,2,44,41,41,43
,,,,,,,,
Mainoo,,,,,,,,
MD 4.9,,,,,,,,
57,2.1,2.1,1.6,1.9,57,54,39,38
,,,,,,,,
Sancho,,,,,,,,
MD 5.9,,,,,,,,
20,1,1.4,2.3,3,20,23,43,54
,,,,,,,,
Tchatchoua,,,,,,,,
DF 4.5,,,,,,,,
68,1.8,2.4,1.6,2,68,58,53,56
,,,,,,,,
Bayindir,,,,,,,,
GK 5.0,,,,,,,,
93,3,2.2,1.7,0.8,93,63,46,18
,,,,,,,,
Gomez,,,,,,,,
MD 5.0,,,,,,,,
40,1.9,1.9,1.8,2,40,39,42,42
,,,,,,,,
Brobbey,,,,,,,,
FW 5.5,,,,,,,,
37,1.6,2,2,2,37,42,49,49
,,,,,,,,
Ugochukwu,,,,,,,,
MD 5.0,,,,,,,,
67,2.1,2.1,1.6,1.7,67,60,52,54
,,,,,,,,
Shaw,,,,,,,,
DF 4.5,,,,,,,,
66,1.7,2,1.7,2.1,66,63,50,43
,,,,,,,,
Wilson,,,,,,,,
FW 5.9,,,,,,,,
47,2.5,1.9,1.8,1.4,47,35,37,31
,,,,,,,,
Kolo Muani,,,,,,,,
FW 7.0,,,,,,,,
15,1,1.5,2.6,2.4,15,27,42,47
,,,,,,,,
Strand Larsen,,,,,,,,
FW 6.4,,,,,,,,
0,0,0.9,2.9,3.6,0,15,67,75
,,,,,,,,
Wissa,,,,,,,,
FW 7.5,,,,,,,,
0,0,1.2,2.8,3.4,0,21,58,59
,,,,,,,,
Tanaka,,,,,,,,
MD 4.9,,,,,,,,
42,1.2,1.9,2.2,2,32,50,58,53
,,,,,,,,
Matheus N.,,,,,,,,
DF 5.4,,,,,,,,
48,2.2,1.1,1.9,2,48,35,33,43
,,,,,,,,
Geertruida,,,,,,,,
DF 4.5,,,,,,,,
47,1.2,1.8,2.1,1.9,47,59,76,76
,,,,,,,,
Bergvall,,,,,,,,
MD 5.4,,,,,,,,
41,1.8,1.6,1.8,1.8,41,40,38,41
,,,,,,,,
Smith Rowe,,,,,,,,
MD 5.9,,,,,,,,
35,1.9,2,1.6,1.5,35,38,35,31
,,,,,,,,
Udogie,,,,,,,,
DF 4.4,,,,,,,,
32,1.2,1.4,2.2,2.1,32,41,46,57
,,,,,,,,
Mayenda,,,,,,,,
FW 5.5,,,,,,,,
43,1.9,2,1.6,1.5,43,40,35,31
,,,,,,,,
Bijol,,,,,,,,
DF 4.0,,,,,,,,
30,1.1,1.4,2,2.4,30,34,51,63
,,,,,,,,
Zirkzee,,,,,,,,
FW 5.9,,,,,,,,
41,1.9,1.8,1.5,1.8,41,35,26,27
,,,,,,,,
Florentino,,,,,,,,
MD 5.0,,,,,,,,
32,1.2,1.6,2.1,2,32,43,61,58
,,,,,,,,
Struijk,,,,,,,,
DF 4.5,,,,,,,,
59,2,1.9,1.5,1.3,59,49,40,33
,,,,,,,,
Cook,,,,,,,,
MD 4.9,,,,,,,,
0,0,1.8,2.3,2.6,0,44,57,63
,,,,,,,,
Mavropanos,,,,,,,,
DF 4.4,,,,,,,,
40,1.6,1.8,2,1.2,40,46,54,43
,,,,,,,,
Zinchenko,,,,,,,,
DF 4.9,,,,,,,,
0,0,2.2,2.7,1.7,0,49,48,48
,,,,,,,,
Gordon,,,,,,,,
MD 7.4,,,,,,,,
0,0,0,2.9,3.6,0,0,62,62
,,,,,,,,
J.Murphy,,,,,,,,
MD 6.3,,,,,,,,
39,2.4,1.7,1,1.4,39,34,21,24
,,,,,,,,
Chukwueze,,,,,,,,
MD 5.5,,,,,,,,
16,1,1.8,1.7,1.9,16,31,36,39
,,,,,,,,
Hinshelwood,,,,,,,,
MD 5.3,,,,,,,,
39,1.6,1.7,1.4,1.8,39,39,37,43
,,,,,,,,
Dibling,,,,,,,,
MD 5.5,,,,,,,,
43,2.2,1.2,1.5,1.5,43,26,25,29
,,,,,,,,
Devenny,,,,,,,,
MD 4.5,,,,,,,,
43,2.7,1.7,1.2,0.7,43,32,22,14
,,,,,,,,
Nelson,,,,,,,,
MD 4.9,,,,,,,,
25,1.3,1.5,1.8,1.8,25,30,36,37
,,,,,,,,
Summerville,,,,,,,,
MD 5.5,,,,,,,,
23,1.3,1.6,1.7,1.7,23,31,37,43
,,,,,,,,
Wharton,,,,,,,,
MD 5.0,,,,,,,,
0,0,1,2.2,3,0,24,59,77
,,,,,,,,
Merino,,,,,,,,
MD 5.9,,,,,,,,
24,1.5,1.5,1.4,1.9,24,27,26,29
,,,,,,,,
Kamara,,,,,,,,
MD 4.9,,,,,,,,
0,0,1.1,2.5,2.6,0,27,65,67
,,,,,,,,
Lammens,,,,,,,,
GK 5.0,,,,,,,,
1,0.1,1,1.8,3.4,1,27,50,78
,,,,,,,,
Trippier,,,,,,,,
DF 5.0,,,,,,,,
37,2.1,1.6,1.1,1.4,37,37,28,27
,,,,,,,,
Nmecha,,,,,,,,
FW 5.0,,,,,,,,
29,1.3,1.7,1.7,1.5,22,28,27,24
,,,,,,,,
Garnacho,,,,,,,,
MD 6.4,,,,,,,,
13,0.8,1,2.2,2.2,13,16,35,41
,,,,,,,,
Alcaraz,,,,,,,,
MD 5.4,,,,,,,,
39,2,1.3,1.3,1.5,39,29,22,28
,,,,,,,,
Hee Chan,,,,,,,,
MD 5.9,,,,,,,,
40,2.1,1.7,1.2,1.2,40,25,20,18
,,,,,,,,
Piroe,,,,,,,,
FW 5.4,,,,,,,,
28,1.1,1.5,1.7,1.8,21,26,30,33
,,,,,,,,
Mount,,,,,,,,
MD 6.0,,,,,,,,
0,0,0.7,2.2,3.2,0,12,43,52
,,,,,,,,
Mazraoui,,,,,,,,
DF 4.9,,,,,,,,
45,1.4,1.7,1.3,1.6,45,45,33,31
,,,,,,,,
Ak�,,,,,,,,
DF 5.4,,,,,,,,
58,2.5,1.2,1.3,0.9,58,41,25,21
,,,,,,,,
Hume,,,,,,,,
DF 4.5,,,,,,,,
66,1.9,1.7,1.2,1.1,66,51,36,39
,,,,,,,,
Uche,,,,,,,,
FW 5.5,,,,,,,,
32,2,1.7,1.2,1,32,32,25,18
,,,,,,,,
Scott,,,,,,,,
MD 5.0,,,,,,,,
54,2.3,1.1,1.1,1.2,54,23,24,25
,,,,,,,,
McAtee,,,,,,,,
MD 5.4,,,,,,,,
29,1.3,1.4,1.6,1.4,29,26,26,31
,,,,,,,,
Khusanov,,,,,,,,
DF 5.4,,,,,,,,
53,2.2,1.1,1.2,1.2,53,35,25,28
,,,,,,,,
Todibo,,,,,,,,
DF 4.4,,,,,,,,
41,1.6,1.5,1.5,1,41,38,42,36
,,,,,,,,
Kevin,,,,,,,,
MD 6.0,,,,,,,,
17,1,1.5,1.5,1.5,17,26,31,29
,,,,,,,,
Kalimuendo,,,,,,,,
FW 6.0,,,,,,,,
23,1.1,1.4,1.7,1.3,23,24,25,27
,,,,,,,,
Longstaff,,,,,,,,
MD 4.9,,,,,,,,
46,1.7,1.3,1.2,1.3,46,31,28,31
,,,,,,,,
Martinelli,,,,,,,,
MD 6.9,,,,,,,,
27,1.9,1.5,0.8,1.4,27,23,13,18
,,,,,,,,
H.Bueno,,,,,,,,
DF 4.5,,,,,,,,
48,1.2,1.8,1.2,1.3,36,40,33,32
,,,,,,,,
Broja,,,,,,,,
FW 5.4,,,,,,,,
20,1.1,1.5,1.3,1.6,20,25,27,32
,,,,,,,,
Sessegnon,,,,,,,,
MD 5.4,,,,,,,,
37,1.8,1.3,1.2,1.2,37,23,25,26
,,,,,,,,
M�ller Wolfe,,,,,,,,
DF 4.5,,,,,,,,
42,1.3,1.6,1.2,1.4,42,37,35,37
,,,,,,,,
Solanke,,,,,,,,
FW 7.2,,,,,,,,
0,0,0.6,2.5,2.3,0,10,37,40
,,,,,,,,
F.Kad?o?lu,,,,,,,,
DF 4.4,,,,,,,,
33,1.3,1.5,1,1.5,33,34,31,33
,,,,,,,,
Sarr,,,,,,,,
MD 6.5,,,,,,,,
0,0,0,1.7,3.6,0,0,36,77
,,,,,,,,
Tchaouna,,,,,,,,
MD 4.9,,,,,,,,
24,1.2,1.4,1.3,1.4,24,24,27,29
,,,,,,,,
Fer L�pez,,,,,,,,
MD 5.4,,,,,,,,
21,1.1,1.5,1.4,1.3,21,28,28,25
,,,,,,,,
White,,,,,,,,
DF 5.4,,,,,,,,
19,1,1.3,1.5,1.5,19,28,34,28
,,,,,,,,
Thiaw,,,,,,,,
DF 5.0,,,,,,,,
42,2,1.2,0.9,1.2,42,32,26,27
,,,,,,,,
Igor,,,,,,,,
DF 4.5,,,,,,,,
41,1.4,1.5,1.3,1,41,43,42,42
,,,,,,,,
Traor�,,,,,,,,
MD 5.5,,,,,,,,
21,1,1.2,1.3,1.6,21,23,27,35
,,,,,,,,
Dalot,,,,,,,,
DF 4.5,,,,,,,,
0,0,0.5,1.8,2.8,0,12,45,49
,,,,,,,,
Igor Jesus,,,,,,,,
FW 5.9,,,,,,,,
20,1,1.3,1.5,1.3,20,22,22,25
,,,,,,,,
Carvalho,,,,,,,,
MD 4.9,,,,,,,,
19,1.1,1.3,1.4,1.2,19,23,24,21
,,,,,,,,
C. Mosquera,,,,,,,,
DF 5.4,,,,,,,,
57,2.6,0.6,0.7,1,57,15,18,22
,,,,,,,,
Ugarte,,,,,,,,
MD 4.9,,,,,,,,
31,1.2,1.2,1.2,1.2,31,31,30,27
,,,,,,,,
N.Gonzalez,,,,,,,,
MD 6.0,,,,,,,,
28,1.3,1.1,1.2,1.2,28,27,22,26
,,,,,,,,
Stones,,,,,,,,
DF 5.5,,,,,,,,
26,0.6,0.9,1.8,1.4,13,30,36,36
,,,,,,,,
Robertson,,,,,,,,
DF 5.9,,,,,,,,
23,1.2,1.4,1.1,0.9,23,25,24,23
,,,,,,,,
Marc Guiu,,,,,,,,
FW 4.4,,,,,,,,
32,2,0.9,1,0.7,32,15,14,11
,,,,,,,,
R�hl,,,,,,,,
MD 5.0,,,,,,,,
7,0.5,1,1.7,1.4,7,23,33,30
,,,,,,,,
Sangar�,,,,,,,,
MD 5.0,,,,,,,,
32,1.2,1.1,1.2,1.1,32,27,29,30
,,,,,,,,
Kova?i?,,,,,,,,
MD 6.0,,,,,,,,
29,0.7,1.1,1.4,1.4,14,30,28,31
,,,,,,,,
Onana,,,,,,,,
MD 5.0,,,,,,,,
0,0,0.9,1.8,1.9,0,20,42,43
,,,,,,,,
Brooks,,,,,,,,
MD 5.0,,,,,,,,
24,1.4,1.1,1.1,0.8,24,20,20,14
,,,,,,,,
Tel,,,,,,,,
MD 6.3,,,,,,,,
23,1.6,1.3,0.9,0.7,23,21,13,11
,,,,,,,,
Pau,,,,,,,,
DF 4.4,,,,,,,,
23,0.8,1.2,1.1,1.3,23,27,27,29
,,,,,,,,
J.Araujo,,,,,,,,
DF 4.0,,,,,,,,
27,1.1,1,1.2,1,27,26,31,22
,,,,,,,,
Trossard,,,,,,,,
MD 6.9,,,,,,,,
15,1.2,0.9,1,1.4,15,13,15,17
,,,,,,,,
Fofana,,,,,,,,
DF 4.4,,,,,,,,
15,0.6,0.8,1.5,1.5,15,22,35,47
,,,,,,,,
Flemming,,,,,,,,
FW 5.4,,,,,,,,
21,1.1,1.1,1,1.1,21,19,20,20
,,,,,,,,
Doherty,,,,,,,,
DF 4.5,,,,,,,,
37,1.1,1.3,0.9,1,37,32,26,26
,,,,,,,,
Gruev,,,,,,,,
MD 5.0,,,,,,,,
45,1.5,0.9,0.9,1,45,22,22,26
,,,,,,,,
Perri,,,,,,,,
GK 4.5,,,,,,,,
0,0,0,1.3,2.8,0,0,35,76
,,,,,,,,
Henry,,,,,,,,
DF 4.5,,,,,,,,
29,1,0.9,1.1,1.1,29,26,28,34
,,,,,,,,
Aaronson,,,,,,,,
MD 5.4,,,,,,,,
19,1,1,1,1.1,19,19,17,20
,,,,,,,,
R.Gomes,,,,,,,,
DF 4.5,,,,,,,,
31,1.1,1.1,1,0.9,31,23,26,20
,,,,,,,,
Martinez,,,,,,,,
DF 4.9,,,,,,,,
0,0,0,1.1,2.9,0,0,30,56
,,,,,,,,
Milambo,,,,,,,,
MD 5.4,,,,,,,,
17,0.9,1,1.1,1,17,20,20,21
,,,,,,,,
Nketiah,,,,,,,,
FW 5.4,,,,,,,,
0,0,0.7,1.5,1.7,0,11,29,32
,,,,,,,,
Sonne,,,,,,,,
DF 4.0,,,,,,,,
27,0.8,1.3,0.8,1.1,27,30,28,32
,,,,,,,,
Hoever,,,,,,,,
DF 4.0,,,,,,,,
24,0.2,1.1,1.2,1.3,6,22,33,32
,,,,,,,,
Tzimas,,,,,,,,
FW 5.4,,,,,,,,
10,0.7,0.9,1,1.2,10,13,18,18
,,,,,,,,
Gomez,,,,,,,,
DF 5.0,,,,,,,,
22,1.1,0.9,0.8,1,22,19,20,27
,,,,,,,,
Willock,,,,,,,,
MD 5.0,,,,,,,,
20,1.1,0.9,0.8,0.9,20,18,16,17
,,,,,,,,
Maguire,,,,,,,,
DF 4.4,,,,,,,,
28,0.9,1.2,0.7,1,28,32,18,18
,,,,,,,,
Coppola,,,,,,,,
DF 4.4,,,,,,,,
17,0.6,1.1,0.7,1.3,17,26,21,29
,,,,,,,,
Edwards,,,,,,,,
MD 4.9,,,,,,,,
18,0.9,1.1,0.8,0.9,18,20,15,17
,,,,,,,,
Buend�a,,,,,,,,
MD 5.3,,,,,,,,
28,1.4,1.1,0.6,0.5,28,19,8,7
,,,,,,,,
Harrison,,,,,,,,
MD 5.4,,,,,,,,
13,0.7,1,0.7,1.2,13,18,13,22
,,,,,,,,
Bakwa,,,,,,,,
MD 6.0,,,,,,,,
4,0.2,0.9,1.5,1,4,15,23,21
,,,,,,,,
Odobert,,,,,,,,
MD 5.4,,,,,,,,
20,1.2,0.7,0.7,1,20,12,11,16
,,,,,,,,
Veltman,,,,,,,,
DF 4.4,,,,,,,,
27,1,0.9,0.7,1,27,21,24,23
,,,,,,,,
L.Miley,,,,,,,,
MD 4.5,,,,,,,,
21,1.1,0.6,0.8,1,21,14,17,22
,,,,,,,,
Patterson,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.3,1.7,1.4,0,11,36,34
,,,,,,,,
Hutchinson,,,,,,,,
MD 5.5,,,,,,,,
14,0.7,0.9,1.1,0.7,14,16,18,14
,,,,,,,,
Dowman,,,,,,,,
MD 4.5,,,,,,,,
22,1.5,0.7,0.4,0.5,22,12,6,6
,,,,,,,,
Justin,,,,,,,,
DF 4.0,,,,,,,,
13,0.5,0.7,1,1,13,18,23,25
,,,,,,,,
Hill,,,,,,,,
DF 4.0,,,,,,,,
11,0.5,0.8,1,1,11,19,23,22
,,,,,,,,
Lewis-Skelly,,,,,,,,
DF 5.4,,,,,,,,
12,0.5,0.8,0.9,0.9,12,19,21,17
,,,,,,,,
O�Reilly,,,,,,,,
DF 4.9,,,,,,,,
26,1.3,0.6,0.7,0.5,26,17,10,11
,,,,,,,,
Canvot,,,,,,,,
DF 4.5,,,,,,,,
19,0.9,0.6,0.7,0.9,19,17,22,24
,,,,,,,,
Andrey Santos,,,,,,,,
MD 4.5,,,,,,,,
11,0.5,1,0.8,0.7,11,23,16,18
,,,,,,,,
Sosa,,,,,,,,
DF 5.0,,,,,,,,
15,0.9,0.8,0.6,0.8,15,17,14,18
,,,,,,,,
S.Magassa,,,,,,,,
MD 5.0,,,,,,,,
10,0.5,0.8,0.8,0.9,10,19,20,23
,,,,,,,,
Hato,,,,,,,,
DF 4.9,,,,,,,,
13,0.5,0.8,1,0.6,13,21,23,17
,,,,,,,,
C.Jones,,,,,,,,
MD 5.4,,,,,,,,
0,0,0.4,1.3,1.2,0,6,26,26
,,,,,,,,
Iroegbunam,,,,,,,,
MD 5.0,,,,,,,,
25,1.1,0.6,0.6,0.6,25,15,14,14
,,,,,,,,
Osula,,,,,,,,
FW 5.5,,,,,,,,
17,1.3,1,0.3,0.4,17,16,3,4
,,,,,,,,
McNeil,,,,,,,,
MD 5.8,,,,,,,,
17,1,0.5,0.7,0.7,17,10,11,13
,,,,,,,,
Morato,,,,,,,,
DF 4.4,,,,,,,,
18,0.5,0.6,1,0.8,18,14,20,22
,,,,,,,,
Jensen,,,,,,,,
MD 4.9,,,,,,,,
10,0.5,0.7,0.8,0.8,10,16,17,16
,,,,,,,,
Nwaneri,,,,,,,,
MD 5.4,,,,,,,,
12,0.8,0.7,0.6,0.7,12,11,9,10
,,,,,,,,
Danso,,,,,,,,
DF 4.4,,,,,,,,
9,0.4,0.8,0.9,0.8,9,20,19,19
,,,,,,,,
Hickey,,,,,,,,
DF 4.0,,,,,,,,
15,0.5,0.5,0.8,0.9,15,15,20,27
,,,,,,,,
Watson,,,,,,,,
MD 4.9,,,,,,,,
8,0.6,0.7,0.8,0.6,8,10,14,10
,,,,,,,,
Hincapie,,,,,,,,
DF 5.5,,,,,,,,
8,0.4,0.5,0.7,1.1,8,11,17,21
,,,,,,,,
Isidor,,,,,,,,
FW 5.5,,,,,,,,
15,0.7,0.8,0.6,0.5,15,15,11,10
,,,,,,,,
Tuanzebe,,,,,,,,
DF 3.9,,,,,,,,
12,0.3,0.8,0.6,0.8,12,23,25,27
,,,,,,,,
Bogarde,,,,,,,,
DF 4.0,,,,,,,,
26,1,0.8,0.4,0.5,26,17,9,12
,,,,,,,,
Buonanotte,,,,,,,,
MD 4.9,,,,,,,,
23,1.4,0.6,0,0.5,23,9,0,9
,,,,,,,,
George,,,,,,,,
MD 4.9,,,,,,,,
16,1,0.5,0.6,0.5,16,8,8,7
,,,,,,,,
N�rgaard,,,,,,,,
MD 5.4,,,,,,,,
7,0.4,0.6,0.6,0.9,7,13,13,19
,,,,,,,,
Walker-Peters,,,,,,,,
DF 4.4,,,,,,,,
15,0.5,0.7,0.7,0.5,15,20,21,23
,,,,,,,,
Castagne,,,,,,,,
DF 4.5,,,,,,,,
12,0.6,0.6,0.6,0.7,12,14,17,20
,,,,,,,,
Clyne,,,,,,,,
DF 4.0,,,,,,,,
11,0.5,0.6,0.6,0.7,11,14,19,17
,,,,,,,,
Boscagli,,,,,,,,
DF 4.4,,,,,,,,
13,0.5,0.5,0.7,0.7,13,13,20,16
,,,,,,,,
Chiesa,,,,,,,,
MD 6.5,,,,,,,,
9,0.7,0.7,0.5,0.4,9,9,6,5
,,,,,,,,
Adama,,,,,,,,
MD 5.4,,,,,,,,
10,0.6,0.7,0.4,0.6,10,12,6,10
,,,,,,,,
Cairney,,,,,,,,
MD 4.9,,,,,,,,
8,0.5,0.6,0.5,0.7,8,11,11,15
,,,,,,,,
Endo,,,,,,,,
MD 5.0,,,,,,,,
23,1.1,0.5,0.3,0.4,23,12,5,7
,,,,,,,,
Botman,,,,,,,,
DF 4.9,,,,,,,,
7,0.4,0.6,0.5,0.8,7,15,13,17
,,,,,,,,
Gray,,,,,,,,
MD 4.9,,,,,,,,
11,0.5,0.5,0.7,0.6,11,14,19,15
,,,,,,,,
S.Bueno,,,,,,,,
DF 4.5,,,,,,,,
21,0.6,0.6,0.5,0.6,21,15,17,18
,,,,,,,,
Esse,,,,,,,,
MD 4.9,,,,,,,,
13,0.9,0.7,0.4,0.3,13,12,6,3
,,,,,,,,
Janelt,,,,,,,,
MD 4.9,,,,,,,,
12,0.5,0.5,0.5,0.7,12,11,11,17
,,,,,,,,
Onyeka,,,,,,,,
MD 5.0,,,,,,,,
11,0.5,0.6,0.6,0.6,11,14,14,14
,,,,,,,,
Gannon-Doak,,,,,,,,
MD 5.0,,,,,,,,
6,0.4,0.5,0.5,0.6,6,9,8,11
,,,,,,,,
Ballard,,,,,,,,
DF 4.6,,,,,,,,
0,0,0.2,0.8,1,0,7,23,32
,,,,,,,,
Irving,,,,,,,,
MD 4.5,,,,,,,,
8,0.5,0.5,0.5,0.6,8,10,9,14
,,,,,,,,
Pinnock,,,,,,,,
DF 4.4,,,,,,,,
10,0.4,0.4,0.7,0.6,10,12,17,16
,,,,,,,,
Kostoulas,,,,,,,,
FW 4.9,,,,,,,,
4,0.3,0.5,0.4,0.6,4,7,6,9
,,,,,,,,
Neil,,,,,,,,
MD 4.9,,,,,,,,
9,0.3,0.6,0.4,0.6,9,16,13,17
,,,,,,,,
Rigg,,,,,,,,
MD 4.9,,,,,,,,
7,0.4,0.5,0.5,0.5,7,8,10,11
,,,,,,,,
Masuaku,,,,,,,,
DF 4.0,,,,,,,,
12,0.4,0.6,0.5,0.4,12,16,15,15
,,,,,,,,
Obi,,,,,,,,
FW 4.4,,,,,,,,
6,0.4,0.5,0.4,0.5,6,8,5,6
,,,,,,,,
Ajer,,,,,,,,
DF 4.5,,,,,,,,
13,0.4,0.4,0.5,0.5,13,11,12,15
,,,,,,,,
J.Cuenca,,,,,,,,
DF 4.5,,,,,,,,
9,0.4,0.5,0.4,0.4,9,11,12,12
,,,,,,,,
Kroupi.Jr,,,,,,,,
FW 4.5,,,,,,,,
4,0.4,0.3,0.4,0.5,4,3,6,7
,,,,,,,,
Trafford,,,,,,,,
GK 5.0,,,,,,,,
29,1.2,0.1,0.1,0.2,29,2,2,4
,,,,,,,,
G.Rodriguez,,,,,,,,
MD 4.9,,,,,,,,
7,0.4,0.4,0.4,0.4,7,8,7,8
,,,,,,,,
Humphreys,,,,,,,,
DF 4.0,,,,,,,,
11,0.3,0.4,0.3,0.4,11,11,10,13
,,,,,,,,
Laurent,,,,,,,,
MD 4.9,,,,,,,,
7,0.3,0.4,0.3,0.4,7,9,7,10
,,,,,,,,
Lucas Pires,,,,,,,,
DF 4.0,,,,,,,,
8,0.2,0.4,0.4,0.4,8,9,14,13
,,,,,,,,
Potts,,,,,,,,
MD 4.4,,,,,,,,
8,0.4,0.4,0.3,0.3,8,9,8,8
,,,,,,,,
Coleman,,,,,,,,
DF 4.4,,,,,,,,
14,0.6,0.3,0.2,0.2,14,10,4,5
,,,,,,,,
Lavia,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.3,0.5,0.4,0,6,12,11
,,,,,,,,
Bornauw,,,,,,,,
DF 4.0,,,,,,,,
5,0.1,0.3,0.5,0.3,5,10,13,9
,,,,,,,,
Yates,,,,,,,,
MD 4.9,,,,,,,,
5,0.3,0.3,0.4,0.3,5,5,7,5
,,,,,,,,
Awoniyi,,,,,,,,
FW 5.4,,,,,,,,
3,0.2,0.3,0.4,0.3,3,3,4,4
,,,,,,,,
B.Badiashile,,,,,,,,
DF 4.4,,,,,,,,
5,0,0.3,0.4,0.4,1,9,11,13
,,,,,,,,
Ngumoha,,,,,,,,
MD 4.5,,,,,,,,
4,0.4,0.4,0.3,0.2,4,4,3,1
,,,,,,,,
Scarles,,,,,,,,
DF 4.4,,,,,,,,
3,0.2,0.3,0.3,0.3,3,4,7,7
,,,,,,,,
Smith,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0.1,1,0,0,2,23
,,,,,,,,
Soler,,,,,,,,
DF 4.0,,,,,,,,
3,0.1,0.2,0.3,0.4,3,5,8,8
,,,,,,,,
Acheampong,,,,,,,,
DF 4.0,,,,,,,,
5,0.2,0.3,0.2,0.2,5,8,5,6
,,,,,,,,
Mamardashvili,,,,,,,,
GK 4.4,,,,,,,,
0,0,0.3,0.3,0.4,0,6,7,10
,,,,,,,,
A.Garc�a,,,,,,,,
DF 3.9,,,,,,,,
0,0,0.2,0.3,0.4,0,3,4,8
,,,,,,,,
Kone,,,,,,,,
MD 4.5,,,,,,,,
4,0.3,0.3,0.2,0.2,4,4,3,1
,,,,,,,,
Branthwaite,,,,,,,,
DF 5.3,,,,,,,,
0,0,0,0,0.9,0,0,0,21
,,,,,,,,
Davies,,,,,,,,
DF 4.4,,,,,,,,
4,0.2,0.2,0.3,0.3,4,5,6,7
,,,,,,,,
Malacia,,,,,,,,
DF 4.0,,,,,,,,
6,0.2,0.3,0.2,0.2,6,7,3,2
,,,,,,,,
Diop,,,,,,,,
DF 4.4,,,,,,,,
5,0.2,0.2,0.2,0.3,5,6,8,9
,,,,,,,,
J.Rak-Sakyi,,,,,,,,
MD 4.4,,,,,,,,
2,0.3,0.4,0.2,0,2,4,2,0
,,,,,,,,
Byram,,,,,,,,
DF 4.0,,,,,,,,
2,0.1,0.2,0.2,0.3,2,3,5,6
,,,,,,,,
Bajcetic,,,,,,,,
MD 4.4,,,,,,,,
4,0.2,0.3,0.1,0.2,2,3,1,2
,,,,,,,,
Milner,,,,,,,,
MD 5.0,,,,,,,,
1,0.1,0.2,0.2,0.2,1,2,2,3
,,,,,,,,
Marshall,,,,,,,,
FW 4.4,,,,,,,,
2,0.2,0.1,0.2,0.2,2,1,2,2
,,,,,,,,
Ramsdale,,,,,,,,
GK 4.9,,,,,,,,
2,0.1,0.2,0.2,0.3,2,4,5,6
,,,,,,,,
Ahamada,,,,,,,,
MD 4.5,,,,,,,,
4,0.3,0.2,0.1,0.1,4,4,2,1
,,,,,,,,
Mateus Man�,,,,,,,,
FW 99.9,,,,,,,,
1,0.1,0.2,0.2,0.2,1,2,2,2
,,,,,,,,
Heaven,,,,,,,,
DF 4.0,,,,,,,,
4,0.1,0.3,0.2,0.1,4,7,4,2
,,,,,,,,
Leoni,,,,,,,,
DF 5.0,,,,,,,,
1,0.1,0.1,0.2,0.2,1,2,4,5
,,,,,,,,
Arrizabalaga,,,,,,,,
GK 4.4,,,,,,,,
2,0.1,0.1,0.2,0.2,2,2,5,4
,,,,,,,,
Meslier,,,,,,,,
GK 4.4,,,,,,,,
4,0.1,0.3,0.2,0.1,4,6,4,1
,,,,,,,,
Aznou,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.1,0.2,0.4,0,2,4,9
,,,,,,,,
Worrall,,,,,,,,
DF 4.0,,,,,,,,
6,0.1,0.2,0.1,0.2,6,5,6,6
,,,,,,,,
Benitez,,,,,,,,
GK 4.0,,,,,,,,
2,0.1,0.1,0.1,0.2,2,3,4,6
,,,,,,,,
Lecomte,,,,,,,,
GK 4.0,,,,,,,,
1,0,0.1,0.1,0.2,1,3,4,6
,,,,,,,,
Poveda,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.2,0.1,0.2,0,2,1,3
,,,,,,,,
Lindel�f,,,,,,,,
DF 4.5,,,,,,,,
3,0.1,0.1,0.1,0.3,3,2,3,7
,,,,,,,,
Dragusin,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0.1,0.4,0,0,2,10
,,,,,,,,
Krafth,,,,,,,,
DF 4.5,,,,,,,,
3,0.2,0.1,0.1,0.1,3,3,2,3
,,,,,,,,
J�rgensen,,,,,,,,
GK 4.4,,,,,,,,
2,0.1,0.1,0.1,0.2,2,3,2,5
,,,,,,,,
Johnstone,,,,,,,,
GK 4.5,,,,,,,,
2,0.1,0.1,0.1,0.1,2,3,4,3
,,,,,,,,
Barnes,,,,,,,,
FW 4.4,,,,,,,,
0,0,0.2,0.1,0.2,0,2,1,2
,,,,,,,,
Dennis,,,,,,,,
GK 4.0,,,,,,,,
1,0,0.1,0.2,0.1,1,2,4,3
,,,,,,,,
Jair Cunha,,,,,,,,
DF 4.4,,,,,,,,
2,0,0.1,0.1,0.1,2,4,3,5
,,,,,,,,
O'Nien,,,,,,,,
