col1,col2,col3,col4,col5,col6,col7,col8,col9
43,2.1,1.9,2.3,2.1,43,44,46,50
,,,,,,,,
Walker,,,,,,,,
DF 4.5,,,,,,,,
89,2.1,1.8,2.8,1.4,89,84,83,82
,,,,,,,,
Matheus N.,,,,,,,,
DF 5.4,,,,,,,,
46,1.9,2.2,1.3,2.7,46,47,38,47
,,,,,,,,
Saka,,,,,,,,
MD 9.9,,,,,,,,
0,0,1.3,2.7,4.1,0,19,48,74
,,,,,,,,
Ladislav Krejci,,,,,,,,
DF 99.9,,,,,,,,
0,0,2.4,3.4,2.3,0,87,86,78
,,,,,,,,
Frimpong,,,,,,,,
DF 5.9,,,,,,,,
0,0,1.8,3.1,3.2,0,31,53,69
,,,,,,,,
Hartman,,,,,,,,
DF 4.0,,,,,,,,
73,2.1,1.8,2.7,1.4,73,72,69,64
,,,,,,,,
Tchatchoua,,,,,,,,
DF 4.5,,,,,,,,
70,2.8,1.6,2.2,1.5,70,58,51,53
,,,,,,,,
Dibling,,,,,,,,
MD 5.5,,,,,,,,
35,1.8,2.1,1.6,2.5,35,46,40,46
,,,,,,,,
Shaw,,,,,,,,
DF 4.5,,,,,,,,
62,3,1.5,1.7,1.7,62,59,46,44
,,,,,,,,
Mount,,,,,,,,
MD 6.0,,,,,,,,
53,2.9,1.4,1.8,1.7,53,33,36,35
,,,,,,,,
Fofana,,,,,,,,
DF 4.5,,,,,,,,
23,1,1.5,2.5,2.7,23,40,72,68
,,,,,,,,
Stones,,,,,,,,
DF 5.5,,,,,,,,
66,2.6,2.1,1.1,2,66,47,33,38
,,,,,,,,
Bergvall,,,,,,,,
MD 5.5,,,,,,,,
49,2.2,1.6,1.7,2.1,49,37,42,46
,,,,,,,,
Keane,,,,,,,,
DF 4.5,,,,,,,,
89,3.7,2.4,0.7,0.6,89,64,25,14
,,,,,,,,
Pau,,,,,,,,
DF 4.5,,,,,,,,
51,2,1.7,1.9,1.8,51,44,41,45
,,,,,,,,
Flemming,,,,,,,,
FW 5.5,,,,,,,,
36,1.8,2.1,1.9,1.6,36,46,37,36
,,,,,,,,
Wilson,,,,,,,,
FW 5.9,,,,,,,,
30,1.6,1.9,2,1.8,30,34,35,35
,,,,,,,,
E.Le F�e,,,,,,,,
MD 4.9,,,,,,,,
36,1.6,1.8,2,1.9,36,45,47,47
,,,,,,,,
Alcaraz,,,,,,,,
MD 5.4,,,,,,,,
46,2.3,1.6,1.4,2,46,31,32,35
,,,,,,,,
Sou?ek,,,,,,,,
MD 5.9,,,,,,,,
49,2,1.8,1.9,1.6,49,40,42,38
,,,,,,,,
Hee Chan,,,,,,,,
MD 5.9,,,,,,,,
43,2.7,1.2,1.8,1.5,43,21,26,27
,,,,,,,,
Lewis,,,,,,,,
DF 5.0,,,,,,,,
44,1.7,2,1.4,2.1,44,45,49,39
,,,,,,,,
Maatsen,,,,,,,,
DF 4.4,,,,,,,,
37,1.8,1.6,1.9,1.9,37,37,35,38
,,,,,,,,
Hume,,,,,,,,
DF 4.5,,,,,,,,
78,2.9,1.7,1.4,1.2,78,58,44,37
,,,,,,,,
Mateus Fernandes,,,,,,,,
MD 99.9,,,,,,,,
0,0,2.3,2.5,2.3,0,53,55,55
,,,,,,,,
Joelinton,,,,,,,,
MD 6.0,,,,,,,,
0,0,1.2,2.8,3,0,22,63,76
,,,,,,,,
Carvalho,,,,,,,,
MD 5.0,,,,,,,,
37,2.2,1.5,1.6,1.7,37,27,30,30
,,,,,,,,
Gusto,,,,,,,,
DF 5.0,,,,,,,,
41,2,1.7,1.5,1.8,41,40,39,38
,,,,,,,,
Thiaw,,,,,,,,
DF 5.0,,,,,,,,
41,1.7,2,1.7,1.6,41,44,46,49
,,,,,,,,
Dalot,,,,,,,,
DF 4.5,,,,,,,,
51,2.5,1.1,1.7,1.6,51,48,48,44
,,,,,,,,
Hutchinson,,,,,,,,
MD 5.5,,,,,,,,
31,1.8,1.4,1.6,2.1,31,34,31,34
,,,,,,,,
Scott,,,,,,,,
MD 5.0,,,,,,,,
62,2.6,1.5,1.5,1.3,62,33,32,27
,,,,,,,,
C.Jones,,,,,,,,
MD 5.4,,,,,,,,
44,1.9,1.6,1.7,1.6,44,29,31,31
,,,,,,,,
Broja,,,,,,,,
FW 5.5,,,,,,,,
28,1.4,1.6,2.1,1.6,28,34,41,38
,,,,,,,,
Gruev,,,,,,,,
MD 5.0,,,,,,,,
77,2.6,1.7,1.1,1.2,77,50,30,30
,,,,,,,,
Longstaff,,,,,,,,
MD 4.9,,,,,,,,
67,2.5,1.6,1.3,1.3,67,43,31,28
,,,,,,,,
Hughes,,,,,,,,
MD 5.0,,,,,,,,
42,1.2,1.9,1.9,1.7,32,40,45,43
,,,,,,,,
Trippier,,,,,,,,
DF 5.0,,,,,,,,
46,2.2,1.9,1.3,1.3,46,35,30,32
,,,,,,,,
Bruun Larsen,,,,,,,,
MD 5.5,,,,,,,,
31,1.5,1.6,1.9,1.5,31,34,35,35
,,,,,,,,
Bogarde,,,,,,,,
DF 4.0,,,,,,,,
67,2.7,1.6,1.2,1,67,43,25,23
,,,,,,,,
Kalimuendo,,,,,,,,
FW 6.0,,,,,,,,
24,1.6,1.3,1.6,2,24,28,29,30
,,,,,,,,
Branthwaite,,,,,,,,
DF 5.4,,,,,,,,
0,0,0.9,1.9,3.6,0,24,71,81
,,,,,,,,
J.Murphy,,,,,,,,
MD 6.4,,,,,,,,
39,2,1.8,1.5,1.1,39,30,29,22
,,,,,,,,
McAtee,,,,,,,,
MD 5.5,,,,,,,,
28,1.6,1.2,1.7,1.8,28,27,32,30
,,,,,,,,
Lerma,,,,,,,,
MD 5.0,,,,,,,,
42,1.6,1.7,1.5,1.6,42,36,36,40
,,,,,,,,
Trafford,,,,,,,,
GK 5.0,,,,,,,,
67,2.6,1.6,0.9,1.1,67,39,27,24
,,,,,,,,
Udogie,,,,,,,,
DF 4.4,,,,,,,,
26,0.6,1.3,1.8,2.6,13,31,54,54
,,,,,,,,
Willock,,,,,,,,
MD 5.0,,,,,,,,
48,2.2,2.1,1.1,0.7,48,39,22,14
,,,,,,,,
Fer L�pez,,,,,,,,
MD 5.4,,,,,,,,
34,1.8,1.3,1.6,1.4,34,27,29,31
,,,,,,,,
Brooks,,,,,,,,
MD 5.0,,,,,,,,
46,2.1,1.5,1.3,1.2,46,28,24,22
,,,,,,,,
Martinelli,,,,,,,,
MD 6.9,,,,,,,,
47,2.3,1.4,1.3,1.2,47,20,21,19
,,,,,,,,
Doherty,,,,,,,,
DF 4.5,,,,,,,,
74,3,0.8,1.3,1,74,25,30,33
,,,,,,,,
Edwards,,,,,,,,
MD 4.9,,,,,,,,
34,1.6,1.4,1.7,1.3,34,31,32,31
,,,,,,,,
Gruda,,,,,,,,
MD 5.4,,,,,,,,
24,1.3,1.6,1.8,1.2,24,30,32,24
,,,,,,,,
Tel,,,,,,,,
MD 6.4,,,,,,,,
26,1.9,1.5,1,1.5,26,21,16,19
,,,,,,,,
Devenny,,,,,,,,
MD 4.5,,,,,,,,
38,1.8,1.5,1.4,1.2,38,24,26,24
,,,,,,,,
Bayindir,,,,,,,,
GK 5.0,,,,,,,,
84,3.5,0.8,0.7,0.8,84,26,21,21
,,,,,,,,
Robertson,,,,,,,,
DF 5.9,,,,,,,,
26,1.2,1.7,1.6,1.3,26,31,29,27
,,,,,,,,
Maguire,,,,,,,,
DF 4.5,,,,,,,,
47,2.3,1.1,1.2,1,47,41,33,25
,,,,,,,,
Onana,,,,,,,,
MD 5.0,,,,,,,,
0,0,1.4,2.2,2,0,36,51,48
,,,,,,,,
H.Bueno,,,,,,,,
DF 4.5,,,,,,,,
38,1.7,1.1,1.6,1.2,38,31,34,35
,,,,,,,,
Foster,,,,,,,,
FW 5.0,,,,,,,,
37,1.7,1.4,1.2,1.2,37,29,23,28
,,,,,,,,
M�ller Wolfe,,,,,,,,
DF 4.5,,,,,,,,
45,1.7,1.1,1.6,1,45,42,40,38
,,,,,,,,
Osula,,,,,,,,
FW 5.5,,,,,,,,
75,3.9,0.6,0.6,0.3,75,7,9,4
,,,,,,,,
Hinshelwood,,,,,,,,
MD 5.4,,,,,,,,
35,1.4,1.4,1.4,1.3,35,35,32,34
,,,,,,,,
Garnacho,,,,,,,,
MD 6.4,,,,,,,,
0,0,1.6,1.6,2.2,0,26,28,34
,,,,,,,,
Milambo,,,,,,,,
MD 5.4,,,,,,,,
29,1.5,1.4,1.2,1.3,29,30,25,27
,,,,,,,,
Danso,,,,,,,,
DF 4.4,,,,,,,,
26,1.1,1.2,1.5,1.6,26,28,39,33
,,,,,,,,
Trossard,,,,,,,,
MD 6.9,,,,,,,,
17,0.8,1.9,1.4,1.2,13,27,22,18
,,,,,,,,
Nmecha,,,,,,,,
FW 5.0,,,,,,,,
28,1.6,1.4,1.2,1.1,28,26,19,16
,,,,,,,,
Ampadu,,,,,,,,
MD 5.0,,,,,,,,
0,0,1,2.1,2.2,0,30,62,65
,,,,,,,,
Wissa,,,,,,,,
FW 7.5,,,,,,,,
0,0,0.7,1.9,2.7,0,12,38,48
,,,,,,,,
Aaronson,,,,,,,,
MD 5.4,,,,,,,,
43,2,1.3,1,1.1,43,26,18,19
,,,,,,,,
White,,,,,,,,
DF 5.5,,,,,,,,
22,0.3,1.7,1.5,1.7,8,32,36,40
,,,,,,,,
Gianluigi Donnarumma,,,,,,,,
GK 99.9,,,,,,,,
0,0,1.9,1.3,2,0,46,39,44
,,,,,,,,
Merino,,,,,,,,
MD 5.9,,,,,,,,
38,1.7,1.2,1.2,1.1,38,21,24,21
,,,,,,,,
Ballard,,,,,,,,
DF 4.6,,,,,,,,
0,0,0.9,2,2.3,0,32,66,74
,,,,,,,,
Adama,,,,,,,,
MD 5.4,,,,,,,,
27,1.3,1.4,1.3,1.2,27,22,23,23
,,,,,,,,
Isak,,,,,,,,
FW 10.4,,,,,,,,
0,0,1.1,2,2,0,14,34,36
,,,,,,,,
Roberts,,,,,,,,
MD 5.4,,,,,,,,
25,1.4,1.1,1.4,1.2,25,23,28,26
,,,,,,,,
N.Gonzalez,,,,,,,,
MD 6.0,,,,,,,,
44,1.8,1.3,0.8,1.2,44,27,20,22
,,,,,,,,
Tanaka,,,,,,,,
MD 5.0,,,,,,,,
0,0,1,1.7,2.2,0,29,47,60
,,,,,,,,
Lewis-Skelly,,,,,,,,
DF 5.4,,,,,,,,
34,1.2,1.3,1.1,1.4,34,24,27,32
,,,,,,,,
L.Miley,,,,,,,,
MD 4.5,,,,,,,,
54,2.2,1.3,0.6,0.6,54,27,14,14
,,,,,,,,
Ak�,,,,,,,,
DF 5.5,,,,,,,,
36,1.5,1.3,0.7,1.4,36,28,20,26
,,,,,,,,
Gomez,,,,,,,,
MD 5.0,,,,,,,,
22,1,1,1.5,1.2,22,22,32,26
,,,,,,,,
Senne Lammens,,,,,,,,
GK 99.9,,,,,,,,
0,0,1.5,1.7,1.6,0,44,47,44
,,,,,,,,
Ugarte,,,,,,,,
MD 4.9,,,,,,,,
26,1.2,1.2,1.1,1.3,26,31,26,33
,,,,,,,,
Buend�a,,,,,,,,
MD 5.4,,,,,,,,
44,2.3,0.9,0.8,0.7,44,18,12,10
,,,,,,,,
Hoever,,,,,,,,
DF 4.0,,,,,,,,
24,0.9,1.1,1.5,1.1,18,33,31,30
,,,,,,,,
Henry,,,,,,,,
DF 4.5,,,,,,,,
30,1.3,1.1,1.1,1.1,30,31,33,28
,,,,,,,,
Walker-Peters,,,,,,,,
DF 4.5,,,,,,,,
34,1.1,1.2,1.2,1,34,32,32,29
,,,,,,,,
Sangar�,,,,,,,,
MD 5.0,,,,,,,,
33,1.5,0.8,1.1,1.1,33,19,25,25
,,,,,,,,
Cairney,,,,,,,,
MD 4.9,,,,,,,,
14,0.7,1.2,1.4,1.1,14,21,25,23
,,,,,,,,
Jensen,,,,,,,,
MD 5.0,,,,,,,,
24,1.2,1.1,0.8,1.1,24,23,18,22
,,,,,,,,
Castagne,,,,,,,,
DF 4.5,,,,,,,,
21,0.7,1.1,1.4,0.9,21,24,30,27
,,,,,,,,
Gomez,,,,,,,,
DF 5.0,,,,,,,,
22,0.8,1.1,1.2,1,22,23,24,25
,,,,,,,,
Marc Guiu,,,,,,,,
FW 4.5,,,,,,,,
14,0.8,1.1,1.1,1,14,23,21,20
,,,,,,,,
Sonne,,,,,,,,
DF 4.0,,,,,,,,
33,1.2,1,1.1,0.8,33,30,24,31
,,,,,,,,
F.Kad?o?lu,,,,,,,,
DF 4.4,,,,,,,,
23,0.8,0.9,1.3,1,23,24,29,29
,,,,,,,,
Sosa,,,,,,,,
DF 5.0,,,,,,,,
20,0.8,1.3,1.1,0.8,20,23,24,21
,,,,,,,,
G.Rodriguez,,,,,,,,
MD 5.0,,,,,,,,
28,1.1,0.9,1,0.9,28,21,26,23
,,,,,,,,
Struijk,,,,,,,,
DF 4.5,,,,,,,,
38,1.4,0.9,0.8,0.8,38,27,21,21
,,,,,,,,
Savinho,,,,,,,,
MD 6.9,,,,,,,,
0,0,0.6,1.2,2,0,9,23,27
,,,,,,,,
Isidor,,,,,,,,
FW 5.5,,,,,,,,
18,1,0.9,1,1,18,17,20,20
,,,,,,,,
Zirkzee,,,,,,,,
FW 5.9,,,,,,,,
19,1.3,0.6,0.9,1.1,19,11,16,18
,,,,,,,,
McNeil,,,,,,,,
MD 5.9,,,,,,,,
17,0.9,0.9,0.8,1,17,17,17,17
,,,,,,,,
A.Ramsey,,,,,,,,
MD 4.5,,,,,,,,
10,0.6,0.8,1.1,1.2,10,16,22,27
,,,,,,,,
Summerville,,,,,,,,
MD 5.5,,,,,,,,
0,0,0.7,1.4,1.6,0,12,27,33
,,,,,,,,
Potts,,,,,,,,
MD 4.5,,,,,,,,
26,1,0.8,0.8,1,26,20,20,27
,,,,,,,,
Hato,,,,,,,,
DF 4.9,,,,,,,,
18,0.8,1,0.8,0.9,18,24,22,21
,,,,,,,,
Igor Jesus,,,,,,,,
FW 5.9,,,,,,,,
13,0.9,0.7,0.9,1,13,13,14,14
,,,,,,,,
Kamara,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,1.3,2.3,0,0,32,59
,,,,,,,,
Cook,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,1.5,2.1,0,0,35,51
,,,,,,,,
Odobert,,,,,,,,
MD 5.4,,,,,,,,
20,1.3,0.7,0.6,0.9,20,11,11,13
,,,,,,,,
Dowman,,,,,,,,
MD 4.5,,,,,,,,
17,0.9,1.1,1,0.4,17,17,16,6
,,,,,,,,
O'Nien,,,,,,,,
DF 4.0,,,,,,,,
0,0,0.7,1.3,1.4,0,24,45,49
,,,,,,,,
Iroegbunam,,,,,,,,
MD 5.0,,,,,,,,
27,1.2,0.8,0.8,0.7,27,18,18,16
,,,,,,,,
Coppola,,,,,,,,
DF 4.5,,,,,,,,
21,0.7,0.9,0.9,0.8,21,24,21,24
,,,,,,,,
Andrey Santos,,,,,,,,
MD 4.5,,,,,,,,
26,1.2,0.8,0.6,0.7,26,18,15,15
,,,,,,,,
Elliott,,,,,,,,
MD 5.4,,,,,,,,
13,0.7,0.7,0.9,0.9,13,11,14,15
,,,,,,,,
Mainoo,,,,,,,,
MD 4.9,,,,,,,,
16,0.8,0.7,0.8,0.9,16,16,19,20
,,,,,,,,
Laurent,,,,,,,,
MD 5.0,,,,,,,,
16,0.7,0.8,0.9,0.8,16,21,20,22
,,,,,,,,
Harrison,,,,,,,,
MD 5.4,,,,,,,,
20,1.1,0.5,0.6,0.9,20,9,11,14
,,,,,,,,
Martinez,,,,,,,,
DF 4.9,,,,,,,,
0,0,0,1.1,2,0,1,31,55
,,,,,,,,
Hill,,,,,,,,
DF 4.0,,,,,,,,
14,0.5,0.8,0.8,0.9,14,20,20,21
,,,,,,,,
Clyne,,,,,,,,
DF 4.0,,,,,,,,
16,0.6,0.8,0.8,0.9,16,16,21,28
,,,,,,,,
J.Araujo,,,,,,,,
DF 4.0,,,,,,,,
0,0,0.9,1.1,1.1,0,21,27,26
,,,,,,,,
Gordon,,,,,,,,
MD 7.5,,,,,,,,
0,0,0,0,3,0,0,0,65
,,,,,,,,
Tuanzebe,,,,,,,,
DF 4.0,,,,,,,,
10,0.3,0.6,1.3,0.9,10,21,35,39
,,,,,,,,
Gray,,,,,,,,
MD 5.0,,,,,,,,
19,0.7,0.6,0.7,0.9,19,17,19,24
,,,,,,,,
Chiesa,,,,,,,,
MD 6.5,,,,,,,,
8,0.6,0.8,0.9,0.7,8,10,12,9
,,,,,,,,
Nicol� Savona,,,,,,,,
DF 99.9,,,,,,,,
0,0,0.5,1.1,1.3,0,18,26,26
,,,,,,,,
Hickey,,,,,,,,
DF 4.0,,,,,,,,
11,0.4,0.6,0.8,1,11,17,23,28
,,,,,,,,
Esse,,,,,,,,
MD 4.9,,,,,,,,
17,0.9,0.6,0.7,0.7,17,9,12,13
,,,,,,,,
Gannon-Doak,,,,,,,,
MD 5.0,,,,,,,,
12,0.6,0.7,0.7,0.8,12,11,13,14
,,,,,,,,
Ederson M.,,,,,,,,
GK 5.4,,,,,,,,
22,0.8,0.3,0.7,0.9,22,7,21,20
,,,,,,,,
J.Cuenca,,,,,,,,
DF 4.5,,,,,,,,
20,0.7,0.8,0.7,0.6,20,18,16,17
,,,,,,,,
Masuaku,,,,,,,,
DF 4.0,,,,,,,,
28,1,0.6,0.6,0.5,28,21,20,15
,,,,,,,,
Nwaneri,,,,,,,,
MD 5.4,,,,,,,,
14,0.8,0.7,0.6,0.6,14,10,10,9
,,,,,,,,
Boscagli,,,,,,,,
DF 4.5,,,,,,,,
14,0.5,0.6,0.9,0.8,14,15,21,25
,,,,,,,,
Kova?i?,,,,,,,,
MD 6.0,,,,,,,,
0,0,0.6,0.9,1.2,0,12,23,23
,,,,,,,,
Tzimas,,,,,,,,
FW 5.4,,,,,,,,
8,0.6,0.6,0.7,0.8,8,8,9,14
,,,,,,,,
C. Mosquera,,,,,,,,
DF 5.4,,,,,,,,
19,0.6,0.6,0.7,0.8,19,14,18,22
,,,,,,,,
Morato,,,,,,,,
DF 4.5,,,,,,,,
12,0.5,0.4,0.6,1.1,12,13,15,21
,,,,,,,,
Mazraoui,,,,,,,,
DF 4.9,,,,,,,,
0,0,0.4,1,1.1,0,15,27,28
,,,,,,,,
Patterson,,,,,,,,
DF 4.5,,,,,,,,
0,0,0.5,0.7,1.3,0,11,24,28
,,,,,,,,
Yates,,,,,,,,
MD 5.0,,,,,,,,
12,0.6,0.5,0.6,0.7,12,12,13,14
,,,,,,,,
Onana,,,,,,,,
GK 5.0,,,,,,,,
6,0.3,0.5,0.8,0.8,6,15,21,21
,,,,,,,,
George,,,,,,,,
MD 5.0,,,,,,,,
15,1,0.4,0.5,0.4,15,6,6,5
,,,,,,,,
G�ndo?an,,,,,,,,
MD 6.4,,,,,,,,
9,0.5,0.6,0.5,0.7,9,11,10,11
,,,,,,,,
R.Gomes,,,,,,,,
DF 4.5,,,,,,,,
11,0.5,0.4,0.7,0.6,11,12,15,16
,,,,,,,,
Mavropanos,,,,,,,,
DF 4.4,,,,,,,,
11,0.3,0.5,0.7,0.8,11,15,18,22
,,,,,,,,
Justin,,,,,,,,
DF 4.0,,,,,,,,
10,0.4,0.5,0.6,0.7,10,14,16,17
,,,,,,,,
Humphreys,,,,,,,,
DF 4.0,,,,,,,,
16,0.5,0.5,0.7,0.4,16,18,18,17
,,,,,,,,
Khusanov,,,,,,,,
DF 5.4,,,,,,,,
20,0.8,0.5,0.4,0.5,20,14,13,11
,,,,,,,,
Barkley,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.6,0.9,0.7,0,12,15,11
,,,,,,,,
Pinnock,,,,,,,,
DF 4.4,,,,,,,,
9,0.4,0.5,0.6,0.6,9,13,17,16
,,,,,,,,
N�rgaard,,,,,,,,
MD 5.4,,,,,,,,
2,0.1,0.7,0.6,0.7,1,14,14,16
,,,,,,,,
Watson,,,,,,,,
MD 5.0,,,,,,,,
6,0.4,0.6,0.6,0.5,6,8,7,8
,,,,,,,,
Ajer,,,,,,,,
DF 4.5,,,,,,,,
10,0.5,0.5,0.5,0.5,10,14,12,14
,,,,,,,,
Neil,,,,,,,,
MD 4.9,,,,,,,,
9,0.3,0.3,0.5,0.8,9,10,16,21
,,,,,,,,
Veltman,,,,,,,,
DF 4.4,,,,,,,,
12,0.4,0.5,0.6,0.4,12,14,15,14
,,,,,,,,
Benson,,,,,,,,
MD 5.5,,,,,,,,
8,0.5,0.5,0.5,0.5,8,8,7,10
,,,,,,,,
S.Bueno,,,,,,,,
DF 4.5,,,,,,,,
26,1,0.2,0.3,0.3,26,8,10,12
,,,,,,,,
Janelt,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.3,0.7,0.8,0,8,16,17
,,,,,,,,
Seelt,,,,,,,,
DF 4.0,,,,,,,,
35,1.3,0.4,0.1,0.1,35,13,2,3
,,,,,,,,
Rigg,,,,,,,,
MD 4.9,,,,,,,,
6,0.4,0.4,0.5,0.5,6,7,8,10
,,,,,,,,
Kalajd�i?,,,,,,,,
FW 4.9,,,,,,,,
16,1,0.2,0.3,0.3,16,2,3,5
,,,,,,,,
Awoniyi,,,,,,,,
FW 5.4,,,,,,,,
5,0.4,0.3,0.4,0.6,5,4,5,8
,,,,,,,,
Buonanotte,,,,,,,,
MD 4.9,,,,,,,,
6,0.4,0.5,0.3,0.4,6,8,4,5
,,,,,,,,
Tchaouna,,,,,,,,
MD 5.0,,,,,,,,
4,0.3,0.4,0.5,0.4,4,5,7,7
,,,,,,,,
Bornauw,,,,,,,,
DF 4.0,,,,,,,,
8,0.3,0.4,0.3,0.5,8,14,10,16
,,,,,,,,
Tsimikas,,,,,,,,
DF 4.9,,,,,,,,
4,0.2,0.4,0.5,0.4,4,7,9,7
,,,,,,,,
Irving,,,,,,,,
MD 4.5,,,,,,,,
9,0.5,0.3,0.3,0.3,9,5,5,5
,,,,,,,,
Endo,,,,,,,,
MD 5.0,,,,,,,,
8,0.4,0.3,0.3,0.4,8,5,5,7
,,,,,,,,
Botman,,,,,,,,
DF 4.9,,,,,,,,
8,0.3,0.4,0.3,0.5,8,9,6,13
,,,,,,,,
Scarles,,,,,,,,
DF 4.5,,,,,,,,
12,0.5,0.3,0.3,0.3,12,6,5,7
,,,,,,,,
Byram,,,,,,,,
DF 4.0,,,,,,,,
7,0.3,0.3,0.4,0.4,7,9,10,11
,,,,,,,,
David Datro Fofana,,,,,,,,
FW 99.9,,,,,,,,
6,0.5,0.2,0.2,0.4,6,2,3,5
,,,,,,,,
Lavia,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.3,0.6,0.6,0,6,14,13
,,,,,,,,
O�Reilly,,,,,,,,
DF 4.9,,,,,,,,
8,0.4,0.2,0.3,0.4,8,3,6,6
,,,,,,,,
Lucas Pires,,,,,,,,
DF 4.0,,,,,,,,
9,0.3,0.3,0.5,0.3,9,12,13,13
,,,,,,,,
Kroupi.Jr,,,,,,,,
FW 4.5,,,,,,,,
3,0.3,0.3,0.3,0.4,3,4,4,5
,,,,,,,,
Soler,,,,,,,,
DF 4.0,,,,,,,,
8,0.3,0.3,0.3,0.4,8,7,8,10
,,,,,,,,
D.Essugo,,,,,,,,
MD 4.5,,,,,,,,
6,0.4,0.3,0.3,0.3,6,3,6,3
,,,,,,,,
�douard,,,,,,,,
FW 5.0,,,,,,,,
0,0,0.2,0.5,0.5,0,1,6,8
,,,,,,,,
Ramsdale,,,,,,,,
GK 5.0,,,,,,,,
3,0.1,0.3,0.3,0.3,3,8,9,9
,,,,,,,,
Jota,,,,,,,,
MD 5.5,,,,,,,,
2,0.2,0.3,0.3,0.4,2,3,3,5
,,,,,,,,
Davies,,,,,,,,
DF 4.5,,,,,,,,
7,0.3,0.3,0.3,0.3,7,7,9,6
,,,,,,,,
Mateus Man�,,,,,,,,
FW 99.9,,,,,,,,
2,0.2,0.2,0.4,0.3,2,2,4,5
,,,,,,,,
Lamptey,,,,,,,,
DF 4.4,,,,,,,,
5,0.2,0.3,0.2,0.4,5,6,4,10
,,,,,,,,
Igor,,,,,,,,
DF 4.5,,,,,,,,
6,0.2,0.1,0.4,0.4,6,4,11,12
,,,,,,,,
Mamardashvili,,,,,,,,
GK 4.4,,,,,,,,
0,0,0.2,0.3,0.5,0,5,7,11
,,,,,,,,
Obi,,,,,,,,
FW 4.5,,,,,,,,
3,0.3,0.2,0.3,0.3,3,2,3,3
,,,,,,,,
Iling Jr,,,,,,,,
MD 5.5,,,,,,,,
6,0.4,0.2,0.2,0.2,6,2,3,2
,,,,,,,,
A.Garc�a,,,,,,,,
DF 4.0,,,,,,,,
0,0,0.2,0.4,0.4,0,2,6,6
,,,,,,,,
Poveda,,,,,,,,
MD 4.9,,,,,,,,
2,0.2,0.3,0.2,0.2,2,3,3,3
,,,,,,,,
Diop,,,,,,,,
DF 4.5,,,,,,,,
4,0.1,0.2,0.3,0.2,4,7,9,8
,,,,,,,,
Ngumoha,,,,,,,,
MD 4.5,,,,,,,,
0,0,0.3,0.3,0.3,0,2,3,4
,,,,,,,,
J.Rak-Sakyi,,,,,,,,
MD 4.5,,,,,,,,
3,0.3,0.2,0.2,0.2,3,1,1,2
,,,,,,,,
Browne,,,,,,,,
MD 4.5,,,,,,,,
3,0.2,0.2,0.2,0.3,3,3,4,5
,,,,,,,,
Zinchenko,,,,,,,,
DF 4.9,,,,,,,,
3,0.2,0.2,0.3,0.2,3,2,5,4
,,,,,,,,
Kostoulas,,,,,,,,
FW 4.9,,,,,,,,
1,0.2,0.2,0.2,0.2,1,2,2,3
,,,,,,,,
J�rgensen,,,,,,,,
GK 4.5,,,,,,,,
4,0.2,0.2,0.1,0.3,4,5,4,6
,,,,,,,,
Coleman,,,,,,,,
DF 4.5,,,,,,,,
8,0.3,0.2,0.1,0.2,8,3,2,3
,,,,,,,,
Acheampong,,,,,,,,
DF 4.0,,,,,,,,
5,0.2,0.2,0.1,0.2,5,6,3,4
,,,,,,,,
Sima,,,,,,,,
MD 5.4,,,,,,,,
1,0.1,0.3,0.2,0.1,1,4,2,1
,,,,,,,,
Reed,,,,,,,,
MD 4.5,,,,,,,,
1,0.1,0.1,0.3,0.2,1,1,4,3
,,,,,,,,
Heaven,,,,,,,,
DF 4.0,,,,,,,,
6,0.3,0.2,0.2,0.1,6,6,5,2
,,,,,,,,
Peart-Harris,,,,,,,,
MD 4.5,,,,,,,,
4,0.3,0.3,0.1,0,4,3,1,0
,,,,,,,,
Leoni,,,,,,,,
DF 5.0,,,,,,,,
2,0.1,0.2,0.2,0.2,2,3,2,4
,,,,,,,,
Areola,,,,,,,,
GK 4.4,,,,,,,,
3,0.1,0.2,0.2,0.2,3,4,4,6
,,,,,,,,
Benitez,,,,,,,,
GK 4.0,,,,,,,,
3,0.1,0.2,0.2,0.2,3,3,5,6
,,,,,,,,
Jimoh-Aloba,,,,,,,,
MD 4.5,,,,,,,,
7,0.4,0.2,0,0,7,2,0,0
,,,,,,,,
Onyeka,,,,,,,,
MD 5.0,,,,,,,,
3,0.2,0.1,0.2,0.2,3,2,4,4
,,,,,,,,
Ahamada,,,,,,,,
MD 4.5,,,,,,,,
4,0.2,0.1,0.2,0.1,4,2,2,1
,,,,,,,,
Nunes,,,,,,,,
MD 5.0,,,,,,,,
0,0,0.1,0.2,0.3,0,1,2,4
,,,,,,,,
Y. Mosquera,,,,,,,,
DF 4.5,,,,,,,,
8,0.3,0.1,0.2,0.1,8,3,5,5
,,,,,,,,
Obafemi,,,,,,,,
FW 4.5,,,,,,,,
2,0.2,0.1,0.2,0.1,2,1,2,1
,,,,,,,,
Cornet,,,,,,,,
MD 4.9,,,,,,,,
4,0.3,0.1,0.1,0.1,4,1,1,1
,,,,,,,,
Marshall,,,,,,,,
