id,name,position_gw1,team_gw1,prob_injury_gw1,ep_cost_gw1,xmins_gw1,ep_gw1,position_gw2,team_gw2,prob_injury_gw2,ep_cost_gw2,xmins_gw2,ep_gw2,position_gw3,team_gw3,prob_injury_gw3,ep_cost_gw3,xmins_gw3,ep_gw3,position_gw4,team_gw4,prob_injury_gw4,ep_cost_gw4,xmins_gw4,ep_gw4,position_gw5,team_gw5,prob_injury_gw5,ep_cost_gw5,xmins_gw5,ep_gw5,position_gw6,team_gw6,prob_injury_gw6,ep_cost_gw6,xmins_gw6,ep_gw6,position_gw7,team_gw7,prob_injury_gw7,ep_cost_gw7,xmins_gw7,ep_gw7,position_gw8,team_gw8,prob_injury_gw8,ep_cost_gw8,xmins_gw8,ep_gw8,position_gw9,team_gw9,prob_injury_gw9,ep_cost_gw9,xmins_gw9,ep_gw9,position_gw10,team_gw10,prob_injury_gw10,ep_cost_gw10,xmins_gw10,ep_gw10,position_gw11,team_gw11,prob_injury_gw11,ep_cost_gw11,xmins_gw11,ep_gw11,position_gw12,team_gw12,prob_injury_gw12,total_xmins,ep_cost_gw12,total_xpts,xmins_gw12,ep_gw12
427,C.Miguel,GKP,NOT,0.0,4.5,0.0,0.0,GKP,NOT,0.0,4.4,0.0,0.0,GKP,NOT,0.0,4.4,0.0,0.0,GKP,NOT,0.0,4.3,0.0,0.0,GKP,NOT,0.0,4.3,0.0,0.0,GKP,NOT,0.0,4.3,0.0,0.0,GKP,NOT,0.0,4.3,0.0,0.0,GKP,NOT,0.0,4.3,0.0,0.0,GKP,NOT,0.0,4.3,0.0,0.0,GKP,NOT,0.0,4.3,0.0,0.0,GKP,NOT,0.0,4.2,0.0,0.0,GKP,NOT,0.0,0,4.2,0,0.0,0.0
428,Da Silva Moreira,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,1.0,1.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,1,4.5,1,0.0,0.0
429,Danilo,MID,NOT,1.0,5.0,14.0,1.0,MID,NOT,1.0,4.9,0.0,0.0,MID,NOT,1.0,4.8,0.0,0.0,MID,NOT,1.0,4.8,0.0,0.0,MID,NOT,1.0,4.8,0.0,0.0,MID,NOT,1.0,4.8,0.0,0.0,MID,NOT,1.0,4.8,0.0,0.0,MID,NOT,1.0,4.8,0.0,0.0,MID,NOT,1.0,4.7,0.0,0.0,MID,NOT,1.0,4.7,0.0,0.0,MID,NOT,1.0,4.7,0.0,0.0,MID,NOT,1.0,14,4.7,1,0.0,0.0
430,E. Dennis,FWD,NOT,0.0,5.0,0.0,0.0,FWD,NOT,0.0,5.0,0.0,0.0,FWD,NOT,0.0,5.0,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,4.9,0.0,0.0,FWD,NOT,0.0,0,4.9,0,0.0,0.0
431,Dominguez,MID,NOT,0.0,5.0,36.0,1.0,MID,NOT,0.0,5.0,15.0,0.0,MID,NOT,0.0,4.9,0.0,0.0,MID,NOT,0.0,4.9,53.0,1.0,MID,NOT,0.0,4.9,0.0,0.0,MID,NOT,0.0,4.9,56.0,1.0,MID,NOT,0.0,4.8,14.0,1.0,MID,NOT,0.0,4.8,90.0,2.0,MID,NOT,0.0,4.8,90.0,1.0,MID,NOT,0.0,4.8,90.0,3.0,MID,NOT,0.0,4.8,73.0,2.0,MID,NOT,0.0,579,4.8,14,62.0,2.0
432,Elanga,MID,NOT,0.25,5.5,53.0,1.0,MID,NOT,0.0,5.4,90.0,3.0,MID,NOT,0.0,5.4,90.0,2.0,MID,NOT,0.0,5.3,29.0,3.0,MID,NOT,0.0,5.3,45.0,1.0,MID,NOT,0.0,5.3,45.0,1.0,MID,NOT,0.0,5.2,8.0,1.0,MID,NOT,0.0,5.2,62.0,3.0,MID,NOT,0.0,5.2,75.0,2.0,MID,NOT,0.0,5.2,62.0,3.0,MID,NOT,0.0,5.2,87.0,5.0,MID,NOT,0.25,691,5.2,26,45.0,1.0
433,Gibbs-White,MID,NOT,0.0,6.5,90.0,2.0,MID,NOT,0.0,6.5,90.0,10.0,MID,NOT,0.0,6.5,90.0,1.0,MID,NOT,0.0,6.5,80.0,3.0,MID,NOT,1.0,6.4,82.0,-1.0,MID,NOT,0.0,6.3,0.0,0.0,MID,NOT,0.25,6.3,75.0,2.0,MID,NOT,0.5,6.3,0.0,0.0,MID,NOT,0.5,6.3,0.0,0.0,MID,NOT,0.0,6.3,62.0,3.0,MID,NOT,0.0,6.3,58.0,1.0,MID,NOT,0.25,627,6.3,21,0.0,0.0
434,Hudson-Odoi,MID,NOT,0.0,5.5,71.0,3.0,MID,NOT,0.0,5.5,90.0,3.0,MID,NOT,0.0,5.4,79.0,2.0,MID,NOT,0.0,5.4,36.0,7.0,MID,NOT,0.0,5.4,90.0,4.0,MID,NOT,0.0,5.4,33.0,1.0,MID,NOT,0.0,5.4,81.0,2.0,MID,NOT,0.25,5.4,83.0,3.0,MID,NOT,0.0,5.4,75.0,2.0,MID,NOT,0.0,5.4,88.0,10.0,MID,NOT,0.0,5.4,58.0,1.0,MID,NOT,0.0,874,5.4,40,90.0,2.0
435,Mighten,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,0.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,0,4.5,0,0.0,0.0
436,Murillo,DEF,NOT,0.0,4.5,90.0,2.0,DEF,NOT,0.0,4.5,90.0,7.0,DEF,NOT,0.0,4.5,90.0,2.0,DEF,NOT,0.0,4.5,90.0,6.0,DEF,NOT,0.0,4.5,90.0,1.0,DEF,NOT,0.0,4.5,90.0,1.0,DEF,NOT,0.0,4.5,90.0,2.0,DEF,NOT,0.0,4.5,90.0,8.0,DEF,NOT,0.0,4.5,90.0,2.0,DEF,NOT,0.0,4.5,90.0,6.0,DEF,NOT,0.0,4.5,90.0,7.0,DEF,NOT,0.0,1080,4.6,45,90.0,1.0
437,N.Williams,DEF,NOT,0.0,4.5,90.0,1.0,DEF,NOT,0.0,4.5,90.0,6.0,DEF,NOT,0.0,4.5,90.0,2.0,DEF,NOT,0.0,4.5,10.0,1.0,DEF,NOT,0.0,4.5,45.0,0.0,DEF,NOT,0.0,4.5,6.0,1.0,DEF,NOT,0.0,4.5,8.0,0.0,DEF,NOT,0.0,4.4,12.0,1.0,DEF,NOT,0.0,4.4,18.0,1.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,387,4.3,14,18.0,1.0
438,O.Richards,DEF,NOT,0.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,0,4.5,0,0.0,0.0
439,L. O'Brien,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,5.0,0.0,0.0,MID,NOT,1.0,0,5.0,0,0.0,0.0
440,Omobamidele,DEF,NOT,0.0,4.5,0.0,0.0,DEF,NOT,0.0,4.5,0.0,0.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,0,4.3,0,0.0,0.0
441,Panzo,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,4.0,0.0,0.0,DEF,NOT,1.0,0,4.0,0,0.0,0.0
442,Sangaré,MID,NOT,0.0,4.5,90.0,2.0,MID,NOT,0.0,4.5,65.0,2.0,MID,NOT,0.0,4.5,57.0,0.0,MID,NOT,0.25,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.5,0.0,0.0,MID,NOT,1.0,4.4,0.0,0.0,MID,NOT,1.0,4.4,0.0,0.0,MID,NOT,1.0,4.4,0.0,0.0,MID,NOT,1.0,4.4,0.0,0.0,MID,NOT,0.5,4.4,0.0,0.0,MID,NOT,1.0,212,4.4,4,0.0,0.0
443,Sels,GKP,NOT,0.0,4.5,90.0,3.0,GKP,NOT,0.0,4.5,90.0,6.0,GKP,NOT,0.0,4.5,90.0,2.0,GKP,NOT,0.0,4.5,90.0,9.0,GKP,NOT,0.0,4.5,90.0,1.0,GKP,NOT,0.0,4.5,90.0,2.0,GKP,NOT,0.0,4.5,90.0,3.0,GKP,NOT,0.0,4.5,90.0,11.0,GKP,NOT,0.0,4.6,90.0,5.0,GKP,NOT,0.0,4.6,90.0,6.0,GKP,NOT,0.0,4.7,90.0,2.0,GKP,NOT,0.0,1080,4.7,52,90.0,2.0
444,Toffolo,DEF,NOT,0.0,4.5,36.0,1.0,DEF,NOT,0.0,4.5,0.0,0.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.4,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,4.3,0.0,0.0,DEF,NOT,0.0,36,4.3,1,0.0,0.0
445,Turner,GKP,NOT,0.0,4.0,0.0,0.0,GKP,NOT,0.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,1.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,0.0,4.0,0.0,0.0,GKP,CRY,0.0,0,4.0,0,0.0,0.0
446,Ui-jo,FWD,NOT,0.0,4.5,0.0,0.0,FWD,NOT,0.0,4.5,0.0,0.0,FWD,NOT,0.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,4.5,0.0,0.0,FWD,NOT,1.0,0,4.5,0,0.0,0.0
447,C. Wood,FWD,NOT,0.0,6.0,71.0,9.0,FWD,NOT,0.0,6.1,74.0,1.0,FWD,NOT,0.0,6.1,90.0,9.0,FWD,NOT,0.0,6.1,80.0,2.0,FWD,NOT,0.0,6.1,71.0,8.0,FWD,NOT,0.0,6.2,90.0,2.0,FWD,NOT,0.0,6.2,81.0,8.0,FWD,NOT,0.0,6.3,83.0,7.0,FWD,NOT,0.25,6.4,80.0,13.0,FWD,NOT,0.0,6.5,78.0,7.0,FWD,NOT,0.0,6.6,90.0,2.0,FWD,NOT,0.0,915,6.6,69,27.0,1.0
448,Worrall,DEF,NOT,0.0,4.5,0.0,0.0,DEF,NOT,0.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,4.5,0.0,0.0,DEF,NOT,1.0,0,4.5,0,0.0,0.0
449,Yates,MID,NOT,0.0,5.0,75.0,7.0,MID,NOT,0.0,5.0,24.0,1.0,MID,NOT,0.0,5.0,32.0,1.0,MID,NOT,0.0,5.0,90.0,2.0,MID,NOT,0.0,5.0,45.0,1.0,MID,NOT,0.0,5.0,90.0,1.0,MID,NOT,0.0,4.9,90.0,2.0,MID,NOT,0.0,4.9,90.0,3.0,MID,NOT,0.0,4.9,90.0,8.0,MID,NOT,0.0,4.9,90.0,3.0,MID,NOT,0.0,4.9,90.0,1.0,MID,NOT,0.0,896,4.9,31,90.0,1.0
450,Alcaraz,MID,SOU,0.0,5.0,9.0,1.0,MID,SOU,0.0,5.0,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,9,4.9,1,0.0,0.0
451,Amo-Ameyaw,MID,SOU,0.0,4.5,9.0,1.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,9,4.4,1,0.0,0.0
452,Aribo,MID,SOU,0.0,5.0,69.0,2.0,MID,SOU,0.0,5.0,75.0,2.0,MID,SOU,0.0,5.0,81.0,2.0,MID,SOU,0.0,5.0,0.0,0.0,MID,SOU,0.0,5.0,1.0,1.0,MID,SOU,0.0,4.9,45.0,1.0,MID,SOU,0.0,4.9,90.0,2.0,MID,SOU,0.0,4.9,90.0,9.0,MID,SOU,0.0,4.9,30.0,1.0,MID,SOU,0.0,4.9,45.0,1.0,MID,SOU,0.0,4.9,72.0,2.0,MID,SOU,0.0,651,4.9,24,53.0,1.0
453,A. Armstrong,FWD,SOU,0.0,5.5,90.0,2.0,FWD,SOU,0.0,5.5,70.0,1.0,FWD,SOU,0.0,5.5,45.0,1.0,FWD,SOU,0.0,5.4,0.0,0.0,FWD,SOU,0.0,5.4,8.0,1.0,FWD,SOU,0.0,5.3,0.0,0.0,FWD,SOU,0.0,5.3,16.0,1.0,FWD,SOU,0.0,5.2,0.0,0.0,FWD,SOU,0.0,5.2,45.0,0.0,FWD,SOU,0.0,5.1,90.0,7.0,FWD,SOU,0.0,5.1,90.0,2.0,FWD,SOU,0.0,530,5.1,22,76.0,7.0
454,Bazunu,GKP,SOU,0.0,4.5,0.0,0.0,GKP,SOU,1.0,4.5,0.0,0.0,GKP,SOU,1.0,4.4,0.0,0.0,GKP,SOU,1.0,4.4,0.0,0.0,GKP,SOU,1.0,4.4,0.0,0.0,GKP,SOU,1.0,4.4,0.0,0.0,GKP,SOU,1.0,4.4,0.0,0.0,GKP,SOU,1.0,4.4,0.0,0.0,GKP,SOU,1.0,4.4,0.0,0.0,GKP,SOU,1.0,4.3,0.0,0.0,GKP,SOU,1.0,4.3,0.0,0.0,GKP,SOU,1.0,0,4.3,0,0.0,0.0
455,Bednarek,DEF,SOU,0.0,4.0,80.0,2.0,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,0.0,4.0,90.0,2.0,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,0.0,4.0,90.0,0.0,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,0.0,4.0,90.0,2.0,DEF,SOU,0.0,4.0,90.0,5.0,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,1.0,980,4.0,17,0.0,0.0
456,Bella-Kotchap,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,0,3.9,0,0.0,0.0
457,Bree,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,13.0,1.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,13,3.9,1,0.0,0.0
458,Charles,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,0.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,4.5,0.0,0.0,MID,SOU,1.0,0,4.5,0,0.0,0.0
459,S. Edozie,MID,SOU,0.0,5.0,45.0,0.0,MID,SOU,0.0,5.0,19.0,1.0,MID,SOU,0.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,4.9,0.0,0.0,MID,SOU,1.0,64,4.9,1,0.0,0.0
460,Edwards,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,3.9,0.0,0.0,DEF,SOU,0.0,0,3.9,0,0.0,0.0
461,Harwood-Bellis,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,0.0,4.0,75.0,2.0,DEF,SOU,0.0,4.0,55.0,0.0,DEF,SOU,0.0,4.0,9.0,1.0,DEF,SOU,0.0,4.0,90.0,2.0,DEF,SOU,0.0,4.0,90.0,7.0,DEF,SOU,0.0,4.0,90.0,1.0,DEF,SOU,0.0,4.0,90.0,0.0,DEF,SOU,0.0,4.1,90.0,2.0,DEF,SOU,0.0,4.1,90.0,6.0,DEF,SOU,0.0,4.1,90.0,0.0,DEF,SOU,0.0,949,4.1,23,90.0,1.0
462,Kamaldeen,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,0.75,5.0,0.0,0.0,MID,SOU,0.5,5.0,0.0,0.0,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,0.5,5.0,0.0,0.0,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,0.5,5.0,0.0,0.0,MID,SOU,0.0,5.0,12.0,1.0,MID,SOU,0.0,5.0,3.0,1.0,MID,SOU,0.0,5.0,0.0,0.0,MID,SOU,0.0,5.0,0.0,0.0,MID,SOU,0.0,15,5.0,2,0.0,0.0
463,Lallana,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,0.75,5.0,0.0,0.0,MID,SOU,0.0,5.0,8.0,4.0,MID,SOU,0.0,5.0,27.0,1.0,MID,SOU,0.0,5.0,58.0,4.0,MID,SOU,0.0,5.0,20.0,0.0,MID,SOU,0.0,5.0,0.0,0.0,MID,SOU,0.0,5.0,0.0,0.0,MID,SOU,0.0,5.0,59.0,0.0,MID,SOU,0.0,5.0,45.0,1.0,MID,SOU,0.0,5.0,59.0,1.0,MID,SOU,0.5,312,5.0,11,36.0,0.0
464,Larios,DEF,SOU,1.0,4.0,0.0,0.0,DEF,SOU,0.75,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,4.0,0.0,0.0,DEF,SOU,0.0,0,4.0,0,0.0,0.0
465,Lis,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,4.0,0.0,0.0,GKP,SOU,1.0,0,4.0,0,0.0,0.0
466,Lumley,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,4.0,0.0,0.0,GKP,SOU,0.0,0,4.0,0,0.0,0.0
467,Manning,DEF,SOU,0.0,4.5,0.0,0.0,DEF,SOU,0.0,4.5,0.0,0.0,DEF,SOU,0.0,4.4,0.0,0.0,DEF,SOU,0.0,4.4,0.0,0.0,DEF,SOU,0.0,4.4,0.0,0.0,DEF,SOU,0.0,4.3,0.0,0.0,DEF,SOU,0.0,4.3,73.0,1.0,DEF,SOU,0.0,4.3,77.0,3.0,DEF,SOU,0.0,4.3,76.0,2.0,DEF,SOU,0.0,4.3,58.0,1.0,DEF,SOU,0.0,4.3,45.0,1.0,DEF,SOU,0.0,329,4.3,8,0.0,0.0
468,Mara,FWD,SOU,0.0,5.0,0.0,0.0,FWD,SOU,0.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,5.0,0.0,0.0,FWD,SOU,1.0,0,5.0,0,0.0,0.0
469,McCarthy,GKP,SOU,0.0,4.5,90.0,2.0,GKP,SOU,0.0,4.5,90.0,4.0,GKP,SOU,0.0,4.5,0.0,0.0,GKP,SOU,0.0,4.5,0.0,0.0,GKP,SOU,0.0,4.5,0.0,0.0,GKP,SOU,0.0,4.4,0.0,0.0,GKP,SOU,0.0,4.4,0.0,0.0,GKP,SOU,0.0,4.4,0.0,0.0,GKP,SOU,0.0,4.4,0.0,0.0,GKP,SOU,0.0,4.4,0.0,0.0,GKP,SOU,0.0,4.4,0.0,0.0,GKP,SOU,0.0,270,4.3,9,90.0,3.0
470,Onuachu,FWD,SOU,0.0,5.0,0.0,0.0,FWD,SOU,0.0,5.0,0.0,0.0,FWD,SOU,0.0,5.0,0.0,0.0,FWD,SOU,0.0,5.0,0.0,0.0,FWD,SOU,0.0,5.0,0.0,0.0,FWD,SOU,0.0,4.9,0.0,0.0,FWD,SOU,0.0,4.9,16.0,1.0,FWD,SOU,0.0,4.9,22.0,1.0,FWD,SOU,0.0,4.9,3.0,1.0,FWD,SOU,0.0,4.9,1.0,0.0,FWD,SOU,0.0,4.9,17.0,1.0,FWD,SOU,0.25,110,4.9,5,51.0,1.0
471,Smallbone,MID,SOU,0.0,5.0,90.0,2.0,MID,SOU,0.0,5.0,83.0,2.0,MID,SOU,0.0,5.0,45.0,1.0,MID,SOU,0.25,5.0,0.0,0.0,MID,SOU,0.5,5.0,0.0,0.0,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,0.5,5.0,0.0,0.0,MID,SOU,0.25,5.0,22.0,1.0,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,1.0,5.0,0.0,0.0,MID,SOU,1.0,240,5.0,6,0.0,0.0
